Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Tai Jacky Tsz Ki,Kinetic 1,25.88,207,8,8,0,7A,1.0
2,Wong Chi Hang Frankie,UST,23.31,303,13,11,2,7A,0.8461538461538461
3,Lin Charles Lan Kay,Kinetic 1,21.67,195,9,6,3,7A,0.6666666666666666
4,Feng Weitao,X-Alpha 3,21.0,147,7,5,2,7A,0.7142857142857143
5,Yau Yeung,X-Alpha 3,20.25,324,16,12,4,7A,0.75
6,Kwok Chi Hang,UST,20.18,222,11,8,3,7A,0.7272727272727273
7,Lim Marcus,Hong Kong Football Club 7A,19.71,276,14,7,7,7A,0.5
8,Wong Chak Sum Ocean,X-Alpha 3,19.36,213,11,7,4,7A,0.6363636363636364
9,Olsen Sven,Hong Kong Cricket Club 5,19.12,153,8,7,1,7A,0.875
10,Toernell Henrik,Vitality Squash 1,19.12,153,8,5,3,7A,0.625
11,Au Alex Ka Man,The Best Group 1,18.83,339,18,9,9,7A,0.5
12,Chan Chi Ming Keith,Hong Kong Cricket Club 5,18.55,204,11,8,3,7A,0.7272727272727273
13,Leung Ka Hei,Hong Kong Cricket Club 5,18.5,222,12,5,7,7A,0.4166666666666667
14,Wong Hui Sing,The Best Group 1,18.46,240,13,8,5,7A,0.6153846153846154
15,Bhammer Vishal,Hong Kong Cricket Club 5,17.62,141,8,2,6,7A,0.25
16,Lau Lily Wun Cheung,Kinetic 1,17.33,156,9,5,4,7A,0.5555555555555556
17,Chan Yan Yu,X-Alpha 3,17.31,225,13,9,4,7A,0.6923076923076923
18,Shi Le,Hong Kong Cricket Club 5,17.18,189,11,10,1,7A,0.9090909090909091
19,Porter Darrell Lee,Hong Kong Football Club 7A,17.0,255,15,10,5,7A,0.6666666666666666
20,Chan Hei Wai Henry,The Best Group 1,15.86,222,14,9,5,7A,0.6428571428571429
21,Lee Chun Hin,UST,15.82,174,11,5,6,7A,0.45454545454545453
22,Hathiramani Sahil Ajit,Hong Kong Cricket Club 5,15.75,126,8,5,3,7A,0.625
23,Hon Chun Chau Lan,UST,15.0,135,9,3,6,7A,0.3333333333333333
24,Aw Adrian,Vitality Squash 1,14.33,129,9,3,6,7A,0.3333333333333333
25,Chan Wan Fei,UST,14.0,126,9,6,3,7A,0.6666666666666666
26,Gibert Kai Shaun Otto,Kinetic 1,13.71,96,7,5,2,7A,0.7142857142857143
27,Wong Sui Lun,Vitality Squash 1,13.5,81,6,0,6,7A,0.0
28,Chan Ming Yan,X-Alpha 3,13.36,147,11,7,4,7A,0.6363636363636364
29,Hazari Ajay,Hong Kong Football Club 7A,12.86,90,7,2,5,7A,0.2857142857142857
30,Dickson Robert,Hong Kong Cricket Club 5,12.64,177,14,11,3,7A,0.7857142857142857
31,Padgaonkar Ashwin,Hong Kong Football Club 7A,12.46,162,13,6,7,7A,0.46153846153846156
32,Tse Bun Luen,UST,12.33,111,9,5,4,7A,0.5555555555555556
33,Chow Yuen Ching,X-Alpha 3,12.23,159,13,8,5,7A,0.6153846153846154
34,Kwong Martin Cheuk Hin,UST,12.0,60,5,3,2,7A,0.6
35,Chan King Hei,Kinetic 1,12.0,108,9,2,7,7A,0.2222222222222222
36,Tse Jason Kwan Lap,Kinetic 1,11.57,81,7,5,2,7A,0.7142857142857143
