Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Tang Lok Yin,Kowloon Cricket Club 7,24.0,192,8,8,0,7B,1.0
2,Lau Kwai Hong,Hong Kong Cricket Club 6,23.14,162,7,5,2,7B,0.7142857142857143
3,Poon Ho Kar James,The Squash Club 2,22.29,156,7,6,1,7B,0.8571428571428571
4,Wong Suet Ling,Kowloon Cricket Club 7,21.43,150,7,6,1,7B,0.8571428571428571
5,Chan Olivia,Hong Kong Football Club 7B,21.0,147,7,5,2,7B,0.7142857142857143
6,Liu Chun Hin Heron,Xavier,20.62,165,8,4,4,7B,0.5
7,Wong Hin Chor,The Squash Club 2,20.57,144,7,7,0,7B,1.0
8,Chan Tat Wing,Xavier,19.88,159,8,6,2,7B,0.75
9,Li Andre,Hong Kong Football Club 7B,19.29,135,7,3,4,7B,0.42857142857142855
9,Dai Kwun San Harry,Physical Chess 2,19.29,135,7,3,4,7B,0.42857142857142855
11,Yeung Himmy Cheuk Him,Hong Kong Football Club 7B,17.67,159,9,6,3,7B,0.6666666666666666
12,Hui Kwai Wah Monique,Hong Kong Cricket Club 6,16.12,129,8,3,5,7B,0.375
13,Au Siu Fai,Hong Kong Football Club 7B,16.0,96,6,4,2,7B,0.6666666666666666
14,Tam Kai Chung Hades,Xavier,15.33,138,9,4,5,7B,0.4444444444444444
15,Leung Kam Yan,Physical Chess 2,15.0,75,5,4,1,7B,0.8
16,Choi Wilson Wai Sum,The Squash Club 2,13.88,111,8,5,3,7B,0.625
17,Litherland Benjamin,Hong Kong Cricket Club 6,13.8,69,5,2,3,7B,0.4
18,Bhandari Raghav,Hong Kong Cricket Club 6,13.2,66,5,2,3,7B,0.4
19,Kostienko Krzysztof,Hong Kong Football Club 7B,12.5,75,6,5,1,7B,0.8333333333333334
20,Wong Ken Tat Tai,Twister 2,12.43,87,7,0,7,7B,0.0
21,Chan Keiko Tsun Ling,Xavier,12.38,99,8,4,4,7B,0.5
22,Osmund Ronnie,Kowloon Cricket Club 7,12.0,120,10,4,6,7B,0.4
23,Yip Aaron Man Hau,Kowloon Cricket Club 7,11.4,57,5,1,4,7B,0.2
24,Wong Wan Man,Kowloon Cricket Club 7,11.33,102,9,6,3,7B,0.6666666666666666
25,Law King Wai,Twister 2,11.14,78,7,1,6,7B,0.14285714285714285
26,Cheung Wan Lee,Physical Chess 2,10.8,54,5,3,2,7B,0.6
27,Chan Ping Him Kevin,Xavier,10.33,93,9,6,3,7B,0.6666666666666666
28,Lai Kwok Wai Wilfred,Hong Kong Cricket Club 6,10.29,72,7,3,4,7B,0.42857142857142855
29,Wong Siu Sun,Physical Chess 2,10.0,60,6,1,5,7B,0.16666666666666666
30,Tsui Terence Hing Tai,Twister 2,9.43,66,7,3,4,7B,0.42857142857142855
31,Lee Rachel Wing Yan,Twister 2,9.38,75,8,1,7,7B,0.125
32,Chan Nicky Wai Yi,The Squash Club 2,8.4,42,5,3,2,7B,0.6
33,Pang Chiu Mun,Twister 2,8.0,48,6,1,5,7B,0.16666666666666666
34,Lee Bruce Lap Tak,The Squash Club 2,7.5,45,6,1,5,7B,0.16666666666666666
35,Chan Sze Long,Twister 2,6.0,30,5,1,4,7B,0.2
36,Chan Alex Siu Kun,Kowloon Cricket Club 7,4.8,24,5,1,4,7B,0.2
37,Sze To Shiu Keung,Twister 2,0.0,0,5,0,5,7B,0.0
,Sheppard Drew,Kowloon Cricket Club 7,22.0,66,3,2,1,7B,0.6666666666666666
,Cheung Tsz Loi Linus,Physical Chess 2,22.0,66,3,2,1,7B,0.6666666666666666
