Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Chum Dylan Dzongsar,33920.0,HKIS Div 13,Chow Pui Sing,23591.0,Bravo D13,03/10/2025,Java Road Sports Centre,1,0-3,Loss,Home
Chow Pui Sing,23591.0,Bravo D13,Chum Dylan Dzongsar,33920.0,HKIS Div 13,03/10/2025,Java Road Sports Centre,1,3-0,Win,Away
Li Zoe,34456.0,HKIS Div 13,Lin Jia Li,35473.0,Bravo D13,03/10/2025,Java Road Sports Centre,2,3-0,Win,Home
Lin Jia Li,35473.0,Bravo D13,Li Zoe,34456.0,HKIS Div 13,03/10/2025,Java Road Sports Centre,2,0-3,Loss,Away
Chum Daphne Gautam,34119.0,HKIS Div 13,Guo Wan Ling,34511.0,Bravo D13,03/10/2025,Java Road Sports Centre,3,3-0,Win,Home
Guo Wan Ling,34511.0,Bravo D13,Chum Daphne Gautam,34119.0,HKIS Div 13,03/10/2025,Java Road Sports Centre,3,0-3,Loss,Away
Zhang Ting Xuan,34016.0,HKIS Div 13,Lam Tsz Ching,35474.0,Bravo D13,03/10/2025,Java Road Sports Centre,4,3-0,Win,Home
Lam Tsz Ching,35474.0,Bravo D13,Zhang Ting Xuan,34016.0,HKIS Div 13,03/10/2025,Java Road Sports Centre,4,0-3,Loss,Away
Lin Elizabeth,35426.0,HKIS Div 13,Unknown,,Bravo D13,03/10/2025,Java Road Sports Centre,5,CR,Win,Home
Unknown,,Bravo D13,Lin Elizabeth,35426.0,HKIS Div 13,03/10/2025,Java Road Sports Centre,5,CR,Loss,Away
Tsang Chi Him,34370.0,JSA 1,Lam Tsz Wang,34660.0,i-Mask Advance Squash Club 7,03/10/2025,HK Squash Centre,1,3-0,Win,Home
Lam Tsz Wang,34660.0,i-Mask Advance Squash Club 7,Tsang Chi Him,34370.0,JSA 1,03/10/2025,HK Squash Centre,1,0-3,Loss,Away
