Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Yip Ho Cheong,30630.0,Physical Chess 1,Ng Tsz Chun,31310.0,Squashathon,03/10/2025,Cornwall Street Squash Centre,1,3-1,Win,Home
Ng Tsz Chun,31310.0,Squashathon,Yip Ho Cheong,30630.0,Physical Chess 1,03/10/2025,Cornwall Street Squash Centre,1,1-3,Loss,Away
Su Heng Man,34921.0,Physical Chess 1,Leung Sum Nam,30343.0,Squashathon,03/10/2025,Cornwall Street Squash Centre,2,3-1,Win,Home
Leung Sum Nam,30343.0,Squashathon,Su Heng Man,34921.0,Physical Chess 1,03/10/2025,Cornwall Street Squash Centre,2,1-3,Loss,Away
Ching Ho Nam Bruce,30300.0,Physical Chess 1,Tang Hoo Lang,31737.0,Squashathon,03/10/2025,Cornwall Street Squash Centre,3,3-2,Win,Home
Tang Hoo Lang,31737.0,Squashathon,Ching Ho Nam Bruce,30300.0,Physical Chess 1,03/10/2025,Cornwall Street Squash Centre,3,2-3,Loss,Away
Cheuk Chun Hei,31201.0,Physical Chess 1,Cheng Steven Wai Kit,29784.0,Squashathon,03/10/2025,Cornwall Street Squash Centre,4,2-3,Loss,Home
Cheng Steven Wai Kit,29784.0,Squashathon,Cheuk Chun Hei,31201.0,Physical Chess 1,03/10/2025,Cornwall Street Squash Centre,4,3-2,Win,Away
Lai Thomas Chun Sang,28207.0,Physical Chess 1,Tam Ji Jun,30009.0,Squashathon,03/10/2025,Cornwall Street Squash Centre,5,2-3,Loss,Home
Tam Ji Jun,30009.0,Squashathon,Lai Thomas Chun Sang,28207.0,Physical Chess 1,03/10/2025,Cornwall Street Squash Centre,5,3-2,Win,Away
Cheung Ringo Hon Lam,30560.0,Sha Tin 2,Chan Anson Chi Him,32158.0,Happy Squash 2,03/10/2025,Cornwall Street Squash Centre,1,0-3,Loss,Home
Chan Anson Chi Him,32158.0,Happy Squash 2,Cheung Ringo Hon Lam,30560.0,Sha Tin 2,03/10/2025,Cornwall Street Squash Centre,1,3-0,Win,Away
Ma Michael Chung Wai,30637.0,Sha Tin 2,Li Clarissa,31901.0,Happy Squash 2,03/10/2025,Cornwall Street Squash Centre,2,1-3,Loss,Home
Li Clarissa,31901.0,Happy Squash 2,Ma Michael Chung Wai,30637.0,Sha Tin 2,03/10/2025,Cornwall Street Squash Centre,2,3-1,Win,Away
Leung Kelvin Siu Fung,28438.0,Sha Tin 2,Li Kin Lok,33498.0,Happy Squash 2,03/10/2025,Cornwall Street Squash Centre,3,3-0,Win,Home
Li Kin Lok,33498.0,Happy Squash 2,Leung Kelvin Siu Fung,28438.0,Sha Tin 2,03/10/2025,Cornwall Street Squash Centre,3,0-3,Loss,Away
Chan Hoi Hei,33185.0,Sha Tin 2,Choy Chun Hei Bosco,33479.0,Happy Squash 2,03/10/2025,Cornwall Street Squash Centre,4,3-0,Win,Home
Choy Chun Hei Bosco,33479.0,Happy Squash 2,Chan Hoi Hei,33185.0,Sha Tin 2,03/10/2025,Cornwall Street Squash Centre,4,0-3,Loss,Away
Yap Yau Kwan,33086.0,Sha Tin 2,Cheung Tin Yui,33657.0,Happy Squash 2,03/10/2025,Cornwall Street Squash Centre,5,0-3,Loss,Home
Cheung Tin Yui,33657.0,Happy Squash 2,Yap Yau Kwan,33086.0,Sha Tin 2,03/10/2025,Cornwall Street Squash Centre,5,3-0,Win,Away
Luk Anson Chi Tao,29934.0,ERROR,Lui Ka Ho Vincent,30408.0,Hong Kong Football Club 5,03/10/2025,Cornwall Street Squash Centre,1,3-0,Win,Home
Lui Ka Ho Vincent,30408.0,Hong Kong Football Club 5,Luk Anson Chi Tao,29934.0,ERROR,03/10/2025,Cornwall Street Squash Centre,1,0-3,Loss,Away
Leung Kwan Ching,26242.0,ERROR,Chiu Hau Ching,33483.0,Hong Kong Football Club 5,03/10/2025,Cornwall Street Squash Centre,2,2-3,Loss,Home
Chiu Hau Ching,33483.0,Hong Kong Football Club 5,Leung Kwan Ching,26242.0,ERROR,03/10/2025,Cornwall Street Squash Centre,2,3-2,Win,Away
Kwong Sarah Wing Yan,29759.0,ERROR,Lam See Chun Clarence,32761.0,Hong Kong Football Club 5,03/10/2025,Cornwall Street Squash Centre,3,3-0,Win,Home
Lam See Chun Clarence,32761.0,Hong Kong Football Club 5,Kwong Sarah Wing Yan,29759.0,ERROR,03/10/2025,Cornwall Street Squash Centre,3,0-3,Loss,Away
Mak Chun Wai,29350.0,ERROR,Yeung Yurisa,29542.0,Hong Kong Football Club 5,03/10/2025,Cornwall Street Squash Centre,4,0-3,Loss,Home
Yeung Yurisa,29542.0,Hong Kong Football Club 5,Mak Chun Wai,29350.0,ERROR,03/10/2025,Cornwall Street Squash Centre,4,3-0,Win,Away
Li Chi Hei,29729.0,ERROR,Yeung Himmy Cheuk Him,30409.0,Hong Kong Football Club 5,03/10/2025,Cornwall Street Squash Centre,5,3-1,Win,Home
