Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
* Lee Ka Yi,28366,JESSICA L1,Ho Tomato Tze Lok,28466,Hong Kong Football Club L1,30/10/2025,HK Squash Centre,1,2-3,Loss,Home
Ho Tomato Tze Lok,28466,Hong Kong Football Club L1,* Lee Ka Yi,28366,JESSICA L1,30/10/2025,HK Squash Centre,1,3-2,Win,Away
Leung Ka Huen,31882,JESSICA L1,Cassidy Makaela Lin,33732,Hong Kong Football Club L1,30/10/2025,HK Squash Centre,2,3-2,Win,Home
Cassidy Makaela Lin,33732,Hong Kong Football Club L1,Leung Ka Huen,31882,JESSICA L1,30/10/2025,HK Squash Centre,2,2-3,Loss,Away
Chung Yee Ling Elaine,32184,JESSICA L1,Tam Cho Nga Mariko,31335,Hong Kong Football Club L1,30/10/2025,HK Squash Centre,3,3-0,Win,Home
Tam Cho Nga Mariko,31335,Hong Kong Football Club L1,Chung Yee Ling Elaine,32184,JESSICA L1,30/10/2025,HK Squash Centre,3,0-3,Loss,Away
Cheng Nga Ching,29632,Kowloon Cricket Club L1A,Tong Tsz Wing,27291,Kowloon Cricket Club L1B,30/10/2025,Kowloon Cricket Club,1,0-3,Loss,Home
Tong Tsz Wing,27291,Kowloon Cricket Club L1B,Cheng Nga Ching,29632,Kowloon Cricket Club L1A,30/10/2025,Kowloon Cricket Club,1,3-0,Win,Away
Liu Tsz Ling,28123,Kowloon Cricket Club L1A,Cheung Tsz Ching,32309,Kowloon Cricket Club L1B,30/10/2025,Kowloon Cricket Club,2,1-3,Loss,Home
Cheung Tsz Ching,32309,Kowloon Cricket Club L1B,Liu Tsz Ling,28123,Kowloon Cricket Club L1A,30/10/2025,Kowloon Cricket Club,2,3-1,Win,Away
Au Ling Yu,31896,Kowloon Cricket Club L1A,Li Sum Yin,29877,Kowloon Cricket Club L1B,30/10/2025,Kowloon Cricket Club,3,3-0,Win,Home
Li Sum Yin,29877,Kowloon Cricket Club L1B,Au Ling Yu,31896,Kowloon Cricket Club L1A,30/10/2025,Kowloon Cricket Club,3,0-3,Loss,Away
