Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Tsoi Keith Tsz Fung,Sha Tin 4,26.25,210,8,8,0,10,1.0
2,Tam Wai Nam,RELAY 1,25.09,276,11,10,1,10,0.9090909090909091
3,Lai Kwok Wai Wilfred,Hong Kong Cricket Club D10,23.1,231,10,7,3,10,0.7
4,Poon Raymond Wai Man,Sha Tin 4,22.91,252,11,11,0,10,1.0
5,Cheung Danny Yui Nam,RELAY 1,22.38,291,13,12,1,10,0.9230769230769231
6,Tsang Yan Kiu,Kwai Tsing District Squash Club,21.27,234,11,6,5,10,0.5454545454545454
7,Wai Brian Hok Chun,Sha Tin 4,20.4,204,10,10,0,10,1.0
8,Cheng Jonathan Yee Fung,United Services Recreation Club 3,20.1,201,10,6,4,10,0.6
9,Lau Hok Yin,Sha Tin 4,19.91,219,11,10,1,10,0.9090909090909091
10,Wu Ka Ho,Kwai Tsing District Squash Club,19.36,213,11,8,3,10,0.7272727272727273
11,Foo Chun Huey,Banbil,19.25,231,12,6,6,10,0.5
12,Tse Percy Cheung Ka,i-Mask Advance Squash Club 4,19.2,192,10,6,4,10,0.6
13,Kumar Raj,Hong Kong Cricket Club D10,18.0,90,5,3,2,10,0.6
14,Fung Wing Hing,Sha Tin 4,17.25,138,8,8,0,10,1.0
15,Cheung Alan Wing Lun,Thunder 2,16.75,201,12,4,8,10,0.3333333333333333
16,Chau Hing Bor,Mercury,16.67,150,9,5,4,10,0.5555555555555556
17,Fong Ming Fung,Squashathon Advance,16.67,150,9,3,6,10,0.3333333333333333
18,Lee Tommy Yun Wah,Thunder 2,16.5,132,8,8,0,10,1.0
19,Wong Ho Sang,Thunder 2,16.2,162,10,6,4,10,0.6
20,Leung Hok Sum,Squashathon Advance,16.0,144,9,4,5,10,0.4444444444444444
21,Leung Wai Kwan,Banbil,15.86,111,7,6,1,10,0.8571428571428571
22,Chan Connal Tak Kay,i-Mask Advance Squash Club 4,15.82,174,11,4,7,10,0.36363636363636365
23,Yuen Tsun Kit,RELAY 1,15.75,189,12,9,3,10,0.75
24,Au Ming Chung Sampson,Banbil,15.75,189,12,5,7,10,0.4166666666666667
25,Cheung Peter Tat Kei,United Services Recreation Club 3,15.6,156,10,5,5,10,0.5
26,Hong Cheuk Yip Gary,Bravo D10,15.5,93,6,1,5,10,0.16666666666666666
27,Leung Ka Luen Wilson,Squashathon Advance,15.43,108,7,2,5,10,0.2857142857142857
28,Bernard Edwin,Hong Kong Cricket Club D10,15.27,168,11,6,5,10,0.5454545454545454
29,Bradbury Adrian,Hong Kong Cricket Club D10,15.0,75,5,4,1,10,0.8
29,Yu Chi Keung,United Services Recreation Club 3,15.0,90,6,4,2,10,0.6666666666666666
