Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Law Hei Yau,Hong Kong Football Club L3B,23.1,231,10,7,3,L3,0.7
2,Yang Sihan,Hong Kong Football Club L3A,23.0,138,6,5,1,L3,0.8333333333333334
3,Chan Cheuk Yan,JESSICA L3,21.6,108,5,5,0,L3,1.0
4,Luo Wan Hei,JESSICA L3,21.5,129,6,6,0,L3,1.0
5,Lau Hiu Wing,JESSICA L3,20.5,123,6,4,2,L3,0.6666666666666666
6,Cheung Hei Kwai Myra,Hong Kong Football Club L3B,19.0,114,6,4,2,L3,0.6666666666666666
7,Mishra Ipsa,Hong Kong Football Club L3B,18.5,111,6,4,2,L3,0.6666666666666666
8,Ho Helen Sin Man,Hong Kong Cricket Club L3,18.43,129,7,4,3,L3,0.5714285714285714
9,Chung King Long Jacqueline,Hong Kong Cricket Club L3,18.0,126,7,3,4,L3,0.42857142857142855
10,Chan Niki Sin Hok,Hong Kong Football Club L3A,17.57,123,7,4,3,L3,0.5714285714285714
11,Tang Ching On,Hong Kong Cricket Club L3,17.0,102,6,5,1,L3,0.8333333333333334
12,Tse Ka Wing,Hong Kong Football Club L3C,17.0,102,6,2,4,L3,0.3333333333333333
13,Chui Jennifer,Hong Kong Football Club L3C,13.33,120,9,3,6,L3,0.3333333333333333
14,Au Shuk Ting,JESSICA L3,12.5,75,6,2,4,L3,0.3333333333333333
15,Wong Javy Ki Ling,Hong Kong Football Club L3B,12.43,87,7,3,4,L3,0.42857142857142855
16,Wong Shuk Ting Ruby,Hong Kong Football Club L3A,10.8,54,5,2,3,L3,0.4
17,Chan Tsz Yan Joyce,Hong Kong Football Club L3C,10.71,75,7,0,7,L3,0.0
18,Kwok Alvina,Hong Kong Cricket Club L3,9.6,48,5,1,4,L3,0.2
19,Law Tsz Ting,Hong Kong Football Club L3A,8.14,57,7,1,6,L3,0.14285714285714285
20,Man Angela Pui Kei,Hong Kong Football Club L3C,5.5,33,6,0,6,L3,0.0
,Li Clarissa,Hong Kong Football Club L3A,25.5,102,4,4,0,L3,1.0
,Ho Miu Sze,Hong Kong Cricket Club L3,25.5,51,2,2,0,L3,1.0
,Chow Cheuk Yin,Hong Kong Football Club L3A,24.0,24,1,1,0,L3,1.0
,Kareena Sashikumar,JESSICA L3,24.0,24,1,1,0,L3,1.0
,Hong Shen,Hong Kong Football Club L3B,22.5,45,2,2,0,L3,1.0
,Wong Yi Ching Mia,Hong Kong Football Club L3B,21.0,21,1,1,0,L3,1.0
,Ho Alexandra,Hong Kong Football Club L3C,19.5,39,2,2,0,L3,1.0
,Lee Rachel Wing Yan,JESSICA L3,18.0,36,2,2,0,L3,1.0
,Lam Yan Yu Hayley,JESSICA L3,18.0,36,2,2,0,L3,1.0
,Choi Angel Chung Yin,JESSICA L3,18.0,18,1,1,0,L3,1.0
,Ho Chin Pik,JESSICA L3,18.0,18,1,1,0,L3,1.0
,Kwong Wai Nga DoDo,JESSICA L3,18.0,18,1,1,0,L3,1.0
,Chan Zelda,Hong Kong Football Club L3C,18.0,18,1,1,0,L3,1.0
,Lam Audrey Lok Yi,Hong Kong Football Club L3C,18.0,18,1,1,0,L3,1.0
,Li Zoe,JESSICA L3,18.0,18,1,1,0,L3,1.0
,Lau Karen Siu Ying,JESSICA L3,18.0,72,4,1,3,L3,0.25
,Chung Iris Suet Mei,Hong Kong Football Club L3C,18.0,18,1,1,0,L3,1.0
,Ho Si Nuo,Hong Kong Cricket Club L3,17.25,69,4,3,1,L3,0.75
,Lo Wing Man Veronica,Hong Kong Football Club L3C,16.5,66,4,3,1,L3,0.75
,Yung Anthea On Sang,Hong Kong Football Club L3B,15.0,15,1,1,0,L3,1.0
,Chan Suk Ting,Hong Kong Cricket Club L3,14.0,42,3,1,2,L3,0.3333333333333333
,Leung Wai Kwan,JESSICA L3,13.5,27,2,1,1,L3,0.5
,So Hau Yi,JESSICA L3,13.5,27,2,1,1,L3,0.5
,Ho Suet Ying,Hong Kong Football Club L3B,13.0,39,3,2,1,L3,0.6666666666666666
,Cheung Hiu Man,Hong Kong Cricket Club L3,12.75,51,4,2,2,L3,0.5
,Chiu Hau Yi,Hong Kong Football Club L3A,10.5,21,2,0,2,L3,0.0
,Cheung Ka Yan,Hong Kong Football Club L3B,9.0,9,1,0,1,L3,0.0
,Tang Genevieve,Hong Kong Football Club L3A,8.25,33,4,1,3,L3,0.25
,Chan Peggy,Hong Kong Football Club L3C,8.25,33,4,1,3,L3,0.25
,Tsang Lorita Yau Ching,Hong Kong Football Club L3C,8.0,24,3,1,2,L3,0.3333333333333333
,Leung Lilian Wai Shan,Hong Kong Cricket Club L3,7.5,15,2,1,1,L3,0.5
,Tam Ka Yi,Hong Kong Cricket Club L3,7.5,15,2,0,2,L3,0.0
,Leung Suen Yan Tiffany,Hong Kong Football Club L3B,7.5,15,2,0,2,L3,0.0
,Wan Esther,Hong Kong Football Club L3A,6.0,6,1,0,1,L3,0.0
,Cheng Chen Kaja,Hong Kong Football Club L3B,3.0,3,1,0,1,L3,0.0
,* Chiu Rebecca Wing Yin,JESSICA L3,0.0,0,0,0,0,L3,0.0
,* Ng Elise Jia Yunn,JESSICA L3,0.0,0,0,0,0,L3,0.0
,Wong Yu,JESSICA L3,0.0,0,0,0,0,L3,0.0
