Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Wong Ho Tong,34378.0,Physical Chess 5,Wong Tsz Him,34806.0,Sha Tin 7,25/01/2025,Cornwall Street Squash Centre,1,3-1,Win,Home
Wong Tsz Him,34806.0,Sha Tin 7,Wong Ho Tong,34378.0,Physical Chess 5,25/01/2025,Cornwall Street Squash Centre,1,1-3,Loss,Away
Wong Ho Kai,33399.0,Physical Chess 5,Lee Man Yu,34988.0,Sha Tin 7,25/01/2025,Cornwall Street Squash Centre,2,3-1,Win,Home
Lee Man Yu,34988.0,Sha Tin 7,Wong Ho Kai,33399.0,Physical Chess 5,25/01/2025,Cornwall Street Squash Centre,2,1-3,Loss,Away
Chan Ho Ching,33567.0,Physical Chess 5,Unknown,,Sha Tin 7,25/01/2025,Cornwall Street Squash Centre,3,CR,Win,Home
Unknown,,Sha Tin 7,Chan Ho Ching,33567.0,Physical Chess 5,25/01/2025,Cornwall Street Squash Centre,3,CR,Loss,Away
Cheng Chi Yan Jocelyn,34657.0,Physical Chess 5,Unknown,,Sha Tin 7,25/01/2025,Cornwall Street Squash Centre,4,CR,Win,Home
Unknown,,Sha Tin 7,Cheng Chi Yan Jocelyn,34657.0,Physical Chess 5,25/01/2025,Cornwall Street Squash Centre,4,CR,Loss,Away
Chan Chun Ho,34950.0,Physical Chess 5,Unknown,,Sha Tin 7,25/01/2025,Cornwall Street Squash Centre,5,CR,Win,Home
Unknown,,Sha Tin 7,Chan Chun Ho,34950.0,Physical Chess 5,25/01/2025,Cornwall Street Squash Centre,5,CR,Loss,Away
Heng Ashton,33868.0,Hong Kong Cricket Club 8,Chiu Sai Kwong,30197.0,Royal Hong Kong Yacht Club Div 15,25/01/2025,Hong Kong Cricket Club,1,0-3,Loss,Home
Chiu Sai Kwong,30197.0,Royal Hong Kong Yacht Club Div 15,Heng Ashton,33868.0,Hong Kong Cricket Club 8,25/01/2025,Hong Kong Cricket Club,1,3-0,Win,Away
Huang William Yijia,34963.0,Hong Kong Cricket Club 8,Lai Ming Wah,33120.0,Royal Hong Kong Yacht Club Div 15,25/01/2025,Hong Kong Cricket Club,2,1-3,Loss,Home
Lai Ming Wah,33120.0,Royal Hong Kong Yacht Club Div 15,Huang William Yijia,34963.0,Hong Kong Cricket Club 8,25/01/2025,Hong Kong Cricket Club,2,3-1,Win,Away
Chan Gerard Ming Shing,35034.0,Hong Kong Cricket Club 8,Dong Ka Chung Jacky,21062.0,Royal Hong Kong Yacht Club Div 15,25/01/2025,Hong Kong Cricket Club,3,2-3,Loss,Home
Dong Ka Chung Jacky,21062.0,Royal Hong Kong Yacht Club Div 15,Chan Gerard Ming Shing,35034.0,Hong Kong Cricket Club 8,25/01/2025,Hong Kong Cricket Club,3,3-2,Win,Away
Chan Bernard Ming Shun,35035.0,Hong Kong Cricket Club 8,Chiu Yee Lai,26010.0,Royal Hong Kong Yacht Club Div 15,25/01/2025,Hong Kong Cricket Club,4,0-3,Loss,Home
Chiu Yee Lai,26010.0,Royal Hong Kong Yacht Club Div 15,Chan Bernard Ming Shun,35035.0,Hong Kong Cricket Club 8,25/01/2025,Hong Kong Cricket Club,4,3-0,Win,Away
Sam Chi Ho Tristan,34117.0,Hong Kong Cricket Club 8,Lee Mei Chi,34931.0,Royal Hong Kong Yacht Club Div 15,25/01/2025,Hong Kong Cricket Club,5,3-0,Win,Home
Lee Mei Chi,34931.0,Royal Hong Kong Yacht Club Div 15,Sam Chi Ho Tristan,34117.0,Hong Kong Cricket Club 8,25/01/2025,Hong Kong Cricket Club,5,0-3,Loss,Away
Verma Kanay,33958.0,HKIS Div 15,Wong Tsz Wang Clayton,34413.0,Squashathon One,25/01/2025,HK Squash Centre,1,1-3,Loss,Home
Wong Tsz Wang Clayton,34413.0,Squashathon One,Verma Kanay,33958.0,HKIS Div 15,25/01/2025,HK Squash Centre,1,3-1,Win,Away
Unknown,,HKIS Div 15,Chung Chun Ho,34866.0,Squashathon One,25/01/2025,HK Squash Centre,2,CR,Loss,Home
Chung Chun Ho,34866.0,Squashathon One,Unknown,,HKIS Div 15,25/01/2025,HK Squash Centre,2,CR,Win,Away
Unknown,,HKIS Div 15,Wong Sung Chit,34216.0,Squashathon One,25/01/2025,HK Squash Centre,3,CR,Loss,Home
Wong Sung Chit,34216.0,Squashathon One,Unknown,,HKIS Div 15,25/01/2025,HK Squash Centre,3,CR,Win,Away
Unknown,,HKIS Div 15,Chan Nathan Tze Ho,34246.0,Squashathon One,25/01/2025,HK Squash Centre,4,CR,Loss,Home
Chan Nathan Tze Ho,34246.0,Squashathon One,Unknown,,HKIS Div 15,25/01/2025,HK Squash Centre,4,CR,Win,Away
Unknown,,HKIS Div 15,Chung Yoon Ah Abigail,34329.0,Squashathon One,25/01/2025,HK Squash Centre,5,CR,Loss,Home
Chung Yoon Ah Abigail,34329.0,Squashathon One,Unknown,,HKIS Div 15,25/01/2025,HK Squash Centre,5,CR,Win,Away
