Player Name,HKS_No,Team,Opponent Name,Opponent_HKS_No,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away,Division,Pre Winner Rating,Post Winner Rating,Pre Loser Rating,Post Loser Rating,Winner Matches Played,Loser Matches Played,rel_diff
Cheng Kathy Ka Wai,29962.0,i-Mask Advance Squash Club 4,Leung Freddie Ping Wah,24157.0,Invader Squash,2024-10-08,Cornwall Street Squash Centre,3,3-0,Win,Home,11,950.0,1004.108844765343,1028.5714285714284,969.9874161939142,1,1,5.6956678700361
Seung Wai Ching,28465.0,Happy Squash 1,Law Harry,30309.0,NEXUS 1,2024-10-08,Cornwall Street Squash Centre,1,3-0,Win,Home,3,7200.0,7567.2,7200.0,6832.799999999999,1,1,5.099999999999998
Leung Ping Chak,29740.0,Happy Squash 1,Lau Ho Fung,31843.0,NEXUS 1,2024-10-08,Cornwall Street Squash Centre,2,3-1,Win,Home,3,6857.142857142857,7068.539857932123,6933.333333333333,6719.587476979742,1,1,3.0828729281767933
Chu Raymond Wai Man,25974.0,Friend Club,Wan Pauline Yuen Ping,26325.0,Kowloon Cricket Club 9,2024-10-09,Cornwall Street Squash Centre,2,3-0,Win,Home,9,1589.5226666666663,1676.480873469502,1670.0809384164222,1578.7156205975573,2,2,5.470711970732249
Cheung Ka Lun Alan,32553.0,Centre Squash,Cheung Henry Hei Wa,32044.0,i-Mask Advance Squash Club 3,2024-10-09,Cornwall Street Squash Centre,2,3-0,Win,Away,9,1629.090909090909,1701.5500395256918,1493.3333333333333,1426.912463768116,1,1,4.447826086956532
Chevaux Alexander,34489.0,Centre Squash,Au Yeung Albert Tsz Hung,23015.0,i-Mask Advance Squash Club 3,2024-10-09,Cornwall Street Squash Centre,3,3-2,Win,Away,9,1488.8445747800586,1504.3089734203256,1400.0,1385.458416235575,2,1,1.038684554601783
Tsui Terence Hing Tai,23534.0,Twister 2,Au Shuk Ting,31750.0,The Squash Club 2,2024-10-09,Cornwall Street Squash Centre,5,3-0,Win,Away,7B,1620.0,1695.6771428571428,1530.0,1458.527142857143,1,1,4.671428571428569
Ip Chun Keung,25979.0,Friend Club,Kundamal Khiron,33187.0,Kowloon Cricket Club 9,2024-10-09,Cornwall Street Squash Centre,3,3-0,Win,Home,9,1403.972972972973,1477.1744806051743,1425.4545454545453,1351.1330137747073,2,1,5.213882962233527
Ko Toby Ho Yin,28189.0,HKPF Squash Team,Lee Lawrence Chi Hung,28004.0,Hong Kong Football Club 9,2024-10-09,Hong Kong Football Club,1,3-2,Win,Away,9,1765.6799999999998,1785.5794116040954,1680.0,1661.0662116040955,2,1,1.1270112140419315
Lau Shing Chung Simon,19777.0,HKPF Squash Team,Jones Robert F.,27122.0,Hong Kong Football Club 9,2024-10-09,Hong Kong Football Club,2,3-1,Win,Away,9,1690.3472262773719,1720.4437664287163,1436.160972647609,1410.5902048756684,2,2,1.7804945447584555
Chan Ho Lam,31051.0,HKPF Squash Team,Murray David,27253.0,Hong Kong Football Club 9,2024-10-09,Hong Kong Football Club,3,3-0,Win,Away,9,1470.0,1533.9228821158993,1329.7325379125944,1271.909179908062,1,3,4.348495382033963
Leung Man Wah,26498.0,HKPF Squash Team,Chan Gordon Yiu Cheong,27589.0,Hong Kong Football Club 9,2024-10-09,Hong Kong Football Club,4,3-2,Win,Away,9,1400.0,1403.6765724483712,1186.622972972973,1183.5067548808038,1,2,0.2626123177407992
Wong Ho Sang,30360.0,Friend Club,Lo Tin Yee Clement,11972.0,Kowloon Cricket Club 9,2024-10-09,Cornwall Street Squash Centre,4,3-0,Win,Home,9,1330.7897435897437,1398.1220711997069,1323.6363636363635,1256.6659667708022,2,1,5.059576686271817
Chan Olivia,29170.0,Hong Kong Football Club 7B,To Shing Yuk,24269.0,Physical Chess 2,2024-10-09,Hong Kong Football Club,2,3-2,Win,Home,7B,2012.3825724340638,2043.816255575561,2029.090909090909,1997.3962395110045,2,1,1.5620132857479834
Yeung Himmy Cheuk Him,30409.0,Hong Kong Football Club 7B,Wong Siu Sun,32736.0,Physical Chess 2,2024-10-09,Hong Kong Football Club,3,3-0,Win,Home,7B,1919.8915236875798,2007.0768722637126,1781.9748251748247,1701.052494735888,2,2,4.541160138499591
Kostienko Krzysztof,30787.0,Hong Kong Football Club 7B,Leung Kam Yan,32041.0,Physical Chess 2,2024-10-09,Hong Kong Football Club,4,3-2,Win,Home,7B,1847.5611265370885,1862.966240291949,1690.429090909091,1676.3341567464583,2,2,0.8338080691129516
Wong Suet Ling,32543.0,Kowloon Cricket Club 7,Hui Kwai Wah Monique,29587.0,Hong Kong Cricket Club 6,2024-10-09,Hong Kong Cricket Club,2,3-0,Win,Away,7B,2059.459315895372,2173.508202961235,2183.2931656837654,2062.3865987208333,2,2,5.5378072383177335
Wong Wan Man,21028.0,Kowloon Cricket Club 7,Chan Suk Ting,33646.0,Hong Kong Cricket Club 6,2024-10-09,Hong Kong Cricket Club,4,3-0,Win,Away,7B,1561.0795604395605,1655.2010724363995,1767.2727272727273,1660.7192975712646,2,1,6.029257853477804
Cheung Tsz Loi Linus,31484.0,Physical Chess 2,Li Andre,34185.0,Hong Kong Football Club 7B,2024-10-09,Hong Kong Football Club,1,3-0,Win,Away,7B,2263.2663829787234,2364.961496300738,2087.2975609756095,1993.5092364564205,2,2,4.493289613932757
Wong Long Seng Anson,32046.0,Physical Chess 2,Tang Tsz Ho Michael,32909.0,Hong Kong Football Club 7B,2024-10-09,Hong Kong Football Club,5,3-2,Win,Away,7B,1636.3636363636365,1655.8998144712432,1570.9090909090908,1552.1543599257884,1,1,1.1938775510204094
Poon Ho Kar James,26416.0,The Squash Club 2,Wong Ken Tat Tai,27882.0,Twister 2,2024-10-09,Cornwall Street Squash Centre,1,3-1,Win,Home,7B,2160.0,2216.321806054387,2049.8399999999997,1996.3906060543864,1,2,2.6074910210364255
Wong Hin Chor,26793.0,The Squash Club 2,Lee Connie Lok Man,23755.0,Twister 2,2024-10-09,Cornwall Street Squash Centre,2,3-1,Win,Home,7B,2047.7493975903615,2110.84165722481,2070.0,2006.2221873452922,2,1,3.081053751435161
Choi Wilson Wai Sum,27040.0,The Squash Club 2,Law King Wai,30444.0,Twister 2,2024-10-09,Cornwall Street Squash Centre,3,3-0,Win,Home,7B,1942.3384615384616,2036.6857809185617,1880.5124623115578,1789.1682844593427,2,2,4.857408801212262
Fong Ming Fung,31400.0,The Squash Club 2,Pang Chiu Mun,31347.0,Twister 2,2024-10-09,Cornwall Street Squash Centre,4,3-2,Win,Home,7B,1710.0,1729.2296673229423,1626.4859654178674,1608.1954484468615,1,2,1.1245419487100763
Wei Mia Lynn,34140.0,Hong Kong Football Club 9,Siu William Chak Man,26273.0,HKPF Squash Team,2024-10-09,Hong Kong Football Club,5,3-0,Win,Home,9,1065.3804645569244,1125.3863703722382,1143.782972972973,1079.361167211855,3,2,5.632345233612795
Hathiramani Sahil Ajit,33139.0,Hong Kong Cricket Club M2B,Weatherall Roland,27780.0,Ladies Recreation Club M2B,2024-10-09,Ladies Recreation Club,4,3-1,Win,Away,M2,1767.2727272727273,1807.1222462203025,1600.0,1563.9222462203024,1,1,2.254859611231109
Ng Paul Lap Yan,27257.0,Hong Kong Football Club M2A,Leung Chi On,31982.0,Ladies Recreation Club M2A,2024-10-09,Hong Kong Football Club,2,3-1,Win,Home,M2,1973.3333333333335,2046.8281196518576,2173.6021034180544,2092.648511121329,2,2,3.724397955330614
Wei Stephen J.,33719.0,Hong Kong Football Club M2A,Park Wanki Moses,31906.0,Ladies Recreation Club M2A,2024-10-09,Hong Kong Football Club,3,3-0,Win,Home,M2,2545.4,2582.9114109137286,1554.2857142857142,1531.380296628014,2,1,1.4736941507711347
Ladharam Sunesh,30483.0,Hong Kong Football Club M2A,Leow Kin Leung,33698.0,Ladies Recreation Club M2A,2024-10-09,Hong Kong Football Club,4,3-0,Win,Home,M2,1676.5874125874122,1723.8584984539673,1234.0674266886326,1199.2731136369262,2,2,2.8194823312912396
Tjia Jonathan,33660.0,Hong Kong Football Club M2B,Lamb Russell,32993.0,Hong Kong Cricket Club M2A,2024-10-09,Hong Kong Football Club,1,3-0,Win,Home,M2,2378.674318727363,2496.0894813572945,2327.272727272727,2212.3948292748496,3,1,4.936159679596286
Gates Stuart,32455.0,Hong Kong Football Club M2B,Caveney Barry John,32896.0,Hong Kong Cricket Club M2A,2024-10-09,Hong Kong Football Club,2,3-2,Win,Home,M2,2533.3333333333335,2542.4682402807452,2175.6363636363635,2167.7912705837753,2,2,0.3605884321346749
Janes Gareth,28987.0,Hong Kong Cricket Club M2B,Swan Owen,32975.0,Ladies Recreation Club M2B,2024-10-09,Ladies Recreation Club,2,3-0,Win,Away,M2,2207.7482240816416,2248.9525793446433,1424.6816151119738,1398.092039921551,3,3,1.8663520963827938
Soo Euan Tsung Liang,27573.0,Ladies Recreation Club M2A,Pun Teddy,33217.0,Hong Kong Football Club M2A,2024-10-09,Hong Kong Football Club,1,3-0,Win,Away,M2,4789.316129032259,4921.889294459083,3500.571428571428,3403.6720336295894,2,2,2.768102206141335
Adjemian Nicolas,32347.0,Ladies Recreation Club M2B,Ternes Daniel,27058.0,Hong Kong Cricket Club M2B,2024-10-09,Ladies Recreation Club,3,3-2,Win,Home,M2,2106.2253521126763,2132.4907412300713,2036.3636363636365,2010.969448016243,2,1,1.2470360349166414
Derouet Yann,33109.0,Hong Kong Football Club M2B,Buckland Paul Edwin Kim,32216.0,Hong Kong Cricket Club M2A,2024-10-09,Hong Kong Football Club,4,3-0,Win,Home,M2,2272.0615384615385,2350.118291843606,1818.181818181818,1755.7181184170327,2,1,3.4355034870631873
Skinn Christopher Andrew,31975.0,Hong Kong Cricket Club M2B,Sha Steven,30809.0,Ladies Recreation Club M2B,2024-10-09,Ladies Recreation Club,1,3-0,Win,Away,M2,3504.9212121212117,3573.5377200594157,2290.8018433179727,2245.9543807492637,2,2,1.9577189838363478
Grewal Harpreet,35024.0,Hong Kong Cricket Club M2A,Lo Kenneth Kin Cheung,28913.0,Hong Kong Football Club M2B,2024-10-09,Hong Kong Football Club,3,3-1,Win,Away,M2,2223.4682701944275,2280.98255805755,2104.223776223776,2049.7939767899497,2,2,2.5866925394934026
Tsang Yan Kiu,31880.0,Kwai Tsing District Squash Club,Chan Cheuk Kee,31383.0,The Best Group 2,2024-10-09,Cornwall Street Squash Centre,2,3-0,Win,Home,9,1556.5346556473828,1623.5518949639588,1399.9477386934673,1339.6724134417475,2,2,4.305541098839376
Lam Chi Chris,33243.0,Kwai Tsing District Squash Club,Wong Ka Ming Alan,30543.0,The Best Group 2,2024-10-09,Cornwall Street Squash Centre,5,3-2,Win,Home,9,1213.3333333333337,1224.2533333333336,1120.0,1109.92,1,1,0.8999999999999869
Andersson Greger,27672.0,The Best Group 2,Ho Gary Ming Fai,23479.0,Kwai Tsing District Squash Club,2024-10-09,Cornwall Street Squash Centre,1,3-1,Win,Away,9,1594.32,1635.4545663850574,1507.4838929440386,1468.5897585991695,2,2,2.5800696463104957
Watt Ka Chun Ringo,34141.0,The Best Group 2,Li Keung Shing,23473.0,Kwai Tsing District Squash Club,2024-10-09,Cornwall Street Squash Centre,3,3-1,Win,Away,9,1360.0,1407.6406308159467,1454.372972972973,1403.4264686537845,1,2,3.502987559996079
Cheng Chi Wah,25693.0,The Best Group 2,Lee Leo Chi Kin,27894.0,Kwai Tsing District Squash Club,2024-10-09,Cornwall Street Squash Centre,4,3-1,Win,Away,9,1200.0,1247.1332275443676,1358.2297435897437,1304.8816172879576,1,2,3.927768962030636
Trivedi Anirudh,32217.0,i-Mask Advance Squash Club 3,Bedouillat Vincent,33014.0,Centre Squash,2024-10-09,Cornwall Street Squash Centre,1,3-1,Win,Home,9,1765.6799999999998,1808.0353520039582,1629.6,1590.5089520039583,2,2,2.398812469074713
Hegde Vishal,34293.0,i-Mask Advance Squash Club 3,Coutarel Brice Pierre Robert,34057.0,Centre Squash,2024-10-09,Cornwall Street Squash Centre,4,3-1,Win,Home,9,1301.8591194968553,1353.1806642225301,1476.3636363636365,1418.1628208834793,2,1,3.9421734623259117
Kong Yuk Hang Jason,32043.0,i-Mask Advance Squash Club 3,Ren Jean-Philippe,34928.0,Centre Squash,2024-10-09,Cornwall Street Squash Centre,5,3-1,Win,Home,9,1247.0810720268012,1294.8702262134282,1393.5630200308165,1340.1605592551125,2,2,3.832080789179034
Yim Man Ching,32765.0,Kowloon Cricket Club 9,Cheung Alan Wing Lun,25168.0,Friend Club,2024-10-09,Cornwall Street Squash Centre,1,3-1,Win,Away,9,1730.4,1779.5716310120506,1694.2434782608696,1646.099283185964,2,2,2.841633784792563
Chow Lionel,32953.0,Hong Kong Cricket Club 6,Chan Alex Siu Kun,4263.0,Kowloon Cricket Club 7,2024-10-09,Hong Kong Cricket Club,5,3-2,Win,Home,7B,1701.8181818181818,1714.8392978779145,1542.857142857143,1531.0522848909015,1,1,0.7651296829971183
Tang Lok Yin,32958.0,Kowloon Cricket Club 7,Lau Kwai Hong,20790.0,Hong Kong Cricket Club 6,2024-10-09,Hong Kong Cricket Club,1,3-2,Win,Away,7B,2232.845397424476,2260.7840753770583,2160.0,2132.972806604887,3,1,1.2512589534774348
Lai Kwok Wai Wilfred,25178.0,Hong Kong Cricket Club 6,Osmund Ronnie,11516.0,Kowloon Cricket Club 7,2024-10-09,Hong Kong Cricket Club,3,3-2,Win,Home,7B,1955.9088770053474,1972.8633606392357,1797.4745644599304,1781.8934433536517,2,2,0.8668340244892645
Lo Tin Lai,33165.0,North District Sports Association 1,Wong Shing Yin,34060.0,Hong Kong Racketlon Assoication 2,2024-10-09,Cornwall Street Squash Centre,2,3-0,Win,Home,12,901.9733333333334,947.5244849612403,896.0000000000001,850.750511627907,2,1,5.050166112956809
Leung Tsun Man,33088.0,North District Sports Association 1,Tse Chun Kit,34428.0,Hong Kong Racketlon Assoication 2,2024-10-09,Cornwall Street Squash Centre,3,3-1,Win,Home,12,763.0709677419355,788.5587189805805,798.4822857142857,771.8117416533916,2,2,3.3401547583533127
Lee Hok Chung,33491.0,North District Sports Association 1,Chan Kathleen Man Yiu,35033.0,Hong Kong Racketlon Assoication 2,2024-10-09,Cornwall Street Squash Centre,4,3-0,Win,Home,12,766.3349593495934,796.5104331865106,656.1084039087948,630.273249535654,2,2,3.937635033971018
Tang Wai Lam,32070.0,North District Sports Association 1,Yau Ka Man,35032.0,Hong Kong Racketlon Assoication 2,2024-10-09,Cornwall Street Squash Centre,5,3-0,Win,Home,12,693.3333333333334,724.5333333333333,640.0,611.1999999999999,1,1,4.49999999999999
Leung Lilian Wai Shan,28446.0,Sea Bear,Ho Chin Pik,27974.0,Star River 2,2024-10-09,Cornwall Street Squash Centre,3,3-0,Win,Away,12,808.2630782400274,848.0928886950397,789.918882144868,750.9930420345246,2,3,4.927827526371824
Kong Yuk Ki,30357.0,Sea Bear,Chan Edward Cheuk Wah,27699.0,Star River 2,2024-10-09,Cornwall Street Squash Centre,4,3-1,Win,Away,12,746.6666666666666,770.6441314553989,768.0,743.3374647887324,1,1,3.211267605633787
Leung Kam Yau Hardy,26513.0,South China Athletic Association,Lau Douglas Kin Chung,32197.0,CSD Squash Team,2024-10-09,HK Squash Centre,1,3-0,Win,Home,12,960.0,1008.3402008608322,951.7714285714285,903.8455722894035,1,2,5.035437589670018
Lam Arthur Chi Keung,17126.0,South China Athletic Association,Chung Ivan Sze Chit,28769.0,CSD Squash Team,2024-10-09,HK Squash Centre,2,3-2,Win,Home,12,872.7272727272726,877.9709015704984,774.014176790951,769.3636482818516,1,2,0.600832471619622
Tang Chi Kin,29423.0,South China Athletic Association,Chan Man Fai,32507.0,CSD Squash Team,2024-10-09,HK Squash Centre,3,3-1,Win,Home,12,814.5454545454545,833.8374791655409,748.7255467659377,730.9924275136099,1,2,2.368440522555251
Wu Kan Wah Kit,13158.0,Star River 2,Ho Cheuk Yin,33117.0,Sea Bear,2024-10-09,Cornwall Street Squash Centre,1,3-1,Win,Home,12,960.0,986.2883720930232,927.0857142857143,901.698657807309,1,2,2.7383720930232514
Tang Bobby Kwong Hing,32162.0,Star River 2,Tiu Man Kit,32010.0,Sea Bear,2024-10-09,Cornwall Street Squash Centre,2,3-2,Win,Home,12,873.7544827586208,888.2682579278543,892.724301075269,877.8954217394969,2,2,1.661081625974667
Ng Ngo Ching Matthew,30717.0,Latecomers,Ku Ken,31927.0,ZOMA,2024-10-09,HK Squash Centre,1,3-1,Win,Home,12,911.04,933.9016458013419,853.3333333333334,831.9197791346754,2,1,2.5094008826552052
Lin Chun Wah,29885.0,Alpha CUHK,Chan Christine Yik Tat,27830.0,Hong Kong Football Club 12A,2024-10-09,Cornwall Street Squash Centre,1,3-0,Win,Home,12,1008.9599999999999,1056.6536523451973,960.0,914.6206923451974,2,1,4.727011214041924
Leung Ka Lau,19059.0,Alpha CUHK,Chew Alexander,33208.0,Hong Kong Football Club 12A,2024-10-09,Cornwall Street Squash Centre,2,3-0,Win,Home,12,948.1735705581282,992.6850167979118,898.2512562814069,856.0833834938825,2,2,4.694440724980617
Lam Francis Fu Yuen,25420.0,Alpha CUHK,Cheung Thomas,31516.0,Hong Kong Football Club 12A,2024-10-09,Cornwall Street Squash Centre,4,3-1,Win,Home,12,793.8067536231299,816.9912277072508,785.4545454545455,762.5140117916238,3,1,2.9206697950478793
Chen Wai Man,28455.0,Alpha CUHK,Sung Iris,22099.0,Hong Kong Football Club 12A,2024-10-09,Cornwall Street Squash Centre,5,3-1,Win,Home,12,756.3636363636364,779.4329157330193,761.4254545454546,738.201788460292,1,2,3.0500249166251447
Ng Simon Chi Ming,6025.0,Hong Kong Football Club 12A,Tsang Ricky Wai Kit,29386.0,Alpha CUHK,2024-10-09,Cornwall Street Squash Centre,3,3-2,Win,Away,12,843.6363636363635,856.290909090909,843.6363636363635,830.9818181818181,1,1,1.5000000000000104
Chang Sean Pey,32223.0,Hong Kong Racketlon Assoication 2,Lee Hoi Yu,33269.0,North District Sports Association 1,2024-10-09,Cornwall Street Squash Centre,1,3-2,Win,Away,12,928.0,942.6476053577262,937.7523809523809,922.9508434529644,1,2,1.578405749754979
Thambidrai Sunil James,33666.0,Winter Warriors,Wei Miles Abraham,34139.0,Hong Kong Football Club 12B,2024-10-09,HK Squash Centre,1,3-0,Win,Home,12,983.8344827586207,1022.2608719493774,838.7312562814071,805.9722767527044,2,2,3.9057778380577917
Wong Chi Hang Frankie,30932.0,UST,Wong Sui Lun,32635.0,Vitality Squash 1,2024-10-09,HK Squash Centre,1,3-0,Win,Away,7A,2192.4,2296.7571355163727,2095.2,1995.4695355163726,2,2,4.759949622166239
Hung Tsz Hang,30648.0,UST,Barsaman Cedric,33044.0,Vitality Squash 1,2024-10-09,HK Squash Centre,4,3-1,Win,Away,7A,1584.0,1632.7139698492465,1600.0,1550.7939698492462,1,1,3.0753768844221274
Toernell Henrik,33043.0,Vitality Squash 1,Hon Chun Chau Lan,29143.0,UST,2024-10-09,HK Squash Centre,2,3-0,Win,Home,7A,2169.658947368421,2262.45872629347,1944.0,1860.8520147145223,2,1,4.277159736907303
Richard Lee Jacob William,32554.0,Vitality Squash 1,Chan Wan Fei,30098.0,UST,2024-10-09,HK Squash Centre,3,3-2,Win,Home,7A,1886.5363228699553,1896.4189539869415,1655.9999999999998,1647.3250347044298,2,1,0.5238505613266924
Chan Yan Chau,33492.0,X-Alpha 3,Lee Tommy Yun Wah,27463.0,The Best Group 1,2024-10-09,Cornwall Street Squash Centre,5,3-2,Win,Home,7A,1366.56,1392.4222707029246,1440.0,1412.7478707029245,2,1,1.8925089789635772
Chan Chi Wah,34752.0,Star River 2,Li Sek Kwai,33126.0,Sea Bear,2024-10-09,Cornwall Street Squash Centre,5,3-1,Win,Home,12,704.0,720.0914285714287,640.0,625.3714285714286,1,1,2.2857142857142967
Yau Yeung,33032.0,X-Alpha 3,Au Alex Ka Man,24839.0,The Best Group 1,2024-10-09,Cornwall Street Squash Centre,1,3-2,Win,Home,7A,1890.0,1941.4169291338583,2224.8,2164.274929133858,1,2,2.7204724409448824
Wong Kin Tung,28926.0,The Best Group 1,Fu Sai Hei,33889.0,X-Alpha 3,2024-10-09,Cornwall Street Squash Centre,4,3-1,Win,Away,7A,1577.2682652377762,1620.9872643673689,1530.0,1487.591190958126,2,1,2.771817584436214
Li Yi Wei,34099.0,Vitality Squash 1,Au Shun Wai Wilson,34204.0,UST,2024-10-09,HK Squash Centre,5,3-0,Win,Home,7A,1520.0,1591.357837837838,1440.0,1372.3978378378379,1,1,4.694594594594599
Wong Hui Sing,33142.0,The Best Group 1,Chan Yan Yu,33270.0,X-Alpha 3,2024-10-09,Cornwall Street Squash Centre,2,3-2,Win,Away,7A,2016.0,2020.9801470724112,1705.1662921348316,1700.9540010049955,1,2,0.24703110478230295
Chada Neil,35026.0,Winter Warriors,Cheng Chen Kaja,33257.0,Hong Kong Football Club 12B,2024-10-09,HK Squash Centre,2,3-0,Win,Home,12,964.2928654970759,997.0816334230735,768.0,741.8857616102081,2,1,3.4002914570041516
Chan Hei Wai Henry,32166.0,The Best Group 1,Chan Ming Yan,33033.0,X-Alpha 3,2024-10-09,Cornwall Street Squash Centre,3,3-0,Win,Away,7A,1791.306947368421,1876.4239730878157,1710.0,1628.7464135088683,2,1,4.751671724627576
Bhalothia Saksham,34384.0,Winter Warriors,Lam Wai Ming,5239.0,Hong Kong Football Club 12B,2024-10-09,HK Squash Centre,3,3-0,Win,Home,12,817.7777777777777,853.0283040935672,736.0,704.2745263157894,1,1,4.31052631578947
Mahfooz Hamza Farrukh,34986.0,Winter Warriors,Lam Jason Che Man,34443.0,Hong Kong Football Club 12B,2024-10-09,HK Squash Centre,4,3-0,Win,Home,12,782.2222222222222,794.0216588419405,480.0,472.7594366197183,1,1,1.5084507042253554
Cheung Ken Wai Luen,31177.0,ZOMA,Cheung Chun Ning,32547.0,Latecomers,2024-10-09,HK Squash Centre,2,3-2,Win,Away,12,790.7713261648745,807.6115743235874,860.062055406613,841.7461934554929,2,2,2.129597723324856
Cheung Kee Wing,25181.0,ZOMA,Chung Wai Yin,31557.0,Latecomers,2024-10-09,HK Squash Centre,4,3-0,Win,Away,12,731.4658511722732,762.8130583969503,656.1227995255042,628.00444331161,2,2,4.285532561012779
Lee Tom Bo Yuen,27985.0,ZOMA,Wong Yuk Ming,34955.0,Latecomers,2024-10-09,HK Squash Centre,5,3-2,Win,Away,12,640.0,649.6000000000001,640.0,630.4,1,1,1.5000000000000213
Chan Chi Ming Keith,33725.0,Hong Kong Cricket Club 5,Padgaonkar Ashwin,30116.0,Hong Kong Football Club 7A,2024-10-09,Hong Kong Cricket Club,2,3-1,Win,Home,7A,2029.090909090909,2081.5558011049725,1920.0,1870.3558011049724,1,1,2.585635359116032
Tsang Timmy Kwok Tim,30269.0,ZOMA,Chau Yik Hong,31301.0,Latecomers,2024-10-09,HK Squash Centre,3,3-0,Win,Away,12,756.7835667600373,791.872308339939,711.4221097046413,678.4365803431538,2,2,4.636562304084454
Dickson Robert,30938.0,Hong Kong Cricket Club 5,Porter Darrell Lee,34504.0,Hong Kong Football Club 7A,2024-10-09,Hong Kong Cricket Club,4,3-2,Win,Home,7A,1572.2886296435672,1615.1836318062487,1852.7262921348315,1802.1804210971477,2,2,2.728188791418385
Lulla Vikram,28609.0,Hong Kong Football Club 7A,Bhammer Vishal,27832.0,Hong Kong Cricket Club 5,2024-10-09,Hong Kong Cricket Club,1,3-1,Win,Away,7A,2112.2695404272613,2179.177417199361,2160.0,2091.5802216233715,3,1,3.1675823322513077
Ford Anthony,34469.0,Hong Kong Football Club 7A,Olsen Sven,32493.0,Hong Kong Cricket Club 5,2024-10-09,Hong Kong Cricket Club,3,3-2,Win,Away,7A,1833.2971829761916,1859.6431999176011,1817.982209588367,1791.856281649482,2,2,1.437083806491163
Li Charles Tak Kwong,25322.0,Hong Kong Football Club 7A,Mercalfe Stephen Fraser,33662.0,Hong Kong Cricket Club 5,2024-10-09,Hong Kong Cricket Club,5,3-1,Win,Away,7A,1604.7811464968154,1636.1943036974046,1396.2070588235295,1368.8766830155014,2,2,1.957472971885489
Chan Chi Ming,26965.0,WAKO,Martin Timothy,26166.0,Bolton,2024-10-10,Masters - HK Squash Centre,1,3-2,Win,Away,M4,1340.2276687898088,1349.2334367120447,1200.0,1191.9365032088601,2,1,0.6719580659282982
Chui Danny Kam Wah,14775.0,WAKO,Somers Jonathan,35023.0,Bolton,2024-10-10,Masters - HK Squash Centre,2,3-1,Win,Away,M4,1727.8752237037036,1710.554492181432,1000.0,1010.024295322173,3,1,-1.0024295322173007
Luk Jackie Ching Chug,27112.0,WAKO,Hewitt Stephen,35067.0,Bolton,2024-10-10,Masters - HK Squash Centre,3,3-0,Win,Away,M4,1706.6666666666667,1710.1418998272884,866.6666666666667,864.9018998272885,1,1,0.20362694300517514
Wong Kirstie Po Yui,30423.0,Hong Kong Cricket Club L1,Tse Toby Yee Lam,31163.0,JESSICA L1,2024-10-10,HK Squash Centre,1,3-0,Win,Away,Premier Ladies,7854.545454545454,8233.198956505395,7567.510204081633,7202.694155021167,1,2,4.8208200481011065
Chiu Chi Shing,15157.0,WAKO,Niehorster James,29617.0,Bolton,2024-10-10,Masters - HK Squash Centre,5,3-0,Win,Away,M4,707.5996944232238,750.1925628574303,800.0,751.8452381821056,2,1,6.019345227236796
Daigneavlt Christian,33667.0,United Services Recreation Club M4,Chiu Sai Kwong,30197.0,Royal Hong Kong Yacht Club M4,2024-10-10,Royal Hong Kong Yacht Club,4,3-2,Win,Away,M4,1178.2254545454546,1083.9154688344886,264.24,285.39085065267045,2,2,-8.00440911772269
Mak Derek Kam Yuen,7883.0,WAKO,Farran Andrew,33845.0,Bolton,2024-10-10,Masters - HK Squash Centre,4,3-0,Win,Away,M4,1075.803076923077,1110.1741890451299,833.3333333333333,806.7089500707707,2,1,3.194925991507505
Leung Chi Wang Christopher,16145.0,United Services Recreation Club M4,Oei Chuen Shek Joseph,33696.0,Royal Hong Kong Yacht Club M4,2024-10-10,Royal Hong Kong Yacht Club,3,3-1,Win,Away,M4,1265.4545454545453,1294.4243993326704,1150.9622112836046,1124.6134125852261,1,2,2.289284430024258
Chu Lap Sun,21706.0,United Services Recreation Club M4,Tse Ray,28736.0,Royal Hong Kong Yacht Club M4,2024-10-10,Royal Hong Kong Yacht Club,1,3-1,Win,Away,M4,1440.0521511950192,1412.8541048830987,732.1158396533046,745.9432003471915,3,2,-1.888684815292999
Siu Andrew Chung Fai,24208.0,SKCSC,Lam Wai Ming,5239.0,Hong Kong Football Club M4A,2024-10-10,Masters - Cornwall Street Squash Centre,5,3-1,Win,Home,M4,900.0,910.5296649582483,704.2745263157894,696.0347765371957,1,2,1.1699627731387006
Chui King Yat,27048.0,SKCSC,Cheung Thomas,31516.0,Hong Kong Football Club M4A,2024-10-10,Masters - Cornwall Street Squash Centre,4,3-0,Win,Home,M4,1063.4693548387097,1091.414421728349,762.5140117916238,742.4772284401789,2,2,2.627726578343911
Wong Tony Wing Tung,26395.0,SKCSC,Sung Stephen,9338.0,Hong Kong Football Club M4A,2024-10-10,Masters - Cornwall Street Squash Centre,3,3-0,Win,Home,M4,1043.5043165467625,1059.2067833680412,640.0,630.369394159408,2,1,1.5047821625925206
Leung Michael Yan Por,25671.0,SKCSC,Murray David,27253.0,Hong Kong Football Club M4A,2024-10-10,Masters - Cornwall Street Squash Centre,2,3-0,Win,Home,M4,1090.3258396533045,1158.5043442454087,1271.909179908062,1192.3761974643228,2,4,6.253039422947476
