Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chan Kin Hung Kit,SKCSC,24.0,456,19,16,3,17A,0.8421052631578947
2,Ho Michelle Pak Wai,Squashathon 1,22.31,357,16,11,5,17A,0.6875
3,Leung Michael Yan Por,SKCSC,21.53,366,17,15,2,17A,0.8823529411764706
4,Dong Ka Chung Jacky,North District Sports Association 2,20.7,207,10,8,2,17A,0.8
5,Loo Long Hui,Squashathon 1,20.5,123,6,4,2,17A,0.6666666666666666
6,* Ho Kin Fung,North District Sports Association 2,20.44,327,16,10,6,17A,0.625
7,Tse Ray,North District Sports Association 2,19.8,99,5,4,1,17A,0.8
8,Chan Chun Hei,TNG 4,19.75,237,12,6,6,17A,0.5
9,Leung Ka Luen Wilson,PLZ,19.69,315,16,7,9,17A,0.4375
10,Chui King Yat,SKCSC,19.5,312,16,16,0,17A,1.0
11,Chan Vincent Chi Tak,SKCSC,19.5,312,16,14,2,17A,0.875
12,Chan Hoi Hei,TNG 4,19.0,285,15,9,6,17A,0.6
13,Chau Yuen Chi,Squashathon 1,18.5,111,6,4,2,17A,0.6666666666666666
14,Chow Ming Hin,TNG 4,18.43,258,14,10,4,17A,0.7142857142857143
15,Tang Gary Woon Cheung,North District Sports Association 2,16.8,84,5,4,1,17A,0.8
16,Hung Tak Ching,TNG 4,16.4,246,15,11,4,17A,0.7333333333333333
17,Lai Herbert Chan Wah,SKCSC,16.29,228,14,14,0,17A,1.0
18,Leung Chi Man,North District Sports Association 2,15.92,207,13,8,5,17A,0.6153846153846154
19,Tam Yat Yin,Yuen Long District Sports Association Limited,15.0,180,12,9,3,17A,0.75
20,Leung Patrick Pak Chiu,SKCSC,15.0,75,5,5,0,17A,1.0
21,Cheung Yan Wing,TNG 4,14.75,177,12,8,4,17A,0.6666666666666666
22,Chung Wing Yin,Squashathon 1,14.62,234,16,9,7,17A,0.5625
23,Chong Tin Hang,i-Mask Advance Squash Club 7,14.47,246,17,3,14,17A,0.17647058823529413
24,Cheung Ching San,i-Mask Advance Squash Club 7,14.31,186,13,5,8,17A,0.38461538461538464
25,Chow Ka Lun,PLZ,14.12,240,17,5,12,17A,0.29411764705882354
26,Chiu Sai Kwong,North District Sports Association 2,14.0,168,12,7,5,17A,0.5833333333333334
27,Wong Kwok Hing,North District Sports Association 2,13.88,111,8,5,3,17A,0.625
28,Law Yu Sing Carter,TNG 4,13.8,207,15,14,1,17A,0.9333333333333333
29,Wong Ka Ho,Yuen Long District Sports Association Limited,13.12,105,8,1,7,17A,0.125
30,Law Tsz Long,Yuen Long District Sports Association Limited,12.75,153,12,5,7,17A,0.4166666666666667
31,Chen Nicole,Yuen Long District Sports Association Limited,12.67,114,9,0,9,17A,0.0
32,Fung Ka Chun,PLZ,12.25,147,12,7,5,17A,0.5833333333333334
33,Law Kai Keung Sam,Yuen Long District Sports Association Limited,12.25,147,12,2,10,17A,0.16666666666666666
34,Chan Hin Chiu,PLZ,12.19,195,16,8,8,17A,0.5
35,Ling Siu Ki Brian,SKCSC,12.0,156,13,9,4,17A,0.6923076923076923
36,Li Sek Kwai,Squashathon 1,11.62,93,8,4,4,17A,0.5
37,Gan Yun Long Kenny,North District Sports Association 2,11.5,138,12,6,6,17A,0.5
38,Lai Ming Wah,North District Sports Association 2,11.25,135,12,8,4,17A,0.6666666666666666
39,Chan Ho Yin,Squashathon 1,11.0,99,9,3,6,17A,0.3333333333333333
40,Wu Yu Xiang,TNG 4,10.67,96,9,5,4,17A,0.5555555555555556
41,Chiu Yee Lai,North District Sports Association 2,9.0,90,10,6,4,17A,0.6
42,Lee Yui Him Curtis,Squashathon 1,8.4,42,5,3,2,17A,0.6
43,Ching Pak Hin,PLZ,8.4,84,10,1,9,17A,0.1
44,Yu Ming Chi,Squashathon 1,7.0,63,9,0,9,17A,0.0
44,Tam Wai Pui,Yuen Long District Sports Association Limited,7.0,42,6,0,6,17A,0.0
46,Mo Shing Tsang,Squashathon 1,6.5,39,6,2,4,17A,0.3333333333333333
47,Cheung Hoi Suen,PLZ,6.23,81,13,5,8,17A,0.38461538461538464
48,Yip Siu Hong,i-Mask Advance Squash Club 7,6.0,60,10,0,10,17A,0.0
49,Chan Hong Lam,i-Mask Advance Squash Club 7,5.73,63,11,3,8,17A,0.2727272727272727
50,Yam Tsz Hei,Squashathon 1,5.4,27,5,1,4,17A,0.2
51,Leung Yuen Sum,Yuen Long District Sports Association Limited,5.14,36,7,1,6,17A,0.14285714285714285
52,Leung Tsz Ho,i-Mask Advance Squash Club 7,4.64,51,11,0,11,17A,0.0
53,Sze Chun Tak,i-Mask Advance Squash Club 7,4.2,21,5,1,4,17A,0.2
54,Chong Tsz Yin,i-Mask Advance Squash Club 7,3.38,27,8,0,8,17A,0.0
55,Lei Pui Wa,Yuen Long District Sports Association Limited,2.25,18,8,0,8,17A,0.0
,Lee Winston Kim Wa,i-Mask Advance Squash Club 7,25.5,102,4,4,0,17A,1.0
,* Cheung Tony Cheuk Lim,North District Sports Association 2,15.0,15,1,0,1,17A,0.0
,Chan Kwok Keung George,Yuen Long District Sports Association Limited,10.5,42,4,2,2,17A,0.5
,Law Tsz Ham,Yuen Long District Sports Association Limited,10.5,42,4,2,2,17A,0.5
,Law On Ki,Yuen Long District Sports Association Limited,7.5,30,4,2,2,17A,0.5
,Lau Ho Kiu,Squashathon 1,7.5,15,2,1,1,17A,0.5
,Lau Hiu Wing,Squashathon 1,7.0,21,3,1,2,17A,0.3333333333333333
,Ho Chun Yin,i-Mask Advance Squash Club 7,6.0,18,3,1,2,17A,0.3333333333333333
,Wong Sung Chit,Squashathon 1,0.75,3,4,0,4,17A,0.0
,Wong Lok Yan,Yuen Long District Sports Association Limited,0.0,0,4,0,4,17A,0.0
,* Yong Manning Mun Hang,North District Sports Association 2,0.0,0,0,0,0,17A,
,Lai Shing Jit,TNG 4,0.0,0,0,0,0,17A,
