Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Lee Ka Yi,Sergio Tacchini KCC L1B,26.5,159,6,6,0,L1,1.0
2,Ho Tomato Tze Lok,Hong Kong Football Club L1A,26.0,234,9,8,1,L1,0.8888888888888888
3,Fung Ching Hei,Hong Kong Football Club L1A,23.79,333,14,13,1,L1,0.9285714285714286
4,Cheng Nga Ching,Sergio Tacchini KCC L1B,22.71,318,14,11,3,L1,0.7857142857142857
5,Tong Tsz Wing,Sergio Tacchini KCC L1A,21.5,129,6,4,2,L1,0.6666666666666666
6,Lee Ka Man Carmen,Hong Kong Football Club L1A,20.0,240,12,12,0,L1,1.0
7,Chan Joey Ho Ling,Sergio Tacchini KCC L1B,19.69,315,16,10,6,L1,0.625
8,Ho Ka Wing Janice,Sergio Tacchini KCC L1A,19.67,177,9,7,2,L1,0.7777777777777778
9,Kwong Ena,Sergio Tacchini KCC L1A,19.4,291,15,10,5,L1,0.6666666666666666
10,Tse Toby Yee Lam,Young Player L1,19.15,249,13,7,6,L1,0.5384615384615384
11,Wong Kirstie Po Yui,Hong Kong Cricket Club L1,18.43,258,14,7,7,L1,0.5
12,Wai Sze Wing,Hong Kong Cricket Club L1,18.2,273,15,10,5,L1,0.6666666666666666
13,Wong Hailey Shing Fei,Hong Kong Football Club L1A,18.0,234,13,7,6,L1,0.5384615384615384
14,Wu Renee,Hong Kong Football Club L1A,17.25,207,12,7,5,L1,0.5833333333333334
15,Huang Valerie Kaitlyn,Hong Kong Football Club L1B,16.24,276,17,7,10,L1,0.4117647058823529
16,Tam Cho Nga Mariko,Hong Kong Football Club L1B,16.11,306,19,4,15,L1,0.21052631578947367
17,Lam Jannis Wing Hei,Sergio Tacchini KCC L1B,16.0,240,15,9,6,L1,0.6
18,Lam Po Ying,Sergio Tacchini KCC L1A,15.86,222,14,4,10,L1,0.2857142857142857
19,Cheung Tsz Ching,Young Player L1,15.8,237,15,8,7,L1,0.5333333333333333
20,Ho Ka Po,Sergio Tacchini KCC L1B,15.0,105,7,3,4,L1,0.42857142857142855
21,Li Sum Yin,Sergio Tacchini KCC L1A,14.6,219,15,7,8,L1,0.4666666666666667
22,Tang Helen,Young Player L1,14.08,183,13,7,6,L1,0.5384615384615384
23,Lee Sum Yuet,Hong Kong Football Club L1B,13.74,261,19,9,10,L1,0.47368421052631576
24,Au Ling Yu,Young Player L1,12.6,189,15,2,13,L1,0.13333333333333333
25,Li Cheryl Wing Sze,Sergio Tacchini KCC L1B,11.1,111,10,3,7,L1,0.3
26,Wong Jessica Po Sze,Hong Kong Cricket Club L1,9.0,90,10,1,9,L1,0.1
,Lee Sze Lok,Young Player L1,21.0,42,2,2,0,L1,1.0
,Chung Yee Ling Elaine,Young Player L1,18.0,54,3,2,1,L1,0.6666666666666666
,Yeung Yurisa,Hong Kong Football Club L1A,17.25,69,4,3,1,L1,0.75
,Chu Vanessa Man Yee,Hong Kong Cricket Club L1,15.0,60,4,1,3,L1,0.25
,Wong Chung Ching Karen,Hong Kong Football Club L1B,10.5,21,2,0,2,L1,0.0
,Yip Melody Kwun Ting,Hong Kong Cricket Club L1,7.5,15,2,0,2,L1,0.0
,Li Leanne Gi Ming,Hong Kong Cricket Club L1,6.0,6,1,0,1,L1,0.0
,Lam Jillian,Hong Kong Football Club L1B,6.0,6,1,0,1,L1,0.0
,Lee Sze Yu,Hong Kong Cricket Club L1,0.0,0,0,0,0,L1,
