Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chau Po Yin,TOMCAT,24.83,447,18,16,2,12A,0.8888888888888888
2,Kwok Chi Hang,HKU,24.0,288,12,10,2,12A,0.8333333333333334
3,Liu Chun Hin Heron,Xavier,24.0,168,7,6,1,12A,0.8571428571428571
4,Ko Dorothy Sin Ting,Xavier,24.0,120,5,4,1,12A,0.8
5,Chan Tat Wing,RELAY,23.0,207,9,6,3,12A,0.6666666666666666
6,Tam Kai Chung Hades,Xavier,22.33,201,9,8,1,12A,0.8888888888888888
7,Cheng Chun Yin,Greenfield,21.56,345,16,11,5,12A,0.6875
8,Ling Ariel Tsz Ting,Friend Club 5,21.55,237,11,8,3,12A,0.7272727272727273
9,Chan Keiko Tsun Ling,Xavier,21.21,297,14,12,2,12A,0.8571428571428571
10,Poon Hing Keung,TOMCAT,21.0,378,18,15,3,12A,0.8333333333333334
11,Chan Ho Yu,i-Mask Advance Squash Club 3,19.93,279,14,13,1,12A,0.9285714285714286
12,Wong Chi Hang Frankie,HKU,19.67,177,9,5,4,12A,0.5555555555555556
13,Lee Wai Hang,Greenfield,19.0,171,9,5,4,12A,0.5555555555555556
14,Tam Wai Nam,RELAY,18.67,168,9,6,3,12A,0.6666666666666666
15,Au Wai Lun,i-Mask Advance Squash Club 3,18.0,306,17,16,1,12A,0.9411764705882353
16,Tang Quok Yung Eric,Xavier,18.0,90,5,5,0,12A,1.0
17,Cheung Danny Yui Nam,RELAY,17.33,156,9,7,2,12A,0.7777777777777778
18,Chan Ping Him Kevin,Xavier,16.76,285,17,13,4,12A,0.7647058823529411
19,Deshpande Deepak,MERCURY,16.71,234,14,6,8,12A,0.42857142857142855
20,Ko Vincent Tak Kwan,TOMCAT,16.36,180,11,7,4,12A,0.6363636363636364
21,Chan Hei Ching Boris,i-Mask Advance Squash Club 3,16.12,258,16,10,6,12A,0.625
22,Howe Cheuk Wing Neil,Greenfield,16.09,177,11,8,3,12A,0.7272727272727273
23,Chui Danny Kam Wah,Studio Pro,15.6,156,10,2,8,12A,0.2
24,Yiu Sai Ngoi,Studio Pro,15.56,249,16,5,11,12A,0.3125
25,Chiu Tsz Chung,Xavier,15.55,171,11,10,1,12A,0.9090909090909091
26,Wong Kin Tung,Friend Club 5,14.67,132,9,2,7,12A,0.2222222222222222
27,Lee Chun Hin,HKU,14.6,219,15,8,7,12A,0.5333333333333333
28,Yuen Tsun Kit,RELAY,14.14,99,7,1,6,12A,0.14285714285714285
29,Hui Chiu Pun,i-Mask Advance Squash Club 3,14.0,210,15,2,13,12A,0.13333333333333333
30,Lam Ka Lok,Friend Club 5,13.88,111,8,5,3,12A,0.625
31,Cheng Ping Kuen Thomas,MERCURY,13.88,111,8,4,4,12A,0.5
32,Chan Cheuk Kee,Friend Club 5,13.71,96,7,4,3,12A,0.5714285714285714
33,Kwong Martin Cheuk Hin,HKU,13.5,135,10,6,4,12A,0.6
34,Cheung Wan Lee,RELAY,13.2,132,10,7,3,12A,0.7
35,Li Ivan Chun Wing,Studio Pro,13.12,210,16,10,6,12A,0.625
36,Yim Sunny Yat Hing,Xavier,13.0,156,12,10,2,12A,0.8333333333333334
37,Hon Chun Chau Lan,HKU,13.0,117,9,7,2,12A,0.7777777777777778
38,Chow Siu Yin Wilson,Greenfield,13.0,156,12,5,7,12A,0.4166666666666667
39,Ho Chi Hung Eric,MERCURY,12.94,207,16,2,14,12A,0.125
40,Tse Bun Luen,HKU,12.67,114,9,2,7,12A,0.2222222222222222
41,Luk Jackie Ching Chug,Studio Pro,12.5,150,12,5,7,12A,0.4166666666666667
42,Watt Ka Chun Ringo,Friend Club 5,11.67,105,9,7,2,12A,0.7777777777777778
43,Yeung Sharon Siu Lam,HKU,10.8,108,10,6,4,12A,0.6
44,Chan Kwok Leung,Friend Club 5,10.8,108,10,1,9,12A,0.1
45,Hung Tsz Hang,HKU,10.62,138,13,5,8,12A,0.38461538461538464
46,Leung Hok Sum,Friend Club 5,10.5,63,6,2,4,12A,0.3333333333333333
47,Chau Hing Bor,MERCURY,10.5,126,12,1,11,12A,0.08333333333333333
48,Mo Li Hung Calvin,i-Mask Advance Squash Club 3,10.0,150,15,6,9,12A,0.4
49,Wong Wai Lap,RELAY,9.38,75,8,5,3,12A,0.625
50,Wong Ho Sang,Friend Club 5,9.33,84,9,2,7,12A,0.2222222222222222
51,Chu Kwok Lun,TOMCAT,9.23,120,13,7,6,12A,0.5384615384615384
52,Wong Kam Cheung Sunny,MERCURY,9.0,45,5,2,3,12A,0.4
53,Sin William Wai Lam,Studio Pro,8.62,69,8,4,4,12A,0.5
54,Chiu Ka Yin,MERCURY,8.57,120,14,5,9,12A,0.35714285714285715
55,Tse Man Hin,RELAY,8.33,75,9,3,6,12A,0.3333333333333333
56,Tse Winky Wing Kee,MERCURY,7.8,78,10,5,5,12A,0.5
57,Lai Yiu Wa,Greenfield,7.71,54,7,1,6,12A,0.14285714285714285
58,Leung Ka Chun,RELAY,7.67,69,9,2,7,12A,0.2222222222222222
59,Lam Alan Wing Lun,TOMCAT,7.62,99,13,2,11,12A,0.15384615384615385
60,Choi Chi Keung,Studio Pro,6.33,57,9,2,7,12A,0.2222222222222222
