Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,^ Chiu Ho Fai,Hong Kong Cricket Club M1A,23.29,396,17,14,3,M1,0.8235294117647058
2,^ Chiu Raymond Shung Hei,Hong Kong Cricket Club M1B,21.6,216,10,8,2,M1,0.8
3,Ward Andrew,Hong Kong Football Club M1A,21.56,345,16,11,5,M1,0.6875
4,Head Phil,Hong Kong Cricket Club M1B,21.38,342,16,15,1,M1,0.9375
5,Chan Lincoln Lik Hang,Howard's Folly Wine LRC Master 1,19.6,294,15,7,8,M1,0.4666666666666667
6,Khan Faheem,Hong Kong Cricket Club M1B,19.33,174,9,4,5,M1,0.4444444444444444
7,Nihalani Rajesh,Howard's Folly Wine LRC Master 1,18.8,282,15,13,2,M1,0.8666666666666667
8,^ Zhang James,Hong Kong Football Club M1B,18.6,186,10,7,3,M1,0.7
9,Soo Euan Tsung Liang,Howard's Folly Wine LRC Master 1,17.37,330,19,10,9,M1,0.5263157894736842
10,^ Ekanayake Yeshan,Hong Kong Cricket Club M1B,17.0,102,6,4,2,M1,0.6666666666666666
11,^ Rhodes Thomas,Hong Kong Football Club M1A,16.0,96,6,6,0,M1,1.0
12,Stevenson John Arthur Liam,Hong Kong Cricket Club M1B,15.43,108,7,5,2,M1,0.7142857142857143
13,^ Yu Vincent Hok Yan,Hong Kong Football Club M1B,15.4,231,15,2,13,M1,0.13333333333333333
14,Pun Teddy,Howard's Folly Wine LRC Master 1,15.21,213,14,11,3,M1,0.7857142857142857
15,^ Schaefer Rishad,Hong Kong Football Club M1A,14.57,102,7,5,2,M1,0.7142857142857143
16,MacDougall Brian,Hong Kong Football Club M1A,13.6,204,15,9,6,M1,0.6
17,Nihalani Manoj,Hong Kong Football Club M1B,13.0,78,6,2,4,M1,0.3333333333333333
18,Bruwer Frank,Hong Kong Cricket Club M1A,12.75,153,12,5,7,M1,0.4166666666666667
19,Robinson David,Hong Kong Football Club M1A,12.75,153,12,2,10,M1,0.16666666666666666
20,Achouch Frank,Hong Kong Cricket Club M1B,12.33,111,9,4,5,M1,0.4444444444444444
21,Bajaj Prateek,Hong Kong Cricket Club M1A,11.75,141,12,1,11,M1,0.08333333333333333
22,Skinn Christopher Andrew,Hong Kong Cricket Club M1B,11.5,138,12,5,7,M1,0.4166666666666667
23,Waldie Jason,Hong Kong Football Club M1B,11.4,57,5,2,3,M1,0.4
24,Brantly Charles,Howard's Folly Wine LRC Master 1,11.25,90,8,5,3,M1,0.625
25,Barmont Alexandre,Hong Kong Football Club M1A,10.0,90,9,3,6,M1,0.3333333333333333
26,Ng Adrian,Hong Kong Cricket Club M1A,8.5,51,6,2,4,M1,0.3333333333333333
27,Lamb Russell,Hong Kong Cricket Club M1A,8.4,42,5,1,4,M1,0.2
28,Liden Roger,Hong Kong Football Club M1B,8.14,57,7,0,7,M1,0.0
29,Barton Jonathan,Hong Kong Football Club M1B,8.0,96,12,2,10,M1,0.16666666666666666
30,Kostienko Krzysztof,Hong Kong Football Club M1B,7.71,54,7,2,5,M1,0.2857142857142857
31,Bhammer Vishal,Hong Kong Cricket Club M1A,5.0,45,9,1,8,M1,0.1111111111111111
,Lam Jason,Hong Kong Cricket Club M1B,18.0,18,1,1,0,M1,1.0
,^ Ho Eric Chu Him,Hong Kong Football Club M1A,17.0,51,3,1,2,M1,0.3333333333333333
,Dukes Jason,Hong Kong Cricket Club M1A,16.0,48,3,1,2,M1,0.3333333333333333
,Caves Christopher,Howard's Folly Wine LRC Master 1,15.0,45,3,2,1,M1,0.6666666666666666
,Barr Shane,Hong Kong Football Club M1A,15.0,30,2,1,1,M1,0.5
,Ho Simon Man Kai,Hong Kong Football Club M1A,12.0,12,1,1,0,M1,1.0
,Moreu Horacio,Howard's Folly Wine LRC Master 1,9.0,18,2,1,1,M1,0.5
,Chin Michael,Hong Kong Cricket Club M1A,9.0,9,1,0,1,M1,0.0
,Hoogendijk Mark,Hong Kong Cricket Club M1B,9.0,9,1,0,1,M1,0.0
,Ternes Daniel,Hong Kong Cricket Club M1A,6.0,6,1,0,1,M1,0.0
,Lulla Vikram,Hong Kong Football Club M1B,6.0,6,1,0,1,M1,0.0
,Stearn Nicholas,Hong Kong Cricket Club M1B,6.0,6,1,0,1,M1,0.0
,Denham Paul,Hong Kong Cricket Club M1A,3.0,3,1,0,1,M1,0.0
,Tanner Julian,Hong Kong Football Club M1A,3.0,3,1,0,1,M1,0.0
,^ Chiu Ho Ming,Hong Kong Cricket Club M1A,0.0,0,0,0,0,M1,
,^ Disler Simon William,Howard's Folly Wine LRC Master 1,0.0,0,0,0,0,M1,
,Soo Neal,Hong Kong Cricket Club M1A,0.0,0,0,0,0,M1,
,Trench Wayne,Hong Kong Cricket Club M1B,0.0,0,0,0,0,M1,
,Tsang Stephen Chi Pon,Hong Kong Cricket Club M1A,0.0,0,0,0,0,M1,
,Ng Paul Lap Yan,Hong Kong Football Club M1B,0.0,0,0,0,0,M1,
