Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Chu Lap Sun,21706,United Services Recreation Club M4,Chen Ricky C,34536,Royal Hong Kong Yacht Club M4,28/11/2024,United Services Recreation Club,1,3-2,Win,Home
Chen Ricky C,34536,Royal Hong Kong Yacht Club M4,Chu Lap Sun,21706,United Services Recreation Club M4,28/11/2024,United Services Recreation Club,1,2-3,Loss,Away
Yam Ken Luen Kai,24703,United Services Recreation Club M4,Oei Chuen Shek Joseph,33696,Royal Hong Kong Yacht Club M4,28/11/2024,United Services Recreation Club,2,3-0,Win,Home
Oei Chuen Shek Joseph,33696,Royal Hong Kong Yacht Club M4,Yam Ken Luen Kai,24703,United Services Recreation Club M4,28/11/2024,United Services Recreation Club,2,0-3,Loss,Away
Leung Chi Wang Christopher,16145,United Services Recreation Club M4,Chiu Sai Kwong,30197,Royal Hong Kong Yacht Club M4,28/11/2024,United Services Recreation Club,3,3-0,Win,Home
Chiu Sai Kwong,30197,Royal Hong Kong Yacht Club M4,Leung Chi Wang Christopher,16145,United Services Recreation Club M4,28/11/2024,United Services Recreation Club,3,0-3,Loss,Away
Mirapuri Rajesh,29742,United Services Recreation Club M4,Dong Ka Chung Jacky,21062,Royal Hong Kong Yacht Club M4,28/11/2024,United Services Recreation Club,4,3-0,Win,Home
Dong Ka Chung Jacky,21062,Royal Hong Kong Yacht Club M4,Mirapuri Rajesh,29742,United Services Recreation Club M4,28/11/2024,United Services Recreation Club,4,0-3,Loss,Away
Wong Rames Wang Lung,24280,United Services Recreation Club M4,Tang Gary Woon Cheung,16874,Royal Hong Kong Yacht Club M4,28/11/2024,United Services Recreation Club,5,3-0,Win,Home
Tang Gary Woon Cheung,16874,Royal Hong Kong Yacht Club M4,Wong Rames Wang Lung,24280,United Services Recreation Club M4,28/11/2024,United Services Recreation Club,5,0-3,Loss,Away
Yiu Sai Ngoi,29899,WAKO,Wright Martin,29202,Bolton,28/11/2024,Masters - Harbour Road Sports Centre,1,3-2,Win,Home
Wright Martin,29202,Bolton,Yiu Sai Ngoi,29899,WAKO,28/11/2024,Masters - Harbour Road Sports Centre,1,2-3,Loss,Away
Chui Danny Kam Wah,14775,WAKO,Gollop Stephen,26674,Bolton,28/11/2024,Masters - Harbour Road Sports Centre,2,0-3,Loss,Home
Gollop Stephen,26674,Bolton,Chui Danny Kam Wah,14775,WAKO,28/11/2024,Masters - Harbour Road Sports Centre,2,3-0,Win,Away
Lam Francis Fu Yuen,25420,WAKO,Somers Jonathan,35023,Bolton,28/11/2024,Masters - Harbour Road Sports Centre,3,3-1,Win,Home
Somers Jonathan,35023,Bolton,Lam Francis Fu Yuen,25420,WAKO,28/11/2024,Masters - Harbour Road Sports Centre,3,1-3,Loss,Away
Mak Derek Kam Yuen,7883,WAKO,Hewitt Stephen,35067,Bolton,28/11/2024,Masters - Harbour Road Sports Centre,4,3-0,Win,Home
Hewitt Stephen,35067,Bolton,Mak Derek Kam Yuen,7883,WAKO,28/11/2024,Masters - Harbour Road Sports Centre,4,0-3,Loss,Away
Chiu Chi Shing,15157,WAKO,Farran Andrew,33845,Bolton,28/11/2024,Masters - Harbour Road Sports Centre,5,3-1,Win,Home
Farran Andrew,33845,Bolton,Chiu Chi Shing,15157,WAKO,28/11/2024,Masters - Harbour Road Sports Centre,5,1-3,Loss,Away
Brien Peter Wilhelm Hubert,31433,Hong Kong Club Blue,Dansanghani Rahul,32906,Hong Kong Football Club M4B,28/11/2024,HK CLUB,1,3-2,Win,Home
Dansanghani Rahul,32906,Hong Kong Football Club M4B,Brien Peter Wilhelm Hubert,31433,Hong Kong Club Blue,28/11/2024,HK CLUB,1,2-3,Loss,Away
McLennan Justin,31202,Hong Kong Club Blue,Ho Kwan Lun,28186,Hong Kong Football Club M4B,28/11/2024,HK CLUB,2,1-3,Loss,Home
Ho Kwan Lun,28186,Hong Kong Football Club M4B,McLennan Justin,31202,Hong Kong Club Blue,28/11/2024,HK CLUB,2,3-1,Win,Away
Kendall Charles Richard,26162,Hong Kong Club Blue,Kwan Kay Ho Kelvin,28556,Hong Kong Football Club M4B,28/11/2024,HK CLUB,3,0-3,Loss,Home
Kwan Kay Ho Kelvin,28556,Hong Kong Football Club M4B,Kendall Charles Richard,26162,Hong Kong Club Blue,28/11/2024,HK CLUB,3,3-0,Win,Away
Debnam Nicholas James,28702,Hong Kong Club Blue,Ng Simon Chi Ming,6025,Hong Kong Football Club M4B,28/11/2024,HK CLUB,4,2-3,Loss,Home
Ng Simon Chi Ming,6025,Hong Kong Football Club M4B,Debnam Nicholas James,28702,Hong Kong Club Blue,28/11/2024,HK CLUB,4,3-2,Win,Away
Buttifant Barry John,8048,Hong Kong Club Blue,Cheng Chung Wing Raymond,25367,Hong Kong Football Club M4B,28/11/2024,HK CLUB,5,2-3,Loss,Home
Cheng Chung Wing Raymond,25367,Hong Kong Football Club M4B,Buttifant Barry John,8048,Hong Kong Club Blue,28/11/2024,HK CLUB,5,3-2,Win,Away
Au Siu Fai,20788,Hong Kong Football Club M4A,Chan Kin Hung Kit,26668,SKCSC,28/11/2024,Hong Kong Football Club,1,3-0,Win,Home
Chan Kin Hung Kit,26668,SKCSC,Au Siu Fai,20788,Hong Kong Football Club M4A,28/11/2024,Hong Kong Football Club,1,0-3,Loss,Away
Ford Anthony,34469,Hong Kong Football Club M4A,Leung Michael Yan Por,25671,SKCSC,28/11/2024,Hong Kong Football Club,2,3-2,Win,Home
Leung Michael Yan Por,25671,SKCSC,Ford Anthony,34469,Hong Kong Football Club M4A,28/11/2024,Hong Kong Football Club,2,2-3,Loss,Away
Murray David,27253,Hong Kong Football Club M4A,Wong Tony Wing Tung,26395,SKCSC,28/11/2024,Hong Kong Football Club,3,2-3,Loss,Home
Wong Tony Wing Tung,26395,SKCSC,Murray David,27253,Hong Kong Football Club M4A,28/11/2024,Hong Kong Football Club,3,3-2,Win,Away
Sung Stephen,9338,Hong Kong Football Club M4A,Chui King Yat,27048,SKCSC,28/11/2024,Hong Kong Football Club,4,0-3,Loss,Home
Chui King Yat,27048,SKCSC,Sung Stephen,9338,Hong Kong Football Club M4A,28/11/2024,Hong Kong Football Club,4,3-0,Win,Away
Lam Wai Ming,5239,Hong Kong Football Club M4A,Siu Andrew Chung Fai,24208,SKCSC,28/11/2024,Hong Kong Football Club,5,0-3,Loss,Home
Siu Andrew Chung Fai,24208,SKCSC,Lam Wai Ming,5239,Hong Kong Football Club M4A,28/11/2024,Hong Kong Football Club,5,3-0,Win,Away
