Order,Player,HKS No.,Ranking,Points,Team
1,Li Kelvin Hon Hun,22460,44,12.69,BOSS
2,Ho Wai Ying,27451,39,13.64,BOSS
3,Fong Wai Kuen,21996,57,10.38,BOSS
4,Ip Thomas Shun Moon,22604,46,12.3,BOSS
5,Wong Michael,27420,65,7.91,BOSS
6,Fung Bruce Wai Ho,19072,73,5.0,BOSS
7,Luk Raymond Yiu Fai,12899,64,8.1,BOSS
8,Ng Shing Hoi,19238,0,5.25,BOSS
1,Bedouillat Vincent,33014,14,18.21,Centre Squash
2,Cheung Ka Lun Alan,32553,15,18.0,Centre Squash
3,Chevaux Alexander,34489,10,20.75,Centre Squash
4,Shekhawat Tushar,32804,0,0.0,Centre Squash
5,Hinchcliffe Michael,32469,0,8.0,Centre Squash
6,Ren Jean-Philippe,34928,36,14.18,Centre Squash
7,Coutarel Brice Pierre Robert,34057,0,9.0,Centre Squash
8,Grillo Francesco,32805,51,11.25,Centre Squash
9,Chanay Tristan,35306,40,13.5,Centre Squash
10,Fetiveau Jeremy Didier Claude,33639,47,12.0,Centre Squash
11,Curtil Ludovic,34929,74,4.8,Centre Squash
12,Raffo Jason Kevin,34930,0,12.0,Centre Squash
1,Ko Toby Ho Yin,28189,4,23.4,HKPF Squash Team
2,Lau Shing Chung Simon,19777,13,18.5,HKPF Squash Team
3,Tam Chiu Wai,28782,0,15.0,HKPF Squash Team
4,Leung Man Wah,26498,52,10.91,HKPF Squash Team
5,Chan Po Sing,7420,59,10.2,HKPF Squash Team
6,Chan Bill Kwok Ming,20215,0,15.0,HKPF Squash Team
7,Li Kin Wah,21830,68,7.25,HKPF Squash Team
8,Siu William Chak Man,26273,70,6.23,HKPF Squash Team
9,Mak Derek Kam Yuen,7883,74,4.8,HKPF Squash Team
1,Chu Wai Ho,32995,7,22.33,Hong Kong Football Club 9
2,Kirpalani Shaun,33211,6,22.64,Hong Kong Football Club 9
3,Kirpalani Arun,22872,23,16.2,Hong Kong Football Club 9
4,Lee Lawrence Chi Hung,28004,24,15.92,Hong Kong Football Club 9
5,Wright Martin,29202,48,12.0,Hong Kong Football Club 9
6,Jones Robert F.,27122,71,6.0,Hong Kong Football Club 9
7,Gollop Stephen,26674,0,12.75,Hong Kong Football Club 9
8,Murray David,27253,45,12.5,Hong Kong Football Club 9
9,McAuslan Gary,25353,0,0.0,Hong Kong Football Club 9
10,Chan Christine Yik Tat,27830,0,16.5,Hong Kong Football Club 9
11,Chan Gordon Yiu Cheong,27589,54,10.8,Hong Kong Football Club 9
12,Etherington David,34471,0,6.0,Hong Kong Football Club 9
1,Chan Ho Yu,27237,5,23.06,i-Mask Advance Squash Club 3
2,Chan Hei Ching Boris,29834,20,17.14,i-Mask Advance Squash Club 3
3,Au Wai Lun,25716,17,17.65,i-Mask Advance Squash Club 3
4,Mo Li Hung Calvin,25875,34,14.47,i-Mask Advance Squash Club 3
5,Chan Chi Ming,26965,0,9.0,i-Mask Advance Squash Club 3
6,Au Heung Ben,25735,77,1.76,i-Mask Advance Squash Club 3
1,Chan Wai Kean,34423,38,14.0,Kinetic 3
2,Hui Prodipto,29872,37,14.1,Kinetic 3
3,Tang Keng Io,28504,42,13.12,Kinetic 3
4,To Felix Ka Hei,28389,49,12.0,Kinetic 3
5,Wan Man Fai,24177,0,12.0,Kinetic 3
6,Chau Hang Henry,24568,63,8.5,Kinetic 3
7,Lee Henry Kwok Chung,20810,61,9.0,Kinetic 3
8,Wong Wilson Wai Shing,23839,67,7.29,Kinetic 3
9,Leong David Kam Ho,29173,55,10.71,Kinetic 3
10,Tse Wai Hong,28394,53,10.88,Kinetic 3
11,Ho Kwok Kei,28307,0,4.0,Kinetic 3
12,Vaswani Arun,29172,72,5.0,Kinetic 3
1,Lee Wai Hang,28505,8,22.0,Kowloon Cricket Club 9
2,Wong Wan Man,21028,0,11.0,Kowloon Cricket Club 9
3,Yip Aaron Man Hau,7571,0,15.0,Kowloon Cricket Club 9
4,Osmund Ronnie,11516,19,17.14,Kowloon Cricket Club 9
5,Choy Yuk Kwong Donnie,3206,26,15.75,Kowloon Cricket Club 9
6,Chan Alex Siu Kun,4263,61,9.0,Kowloon Cricket Club 9
7,Cheung Coco Oi Yan,26154,0,0.0,Kowloon Cricket Club 9
8,Wan Pauline Yuen Ping,26325,56,10.71,Kowloon Cricket Club 9
9,Yip Kent Chi Bun,25547,76,4.2,Kowloon Cricket Club 9
10,Lo Tin Yee Clement,11972,0,0.0,Kowloon Cricket Club 9
11,Chow Mark Yu Cheuk,17782,78,1.0,Kowloon Cricket Club 9
12,Vachha Shiraz Jehangir,35409,0,0.0,Kowloon Cricket Club 9
1,Wong Aaron Wan Chong,34844,1,24.6,The Hong Kong Jockey Club Div 9
2,Lee Dennis Yuk Kai,27426,18,17.62,The Hong Kong Jockey Club Div 9
3,Hsu Marvin,22729,41,13.5,The Hong Kong Jockey Club Div 9
4,Wong John Ying Man,20638,0,6.0,The Hong Kong Jockey Club Div 9
5,Woo Heng Che Stephen,29998,28,15.6,The Hong Kong Jockey Club Div 9
6,Shum Hin Yeung Almond,23204,35,14.4,The Hong Kong Jockey Club Div 9
7,Tong Franco Sui Lun,23088,58,10.36,The Hong Kong Jockey Club Div 9
8,Wong Ryan Wan Hei,35260,0,6.0,The Hong Kong Jockey Club Div 9
9,Ho Kwan Lun,28186,60,10.09,The Hong Kong Jockey Club Div 9
10,Lam King Tak Douglas,27092,0,3.0,The Hong Kong Jockey Club Div 9
11,Tyen Cedric Kwong Hui,4194,0,1.0,The Hong Kong Jockey Club Div 9
12,Wong Javy Ki Ling,26016,0,8.25,The Hong Kong Jockey Club Div 9
1,Poon Ho Kar James,26416,3,24.0,The Squash Club 2
2,Yan Ka Ho,35333,2,24.3,The Squash Club 2
3,Wong Hin Chor,26793,9,21.69,The Squash Club 2
4,Kan Ken Chun Kit,23916,12,19.12,The Squash Club 2
5,Fung Thomas Ho On,25980,25,15.75,The Squash Club 2
6,Choi Wilson Wai Sum,27040,33,14.5,The Squash Club 2
7,Ngan Wynn,32596,30,15.43,The Squash Club 2
8,Ng Rico Wai Ming,24862,32,15.0,The Squash Club 2
9,Lee Bruce Lap Tak,26662,29,15.6,The Squash Club 2
10,Chan Nicky Wai Yi,29047,0,9.0,The Squash Club 2
11,Au Shuk Ting,31750,69,6.6,The Squash Club 2
12,Kwong Wai Nga DoDo,30478,0,0.0,The Squash Club 2
1,Chan Sze Long,33765,11,20.4,Twister
2,Wong Ken Tat Tai,27882,16,17.77,Twister
3,Law King Wai,30444,22,16.91,Twister
4,Tsui Terence Hing Tai,23534,21,17.08,Twister
5,Lee Rachel Wing Yan,26973,27,15.6,Twister
6,Lau Eric Chi Wai,27886,31,15.0,Twister
7,Pang Chiu Mun,31347,50,11.5,Twister
8,Sze To Shiu Keung,27376,66,7.8,Twister
9,Yip Mark Tuck Keong,23830,43,13.0,Twister
