Order,Player,HKS No.,Ranking,Points,Team
1,Chung Yat Long,29836,9,17.5,FWD 1
2,Ho Samuel Ka Hei,29856,8,18.0,FWD 1
3,Tang Ethan Pui Lok,30537,14,14.5,FWD 1
4,Wong Joe Wai Chung,19907,15,13.8,FWD 1
5,Cheung Ka Yau,30944,16,10.71,FWD 1
1,Lau Tsz Kwan,28722,1,25.2,Hong Kong Football Club 1
2,^ Lee Max Ho Yin,27346,3,22.38,Hong Kong Football Club 1
3,Tulloch Gillem,29779,0,0.0,Hong Kong Football Club 1
1,Lai Matthew Cheuk Nam,29684,10,17.5,Sergio Tacchini KCC 1
2,Ling To Yu,29264,7,19.15,Sergio Tacchini KCC 1
3,Lo Chris Cheuk Hin,28838,12,15.38,Sergio Tacchini KCC 1
1,Leung Henry Chi Hin,28706,2,23.33,Young Player 1A
2,Tang Ming Hong,28463,6,19.33,Young Player 1A
3,Lam Matthew Shing Fung,30524,12,15.38,Young Player 1A
1,Wong Chi Him,28658,4,22.25,Young Player 1B
2,Lam Harley Yat Ting,29568,11,17.14,Young Player 1B
3,To Wai Lok,30276,5,19.85,Young Player 1B
