Order,Player,HKS No.,Ranking,Points,Team
1,Lee Winston Kim Wa,26219,0,25.5,i-Mask Advance Squash Club 7
2,Chong Tin Hang,34091,23,14.47,i-Mask Advance Squash Club 7
3,Cheung Ching San,34092,24,14.31,i-Mask Advance Squash Club 7
4,Yip Siu Hong,34093,48,6.0,i-Mask Advance Squash Club 7
5,Chan Hong Lam,34096,49,5.73,i-Mask Advance Squash Club 7
6,Leung Tsz Ho,34094,52,4.64,i-Mask Advance Squash Club 7
7,Chong Tsz Yin,34095,54,3.38,i-Mask Advance Squash Club 7
8,Ho Chun Yin,34097,0,6.0,i-Mask Advance Squash Club 7
9,Sze Chun Tak,34098,53,4.2,i-Mask Advance Squash Club 7
1,* Ho Kin Fung,27653,6,20.44,North District Sports Association 2
2,* Cheung Tony Cheuk Lim,28877,0,15.0,North District Sports Association 2
3,* Yong Manning Mun Hang,25842,0,0.0,North District Sports Association 2
4,Tse Ray,28736,7,19.8,North District Sports Association 2
5,Dong Ka Chung Jacky,21062,4,20.7,North District Sports Association 2
6,Leung Chi Man,28540,18,15.92,North District Sports Association 2
7,Chiu Sai Kwong,30197,26,14.0,North District Sports Association 2
8,Wong Kwok Hing,24067,27,13.88,North District Sports Association 2
9,Gan Yun Long Kenny,33365,37,11.5,North District Sports Association 2
10,Tang Gary Woon Cheung,16874,15,16.8,North District Sports Association 2
11,Lai Ming Wah,33120,38,11.25,North District Sports Association 2
12,Chiu Yee Lai,26010,41,9.0,North District Sports Association 2
1,Leung Ka Luen Wilson,28829,9,19.69,PLZ
2,Chow Ka Lun,30089,25,14.12,PLZ
3,Ching Pak Hin,32198,43,8.4,PLZ
4,Chan Hin Chiu,30090,34,12.19,PLZ
5,Fung Ka Chun,31451,32,12.25,PLZ
6,Cheung Hoi Suen,29533,47,6.23,PLZ
1,Chan Kin Hung Kit,26668,1,24.0,SKCSC
2,Leung Michael Yan Por,25671,3,21.53,SKCSC
3,Chan Vincent Chi Tak,25771,11,19.5,SKCSC
4,Chui King Yat,27048,10,19.5,SKCSC
5,Lai Herbert Chan Wah,27482,17,16.29,SKCSC
6,Ling Siu Ki Brian,27484,35,12.0,SKCSC
7,Leung Patrick Pak Chiu,12880,20,15.0,SKCSC
1,Ho Michelle Pak Wai,34058,2,22.31,Squashathon 1
2,Loo Long Hui,32648,5,20.5,Squashathon 1
3,Chau Yuen Chi,30367,13,18.5,Squashathon 1
4,Chung Wing Yin,32610,22,14.62,Squashathon 1
5,Yu Ming Chi,33745,44,7.0,Squashathon 1
6,Chan Ho Yin,33288,39,11.0,Squashathon 1
7,Li Sek Kwai,33126,36,11.62,Squashathon 1
8,Yam Tsz Hei,34218,50,5.4,Squashathon 1
9,Mo Shing Tsang,33899,46,6.5,Squashathon 1
10,Lee Yui Him Curtis,34215,42,8.4,Squashathon 1
11,Wong Sung Chit,34216,0,0.75,Squashathon 1
1,Chan Chun Hei,32947,8,19.75,TNG 4
2,Chan Hoi Hei,33185,12,19.0,TNG 4
3,Chow Ming Hin,33059,14,18.43,TNG 4
4,Hung Tak Ching,33244,16,16.4,TNG 4
5,Cheung Yan Wing,33357,21,14.75,TNG 4
6,Wu Yu Xiang,33960,40,10.67,TNG 4
7,Law Yu Sing Carter,33358,28,13.8,TNG 4
8,Lai Shing Jit,33314,0,0.0,TNG 4
1,Chen Nicole,33435,31,12.67,Yuen Long District Sports Association Limited
2,Wong Ka Ho,33405,29,13.12,Yuen Long District Sports Association Limited
3,Law Kai Keung Sam,34066,33,12.25,Yuen Long District Sports Association Limited
4,Law Tsz Long,33412,30,12.75,Yuen Long District Sports Association Limited
5,Tam Wai Pui,33493,44,7.0,Yuen Long District Sports Association Limited
6,Tam Yat Yin,33440,19,15.0,Yuen Long District Sports Association Limited
7,Lei Pui Wa,33729,55,2.25,Yuen Long District Sports Association Limited
8,Chan Kwok Keung George,20183,0,10.5,Yuen Long District Sports Association Limited
9,Leung Yuen Sum,33468,51,5.14,Yuen Long District Sports Association Limited
10,Wong Lok Yan,34067,0,0.0,Yuen Long District Sports Association Limited
11,Law Tsz Ham,33932,0,10.5,Yuen Long District Sports Association Limited
12,Law On Ki,33933,0,7.5,Yuen Long District Sports Association Limited
