Order,Player,HKS No.,Ranking,Points,Team
1,Bajaj Prateek,34110,5,19.29,Hong Kong Cricket Club M2A
2,Lamb Russell,32993,12,18.0,Hong Kong Cricket Club M2A
3,Caveney Barry John,32896,10,18.23,Hong Kong Cricket Club M2A
4,Grewal Harpreet,35024,24,14.8,Hong Kong Cricket Club M2A
5,Buckland Paul Edwin Kim,32216,31,12.5,Hong Kong Cricket Club M2A
6,Denham Paul,27525,32,12.0,Hong Kong Cricket Club M2A
7,Stearn Nicholas,29504,0,13.5,Hong Kong Cricket Club M2A
8,Montefiore Alexander,33776,0,3.0,Hong Kong Cricket Club M2A
9,Aw Adrian,32555,0,15.0,Hong Kong Cricket Club M2A
10,Kahn Hetrakul,31546,0,18.0,Hong Kong Cricket Club M2A
1,Bruwer Frank,30507,20,15.75,Hong Kong Cricket Club M2B
2,Tsang Stephen Chi Pon,29448,16,16.2,Hong Kong Cricket Club M2B
3,Skinn Christopher Andrew,31975,13,17.4,Hong Kong Cricket Club M2B
4,Janes Gareth,28987,9,18.38,Hong Kong Cricket Club M2B
5,Ternes Daniel,27058,29,13.5,Hong Kong Cricket Club M2B
6,Olsen Sven,32493,0,6.0,Hong Kong Cricket Club M2B
7,Heritage Jonathan Paul,32639,0,13.0,Hong Kong Cricket Club M2B
8,Hathiramani Sahil Ajit,33139,0,18.0,Hong Kong Cricket Club M2B
9,Neilson Phil,27979,36,6.5,Hong Kong Cricket Club M2B
1,Pun Teddy,33217,2,23.62,Hong Kong Football Club M2A
2,Wei Stephen J.,33719,7,18.6,Hong Kong Football Club M2A
3,Mountford Graham,32160,27,14.25,Hong Kong Football Club M2A
4,Lam Allen Kar Fai,29546,18,15.86,Hong Kong Football Club M2A
5,Ng Paul Lap Yan,27257,23,15.0,Hong Kong Football Club M2A
6,Ho Simon Man Kai,29660,11,18.0,Hong Kong Football Club M2A
7,Ladharam Sunesh,30483,25,14.4,Hong Kong Football Club M2A
8,Long Adrian,29812,8,18.6,Hong Kong Football Club M2A
1,Barmont Alexandre,31125,6,19.0,Hong Kong Football Club M2B
2,Nihalani Manoj,25742,3,21.43,Hong Kong Football Club M2B
3,Tjia Jonathan,33660,4,21.33,Hong Kong Football Club M2B
4,Gates Stuart,32455,15,16.69,Hong Kong Football Club M2B
5,Lo Kenneth Kin Cheung,28913,26,14.33,Hong Kong Football Club M2B
6,Cross David,28751,14,17.4,Hong Kong Football Club M2B
7,Derouet Yann,33109,17,16.09,Hong Kong Football Club M2B
8,Scheepers Bradley,32491,0,15.0,Hong Kong Football Club M2B
1,Soo Euan Tsung Liang,27573,1,25.85,Ladies Recreation Club M2A
2,Leung Chi On,31982,19,15.75,Ladies Recreation Club M2A
3,Kwok Charmaine,32182,30,12.82,Ladies Recreation Club M2A
4,Amjad Nauman,33226,34,10.88,Ladies Recreation Club M2A
5,Tang Tsz Ho Michael,32909,0,9.0,Ladies Recreation Club M2A
6,Park Wanki Moses,31906,0,6.0,Ladies Recreation Club M2A
7,Leow Kin Leung,33698,36,6.5,Ladies Recreation Club M2A
8,Shahani Dilip,22008,35,10.2,Ladies Recreation Club M2A
1,Moreu Horacio,33587,0,0.0,Ladies Recreation Club M2B
2,Sha Steven,30809,28,14.0,Ladies Recreation Club M2B
3,Swan Owen,32975,21,15.4,Ladies Recreation Club M2B
4,Joel Neoh Eu Jin,34942,22,15.3,Ladies Recreation Club M2B
5,Richard Lee Jacob William,32554,0,0.0,Ladies Recreation Club M2B
6,Michael Ben Lin,34717,0,0.0,Ladies Recreation Club M2B
7,Adjemian Nicolas,32347,33,11.31,Ladies Recreation Club M2B
8,Cho Albert,30076,0,3.0,Ladies Recreation Club M2B
9,Weatherall Roland,27780,0,5.25,Ladies Recreation Club M2B
