Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ho Hoi Kiu Bernice,32377,Hong Kong Football Club L3B,Li Clarissa,31901,Hong Kong Football Club L3A,15/11/2024,Hong Kong Football Club,1,3-2,Win,Home
Li Clarissa,31901,Hong Kong Football Club L3A,Ho Hoi Kiu Bernice,32377,Hong Kong Football Club L3B,15/11/2024,Hong Kong Football Club,1,2-3,Loss,Away
Law Tsz Ting,34134,Hong Kong Football Club L3B,Wan Esther,33570,Hong Kong Football Club L3A,15/11/2024,Hong Kong Football Club,2,3-2,Win,Home
Wan Esther,33570,Hong Kong Football Club L3A,Law Tsz Ting,34134,Hong Kong Football Club L3B,15/11/2024,Hong Kong Football Club,2,2-3,Loss,Away
Tang Genevieve,32151,Hong Kong Football Club L3B,Cheung Hei Kwai Myra,33616,Hong Kong Football Club L3A,15/11/2024,Hong Kong Football Club,3,0-3,Loss,Home
Cheung Hei Kwai Myra,33616,Hong Kong Football Club L3A,Tang Genevieve,32151,Hong Kong Football Club L3B,15/11/2024,Hong Kong Football Club,3,3-0,Win,Away
Lee Kit Ying,32725,i-Mask Advance Squash Club L3,Mak Tsz Tung,32832,Hong Kong Football Club L3C,15/11/2024,Cornwall Street Squash Centre,1,3-2,Win,Home
Mak Tsz Tung,32832,Hong Kong Football Club L3C,Lee Kit Ying,32725,i-Mask Advance Squash Club L3,15/11/2024,Cornwall Street Squash Centre,1,2-3,Loss,Away
Au Sin Man,32112,i-Mask Advance Squash Club L3,Chan Tsz Yan Joyce,34063,Hong Kong Football Club L3C,15/11/2024,Cornwall Street Squash Centre,2,3-1,Win,Home
Chan Tsz Yan Joyce,34063,Hong Kong Football Club L3C,Au Sin Man,32112,i-Mask Advance Squash Club L3,15/11/2024,Cornwall Street Squash Centre,2,1-3,Loss,Away
Cheng Kathy Ka Wai,29962,i-Mask Advance Squash Club L3,Chui Jennifer,33819,Hong Kong Football Club L3C,15/11/2024,Cornwall Street Squash Centre,3,3-0,Win,Home
Chui Jennifer,33819,Hong Kong Football Club L3C,Cheng Kathy Ka Wai,29962,i-Mask Advance Squash Club L3,15/11/2024,Cornwall Street Squash Centre,3,0-3,Loss,Away
Wong Yu,32644,JESSICA L3,Chan Suk Ting,33646,Hong Kong Cricket Club Rockettes,15/11/2024,HK Squash Centre,1,3-1,Win,Home
Chan Suk Ting,33646,Hong Kong Cricket Club Rockettes,Wong Yu,32644,JESSICA L3,15/11/2024,HK Squash Centre,1,1-3,Loss,Away
Lee Rachel Wing Yan,26973,JESSICA L3,Ho Helen Sin Man,27854,Hong Kong Cricket Club Rockettes,15/11/2024,HK Squash Centre,2,3-1,Win,Home
Ho Helen Sin Man,27854,Hong Kong Cricket Club Rockettes,Lee Rachel Wing Yan,26973,JESSICA L3,15/11/2024,HK Squash Centre,2,1-3,Loss,Away
Au Shuk Ting,31750,JESSICA L3,Ho Si Nuo,32068,Hong Kong Cricket Club Rockettes,15/11/2024,HK Squash Centre,3,2-3,Loss,Home
Ho Si Nuo,32068,Hong Kong Cricket Club Rockettes,Au Shuk Ting,31750,JESSICA L3,15/11/2024,HK Squash Centre,3,3-2,Win,Away
