Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ho Wai Keung,31612.0,Royal Hong Kong Yacht Club M4,Rundle David Christopher,33718.0,Hong Kong Football Club M4B,07/11/2024,Royal Hong Kong Yacht Club,1,0-3,Loss,Home
Rundle David Christopher,33718.0,Hong Kong Football Club M4B,Ho Wai Keung,31612.0,Royal Hong Kong Yacht Club M4,07/11/2024,Royal Hong Kong Yacht Club,1,3-0,Win,Away
Onillon Jean-Charles,34538.0,Royal Hong Kong Yacht Club M4,Dansanghani Rahul,32906.0,Hong Kong Football Club M4B,07/11/2024,Royal Hong Kong Yacht Club,2,0-3,Loss,Home
Dansanghani Rahul,32906.0,Hong Kong Football Club M4B,Onillon Jean-Charles,34538.0,Royal Hong Kong Yacht Club M4,07/11/2024,Royal Hong Kong Yacht Club,2,3-0,Win,Away
Ho Stephen Wing Yuen,25235.0,Royal Hong Kong Yacht Club M4,Fong Kong Raymond,23694.0,Hong Kong Football Club M4B,07/11/2024,Royal Hong Kong Yacht Club,3,3-2,Win,Home
Fong Kong Raymond,23694.0,Hong Kong Football Club M4B,Ho Stephen Wing Yuen,25235.0,Royal Hong Kong Yacht Club M4,07/11/2024,Royal Hong Kong Yacht Club,3,2-3,Loss,Away
Clayton Iain Michael,34641.0,Royal Hong Kong Yacht Club M4,Cheng Chen Kaja,33257.0,Hong Kong Football Club M4B,07/11/2024,Royal Hong Kong Yacht Club,4,3-0,Win,Home
Cheng Chen Kaja,33257.0,Hong Kong Football Club M4B,Clayton Iain Michael,34641.0,Royal Hong Kong Yacht Club M4,07/11/2024,Royal Hong Kong Yacht Club,4,0-3,Loss,Away
Chaudhry Ali,31606.0,Royal Hong Kong Yacht Club M4,Putt Alasdair,34502.0,Hong Kong Football Club M4B,07/11/2024,Royal Hong Kong Yacht Club,5,2-3,Loss,Home
Putt Alasdair,34502.0,Hong Kong Football Club M4B,Chaudhry Ali,31606.0,Royal Hong Kong Yacht Club M4,07/11/2024,Royal Hong Kong Yacht Club,5,3-2,Win,Away
Chan Kin Hung Kit,26668.0,SKCSC,Wright Martin,29202.0,Bolton,07/11/2024,Masters - Cornwall Street Squash Centre,1,2-3,Loss,Home
Wright Martin,29202.0,Bolton,Chan Kin Hung Kit,26668.0,SKCSC,07/11/2024,Masters - Cornwall Street Squash Centre,1,3-2,Win,Away
Leung Michael Yan Por,25671.0,SKCSC,Sullivan Andrew,26976.0,Bolton,07/11/2024,Masters - Cornwall Street Squash Centre,2,3-0,Win,Home
Sullivan Andrew,26976.0,Bolton,Leung Michael Yan Por,25671.0,SKCSC,07/11/2024,Masters - Cornwall Street Squash Centre,2,0-3,Loss,Away
Wong Tony Wing Tung,26395.0,SKCSC,Somers Jonathan,35023.0,Bolton,07/11/2024,Masters - Cornwall Street Squash Centre,3,3-1,Win,Home
Somers Jonathan,35023.0,Bolton,Wong Tony Wing Tung,26395.0,SKCSC,07/11/2024,Masters - Cornwall Street Squash Centre,3,1-3,Loss,Away
Lai Herbert Chan Wah,27482.0,SKCSC,Farran Andrew,33845.0,Bolton,07/11/2024,Masters - Cornwall Street Squash Centre,4,3-0,Win,Home
Farran Andrew,33845.0,Bolton,Lai Herbert Chan Wah,27482.0,SKCSC,07/11/2024,Masters - Cornwall Street Squash Centre,4,0-3,Loss,Away
Leung Patrick Pak Chiu,12880.0,SKCSC,Niehorster James,29617.0,Bolton,07/11/2024,Masters - Cornwall Street Squash Centre,5,3-0,Win,Home
Niehorster James,29617.0,Bolton,Leung Patrick Pak Chiu,12880.0,SKCSC,07/11/2024,Masters - Cornwall Street Squash Centre,5,0-3,Loss,Away
Au Siu Fai,20788.0,Hong Kong Football Club M4A,Tong Chi On,19166.0,United Services Recreation Club M4,07/11/2024,Hong Kong Football Club,1,3-2,Win,Home
Tong Chi On,19166.0,United Services Recreation Club M4,Au Siu Fai,20788.0,Hong Kong Football Club M4A,07/11/2024,Hong Kong Football Club,1,2-3,Loss,Away
Ford Anthony,34469.0,Hong Kong Football Club M4A,Yu Chi Keung,23608.0,United Services Recreation Club M4,07/11/2024,Hong Kong Football Club,2,3-0,Win,Home
Yu Chi Keung,23608.0,United Services Recreation Club M4,Ford Anthony,34469.0,Hong Kong Football Club M4A,07/11/2024,Hong Kong Football Club,2,0-3,Loss,Away
Mrosek Martin,31189.0,Hong Kong Football Club M4A,Mirapuri Rajesh,29742.0,United Services Recreation Club M4,07/11/2024,Hong Kong Football Club,3,3-0,Win,Home
Mirapuri Rajesh,29742.0,United Services Recreation Club M4,Mrosek Martin,31189.0,Hong Kong Football Club M4A,07/11/2024,Hong Kong Football Club,3,0-3,Loss,Away
Sung Stephen,9338.0,Hong Kong Football Club M4A,Yuen Amos Wing Keung,14217.0,United Services Recreation Club M4,07/11/2024,Hong Kong Football Club,4,0-3,Loss,Home
