Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ho Nelson Ching Lim,26881,TOMCAT,Chan Ho Yu,27237,i-Mask Advance Squash Club 2,15/11/2024,HK Squash Centre,1,1-3,Loss,Home
Chan Ho Yu,27237,i-Mask Advance Squash Club 2,Ho Nelson Ching Lim,26881,TOMCAT,15/11/2024,HK Squash Centre,1,3-1,Win,Away
Chau Po Yin,26879,TOMCAT,Chan Hei Ching Boris,29834,i-Mask Advance Squash Club 2,15/11/2024,HK Squash Centre,2,3-1,Win,Home
Chan Hei Ching Boris,29834,i-Mask Advance Squash Club 2,Chau Po Yin,26879,TOMCAT,15/11/2024,HK Squash Centre,2,1-3,Loss,Away
Poon Hing Keung,23449,TOMCAT,Au Wai Lun,25716,i-Mask Advance Squash Club 2,15/11/2024,HK Squash Centre,3,2-3,Loss,Home
Au Wai Lun,25716,i-Mask Advance Squash Club 2,Poon Hing Keung,23449,TOMCAT,15/11/2024,HK Squash Centre,3,3-2,Win,Away
Ko Vincent Tak Kwan,26264,TOMCAT,Mo Li Hung Calvin,25875,i-Mask Advance Squash Club 2,15/11/2024,HK Squash Centre,4,3-2,Win,Home
Mo Li Hung Calvin,25875,i-Mask Advance Squash Club 2,Ko Vincent Tak Kwan,26264,TOMCAT,15/11/2024,HK Squash Centre,4,2-3,Loss,Away
Lam Alan Wing Lun,25458,TOMCAT,Au Heung Ben,25735,i-Mask Advance Squash Club 2,15/11/2024,HK Squash Centre,5,3-0,Win,Home
Au Heung Ben,25735,i-Mask Advance Squash Club 2,Lam Alan Wing Lun,25458,TOMCAT,15/11/2024,HK Squash Centre,5,0-3,Loss,Away
Lam Yuen Sarm,33499,Striving Squash,Lo Ching Yin,32071,Kinetic 2,15/11/2024,Kwun Chung Sports Centre,1,3-1,Win,Home
Lo Ching Yin,32071,Kinetic 2,Lam Yuen Sarm,33499,Striving Squash,15/11/2024,Kwun Chung Sports Centre,1,1-3,Loss,Away
Lip Tsz Ho,32848,Striving Squash,Tam Wing Tung,31736,Kinetic 2,15/11/2024,Kwun Chung Sports Centre,2,3-0,Win,Home
Tam Wing Tung,31736,Kinetic 2,Lip Tsz Ho,32848,Striving Squash,15/11/2024,Kwun Chung Sports Centre,2,0-3,Loss,Away
Chan Chun Man,32118,Striving Squash,Ling Yau Hang,32441,Kinetic 2,15/11/2024,Kwun Chung Sports Centre,3,1-3,Loss,Home
Ling Yau Hang,32441,Kinetic 2,Chan Chun Man,32118,Striving Squash,15/11/2024,Kwun Chung Sports Centre,3,3-1,Win,Away
Man Kin Cheong,27789,Striving Squash,Law Tsz Long,33412,Kinetic 2,15/11/2024,Kwun Chung Sports Centre,4,3-1,Win,Home
Law Tsz Long,33412,Kinetic 2,Man Kin Cheong,27789,Striving Squash,15/11/2024,Kwun Chung Sports Centre,4,1-3,Loss,Away
Lee Hei Yu,33853,Striving Squash,Yip Pui Yan,32602,Kinetic 2,15/11/2024,Kwun Chung Sports Centre,5,3-0,Win,Home
Yip Pui Yan,32602,Kinetic 2,Lee Hei Yu,33853,Striving Squash,15/11/2024,Kwun Chung Sports Centre,5,0-3,Loss,Away
Cheung Ringo Hon Lam,30560,Sha Tin 3,Cheng Chun Yin,31531,Squashathon Zero,15/11/2024,Cornwall Street Squash Centre,1,3-2,Win,Home
Cheng Chun Yin,31531,Squashathon Zero,Cheung Ringo Hon Lam,30560,Sha Tin 3,15/11/2024,Cornwall Street Squash Centre,1,2-3,Loss,Away
Yiu Cheuk Hei,33743,Sha Tin 3,Ng Terry Ka Ming,28773,Squashathon Zero,15/11/2024,Cornwall Street Squash Centre,2,3-0,Win,Home
Ng Terry Ka Ming,28773,Squashathon Zero,Yiu Cheuk Hei,33743,Sha Tin 3,15/11/2024,Cornwall Street Squash Centre,2,0-3,Loss,Away
Chan Yin Fung,24029,Sha Tin 3,Lai Chun Sing,31036,Squashathon Zero,15/11/2024,Cornwall Street Squash Centre,3,3-0,Win,Home
Lai Chun Sing,31036,Squashathon Zero,Chan Yin Fung,24029,Sha Tin 3,15/11/2024,Cornwall Street Squash Centre,3,0-3,Loss,Away
Cheuk Chi Tak,29689,Sha Tin 3,Chong Siu Fung,34391,Squashathon Zero,15/11/2024,Cornwall Street Squash Centre,4,3-0,Win,Home
