Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Wong Chi Him,28658.0,Hong Kong Cricket Club 1,Chung Yat Long,29836.0,FWD,16/01/2025,Hong Kong Cricket Club,1,3-0,Win,Home
Chung Yat Long,29836.0,FWD,Wong Chi Him,28658.0,Hong Kong Cricket Club 1,16/01/2025,Hong Kong Cricket Club,1,0-3,Loss,Away
Lam Harley Yat Ting,29568.0,Hong Kong Cricket Club 1,Ho Samuel Ka Hei,29856.0,FWD,16/01/2025,Hong Kong Cricket Club,2,2-3,Loss,Home
Ho Samuel Ka Hei,29856.0,FWD,Lam Harley Yat Ting,29568.0,Hong Kong Cricket Club 1,16/01/2025,Hong Kong Cricket Club,2,3-2,Win,Away
To Wai Lok,30276.0,Hong Kong Cricket Club 1,Cheung Ka Yau,30944.0,FWD,16/01/2025,Hong Kong Cricket Club,3,3-0,Win,Home
Cheung Ka Yau,30944.0,FWD,To Wai Lok,30276.0,Hong Kong Cricket Club 1,16/01/2025,Hong Kong Cricket Club,3,0-3,Loss,Away
Cheng Ting To Brogan,32047.0,Hong Kong Football Club 1B,Lee Max Ho Yin,27346.0,Hong Kong Football Club 1A,16/01/2025,Hong Kong Football Club,1,0-3,Loss,Home
Lee Max Ho Yin,27346.0,Hong Kong Football Club 1A,Cheng Ting To Brogan,32047.0,Hong Kong Football Club 1B,16/01/2025,Hong Kong Football Club,1,3-0,Win,Away
Low Mark Chun Kit,33935.0,Hong Kong Football Club 1B,Cheng Justin Hong-Chen,31629.0,Hong Kong Football Club 1A,16/01/2025,Hong Kong Football Club,2,1-3,Loss,Home
Cheng Justin Hong-Chen,31629.0,Hong Kong Football Club 1A,Low Mark Chun Kit,33935.0,Hong Kong Football Club 1B,16/01/2025,Hong Kong Football Club,2,3-1,Win,Away
Wong Anson,30552.0,Hong Kong Football Club 1B,Ho Eric Chu Him,29547.0,Hong Kong Football Club 1A,16/01/2025,Hong Kong Football Club,3,1-3,Loss,Home
Ho Eric Chu Him,29547.0,Hong Kong Football Club 1A,Wong Anson,30552.0,Hong Kong Football Club 1B,16/01/2025,Hong Kong Football Club,3,3-1,Win,Away
Tam Tommy Tsz Shing,31712.0,Kowloon Cricket Club 1B,Tang Ming Hong,28463.0,Kowloon Cricket Club 1A,16/01/2025,Kowloon Cricket Club,1,0-3,Loss,Home
Tang Ming Hong,28463.0,Kowloon Cricket Club 1A,Tam Tommy Tsz Shing,31712.0,Kowloon Cricket Club 1B,16/01/2025,Kowloon Cricket Club,1,3-0,Win,Away
Man Tsz Wing,31426.0,Kowloon Cricket Club 1B,Ling To Yu,29264.0,Kowloon Cricket Club 1A,16/01/2025,Kowloon Cricket Club,2,0-3,Loss,Home
Ling To Yu,29264.0,Kowloon Cricket Club 1A,Man Tsz Wing,31426.0,Kowloon Cricket Club 1B,16/01/2025,Kowloon Cricket Club,2,3-0,Win,Away
Unknown,,Kowloon Cricket Club 1B,Lam Matthew Shing Fung,30524.0,Kowloon Cricket Club 1A,16/01/2025,Kowloon Cricket Club,3,CR,Loss,Home
Lam Matthew Shing Fung,30524.0,Kowloon Cricket Club 1A,Unknown,,Kowloon Cricket Club 1B,16/01/2025,Kowloon Cricket Club,3,CR,Win,Away
