Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chow Pui Sing,Bravo D13,24.0,144,6,6,0,13C,1.0
2,Lau Sai Kit Ethan,i-Mask Advance Squash Club 7,22.0,132,6,4,2,13C,0.6666666666666666
3,Luk Argen,Vitality Squash 2,20.4,102,5,4,1,13C,0.8
4,Lam Tsz Wang,i-Mask Advance Squash Club 7,19.8,99,5,4,1,13C,0.8
5,Au Pak Yin,i-Mask Advance Squash Club 6,19.2,96,5,3,2,13C,0.6
6,Chen Alexander Kelin,i-Mask Advance Squash Club 6,19.2,96,5,2,3,13C,0.4
7,Pong Pak Him Matthias,HKIS Div 13,18.6,93,5,2,3,13C,0.4
8,Hon Wai Lam,i-Mask Advance Squash Club 7,16.8,84,5,3,2,13C,0.6
9,Chu Nathan Yian Zhe,i-Mask Advance Squash Club 6,15.6,78,5,4,1,13C,0.8
10,Lam Kwong Hei,Smart Squash 3,15.6,78,5,1,4,13C,0.2
11,Lau Sai Chak Elson,i-Mask Advance Squash Club 7,15.43,108,7,6,1,13C,0.8571428571428571
12,Wang Tristan Xiao Feng,HKIS Div 13,15.0,75,5,2,3,13C,0.4
13,Han William Jialun,JSA 1,13.8,69,5,3,2,13C,0.6
14,Lin Elizabeth,HKIS Div 13,7.71,54,7,3,4,13C,0.42857142857142855
,Ho Chun Lok,Smart Squash 2,27.0,81,3,3,0,13C,1.0
,Lee Chun Yuen Aiden,NEXUS 3,27.0,27,1,1,0,13C,1.0
,Wong Wun Yin,NEXUS 3,27.0,27,1,1,0,13C,1.0
,Lee Nok Tin,JSA 1,26.0,78,3,3,0,13C,1.0
,Chen Yat Kuen,NEXUS 3,24.0,48,2,2,0,13C,1.0
,Kang Sen Yu,Bravo D13,24.0,24,1,1,0,13C,1.0
,Li Zoe,HKIS Div 13,24.0,24,1,1,0,13C,1.0
,Lai Ming Wai Anna,NEXUS 3,24.0,24,1,1,0,13C,1.0
,Tsoi Cheuk Hin Kieran,Vitality Squash 2,22.5,90,4,3,1,13C,0.75
,Zhang Fei,Bravo D13,22.5,45,2,2,0,13C,1.0
,Ho Chun Yin,Smart Squash 2,22.0,66,3,3,0,13C,1.0
,Chum Dylan Dzongsar,HKIS Div 13,22.0,66,3,2,1,13C,0.6666666666666666
,Xie Yu Hin,NEXUS 3,21.0,21,1,1,0,13C,1.0
,Chum Daphne Gautam,HKIS Div 13,20.25,81,4,4,0,13C,1.0
,Yu Bella,i-Mask Advance Squash Club 6,20.0,60,3,2,1,13C,0.6666666666666666
,Yau Lucas Haoxiang,Vitality Squash 2,20.0,60,3,1,2,13C,0.3333333333333333
,Li Siu Ting,Smart Squash 2,19.5,78,4,3,1,13C,0.75
,To Chun Yuen,Bravo D13,19.5,78,4,3,1,13C,0.75
,Tsang Chi Him,JSA 1,19.5,78,4,3,1,13C,0.75
,Yuen Tsz Tang,NEXUS 3,19.5,39,2,1,1,13C,0.5
,Xie Ho Yu,NEXUS 3,18.0,18,1,1,0,13C,1.0
,Jain Ankur,Vitality Squash 2,18.0,18,1,1,0,13C,1.0
,Bei Chi Ting,JSA 1,18.0,36,2,1,1,13C,0.5
,Chiu Tsz Yu,JSA 1,18.0,18,1,1,0,13C,1.0
