Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Unknown,,Xavier,Freeman Neil,33713.0,Hong Kong Cricket Club D7B,11/03/2026,Cornwall Street Squash Centre,1,CR,Loss,Home
Freeman Neil,33713.0,Hong Kong Cricket Club D7B,Unknown,,Xavier,11/03/2026,Cornwall Street Squash Centre,1,CR,Win,Away
Unknown,,Xavier,Fourcine Eric Michel,35407.0,Hong Kong Cricket Club D7B,11/03/2026,Cornwall Street Squash Centre,2,CR,Loss,Home
Fourcine Eric Michel,35407.0,Hong Kong Cricket Club D7B,Unknown,,Xavier,11/03/2026,Cornwall Street Squash Centre,2,CR,Win,Away
Unknown,,Xavier,Dickson Robert,30938.0,Hong Kong Cricket Club D7B,11/03/2026,Cornwall Street Squash Centre,3,CR,Loss,Home
Dickson Robert,30938.0,Hong Kong Cricket Club D7B,Unknown,,Xavier,11/03/2026,Cornwall Street Squash Centre,3,CR,Win,Away
Unknown,,Xavier,Hathiramani Sahil Ajit,33139.0,Hong Kong Cricket Club D7B,11/03/2026,Cornwall Street Squash Centre,4,CR,Loss,Home
Hathiramani Sahil Ajit,33139.0,Hong Kong Cricket Club D7B,Unknown,,Xavier,11/03/2026,Cornwall Street Squash Centre,4,CR,Win,Away
Unknown,,Xavier,Montefiore Alexander,33776.0,Hong Kong Cricket Club D7B,11/03/2026,Cornwall Street Squash Centre,5,CR,Loss,Home
Montefiore Alexander,33776.0,Hong Kong Cricket Club D7B,Unknown,,Xavier,11/03/2026,Cornwall Street Squash Centre,5,CR,Win,Away
Ting Long Hin Alex,31659.0,Physical Chess 2,Leung Ka Long,29728.0,i-Mask Advance Squash Club 1,11/03/2026,Cornwall Street Squash Centre,1,0-3,Loss,Home
Leung Ka Long,29728.0,i-Mask Advance Squash Club 1,Ting Long Hin Alex,31659.0,Physical Chess 2,11/03/2026,Cornwall Street Squash Centre,1,3-0,Win,Away
Wong Siu Sun,32736.0,Physical Chess 2,Li Chi Hei,29729.0,i-Mask Advance Squash Club 1,11/03/2026,Cornwall Street Squash Centre,2,0-3,Loss,Home
Li Chi Hei,29729.0,i-Mask Advance Squash Club 1,Wong Siu Sun,32736.0,Physical Chess 2,11/03/2026,Cornwall Street Squash Centre,2,3-0,Win,Away
Wong Wai Lap,33402.0,Physical Chess 2,Wong Ching Nam,29907.0,i-Mask Advance Squash Club 1,11/03/2026,Cornwall Street Squash Centre,3,0-3,Loss,Home
Wong Ching Nam,29907.0,i-Mask Advance Squash Club 1,Wong Wai Lap,33402.0,Physical Chess 2,11/03/2026,Cornwall Street Squash Centre,3,3-0,Win,Away
