Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Freeman Neil,33713,Hong Kong Cricket Club M3,Fu Ivan Fuk Cheong,27126,Titlows Squash Master,29/01/2026,Hong Kong Cricket Club,1,3-2,Win,Home
Fu Ivan Fuk Cheong,27126,Titlows Squash Master,Freeman Neil,33713,Hong Kong Cricket Club M3,29/01/2026,Hong Kong Cricket Club,1,2-3,Loss,Away
Grewal Harpreet,35024,Hong Kong Cricket Club M3,Au Ming Chung Sampson,27153,Titlows Squash Master,29/01/2026,Hong Kong Cricket Club,2,3-0,Win,Home
Au Ming Chung Sampson,27153,Titlows Squash Master,Grewal Harpreet,35024,Hong Kong Cricket Club M3,29/01/2026,Hong Kong Cricket Club,2,0-3,Loss,Away
Fourcine Eric Michel,35407,Hong Kong Cricket Club M3,Chan Raymond Tsan Fai,23067,Titlows Squash Master,29/01/2026,Hong Kong Cricket Club,3,3-0,Win,Home
Chan Raymond Tsan Fai,23067,Titlows Squash Master,Fourcine Eric Michel,35407,Hong Kong Cricket Club M3,29/01/2026,Hong Kong Cricket Club,3,0-3,Loss,Away
Heritage Jonathan Paul,32639,Hong Kong Cricket Club M3,Lo Wai Kiu Bobby,23640,Titlows Squash Master,29/01/2026,Hong Kong Cricket Club,4,3-0,Win,Home
Lo Wai Kiu Bobby,23640,Titlows Squash Master,Heritage Jonathan Paul,32639,Hong Kong Cricket Club M3,29/01/2026,Hong Kong Cricket Club,4,0-3,Loss,Away
Stearn Nicholas,29504,Hong Kong Cricket Club M3,Yung Kai Sing,32148,Titlows Squash Master,29/01/2026,Hong Kong Cricket Club,5,3-0,Win,Home
Yung Kai Sing,32148,Titlows Squash Master,Stearn Nicholas,29504,Hong Kong Cricket Club M3,29/01/2026,Hong Kong Cricket Club,5,0-3,Loss,Away
Poon Sunny Yat Sing,17325,OSF,Ho Yiu Wah Hendry,29182,Kowloon Cricket Club M3,29/01/2026,Masters - HK Squash Centre,1,2-3,Loss,Home
Ho Yiu Wah Hendry,29182,Kowloon Cricket Club M3,Poon Sunny Yat Sing,17325,OSF,29/01/2026,Masters - HK Squash Centre,1,3-2,Win,Away
Cheung Peter Tat Kei,30389,OSF,Cheung Dickson Yuk Kuen,20318,Kowloon Cricket Club M3,29/01/2026,Masters - HK Squash Centre,2,0-3,Loss,Home
Cheung Dickson Yuk Kuen,20318,Kowloon Cricket Club M3,Cheung Peter Tat Kei,30389,OSF,29/01/2026,Masters - HK Squash Centre,2,3-0,Win,Away
Tong Chi On,19166,OSF,Au Jovi Chun Tat,19464,Kowloon Cricket Club M3,29/01/2026,Masters - HK Squash Centre,3,0-3,Loss,Home
Au Jovi Chun Tat,19464,Kowloon Cricket Club M3,Tong Chi On,19166,OSF,29/01/2026,Masters - HK Squash Centre,3,3-0,Win,Away
Sih Peter Wai Hang,30387,OSF,Cheng Tak Kwong,17999,Kowloon Cricket Club M3,29/01/2026,Masters - HK Squash Centre,4,0-3,Loss,Home
Cheng Tak Kwong,17999,Kowloon Cricket Club M3,Sih Peter Wai Hang,30387,OSF,29/01/2026,Masters - HK Squash Centre,4,3-0,Win,Away
So Anthony Fuk Chi,22679,OSF,Chan Andy Kin Wing,21950,Kowloon Cricket Club M3,29/01/2026,Masters - HK Squash Centre,5,1-3,Loss,Home
Chan Andy Kin Wing,21950,Kowloon Cricket Club M3,So Anthony Fuk Chi,22679,OSF,29/01/2026,Masters - HK Squash Centre,5,3-1,Win,Away
Ng Adrian,27119,Hong Kong Football Club M3A,Tanner Julian,28057,Hong Kong Football Club M3B,29/01/2026,Hong Kong Football Club,1,2-3,Loss,Home
Tanner Julian,28057,Hong Kong Football Club M3B,Ng Adrian,27119,Hong Kong Football Club M3A,29/01/2026,Hong Kong Football Club,1,3-2,Win,Away
Hathiramani Dinesh,21930,Hong Kong Football Club M3A,Ho Simon Man Kai,29660,Hong Kong Football Club M3B,29/01/2026,Hong Kong Football Club,2,3-0,Win,Home
Ho Simon Man Kai,29660,Hong Kong Football Club M3B,Hathiramani Dinesh,21930,Hong Kong Football Club M3A,29/01/2026,Hong Kong Football Club,2,0-3,Loss,Away
Ladharam Sunesh,30483,Hong Kong Football Club M3A,Mulchand Rajesh,30396,Hong Kong Football Club M3B,29/01/2026,Hong Kong Football Club,3,1-3,Loss,Home
Mulchand Rajesh,30396,Hong Kong Football Club M3B,Ladharam Sunesh,30483,Hong Kong Football Club M3A,29/01/2026,Hong Kong Football Club,3,3-1,Win,Away
Thompson John,29507,Hong Kong Football Club M3A,Lulla Vikram,28609,Hong Kong Football Club M3B,29/01/2026,Hong Kong Football Club,4,1-3,Loss,Home
Lulla Vikram,28609,Hong Kong Football Club M3B,Thompson John,29507,Hong Kong Football Club M3A,29/01/2026,Hong Kong Football Club,4,3-1,Win,Away
Yeung Tak Keung,19143,Hong Kong Football Club M3A,Barton Jonathan,29502,Hong Kong Football Club M3B,29/01/2026,Hong Kong Football Club,5,3-1,Win,Home
Barton Jonathan,29502,Hong Kong Football Club M3B,Yeung Tak Keung,19143,Hong Kong Football Club M3A,29/01/2026,Hong Kong Football Club,5,1-3,Loss,Away
