Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Tang Lok Yin,Kowloon Cricket Club 7,23.57,165,7,7,0,7B,1.0
2,Liu Chun Hin Heron,Xavier,23.0,138,6,4,2,7B,0.6666666666666666
3,Poon Ho Kar James,The Squash Club 2,22.0,132,6,5,1,7B,0.8333333333333334
4,Chan Olivia,Hong Kong Football Club 7B,21.6,108,5,4,1,7B,0.8
5,Lau Kwai Hong,Hong Kong Cricket Club 6,21.6,108,5,3,2,7B,0.6
6,Wong Suet Ling,Kowloon Cricket Club 7,21.43,150,7,6,1,7B,0.8571428571428571
7,Wong Hin Chor,The Squash Club 2,20.57,144,7,7,0,7B,1.0
8,Chan Tat Wing,Xavier,18.5,111,6,4,2,7B,0.6666666666666666
9,Li Andre,Hong Kong Football Club 7B,18.5,111,6,2,4,7B,0.3333333333333333
9,Dai Kwun San Harry,Physical Chess 2,18.5,111,6,2,4,7B,0.3333333333333333
11,Yeung Himmy Cheuk Him,Hong Kong Football Club 7B,18.43,129,7,5,2,7B,0.7142857142857143
12,Tam Kai Chung Hades,Xavier,16.71,117,7,4,3,7B,0.5714285714285714
13,Au Siu Fai,Hong Kong Football Club 7B,15.6,78,5,3,2,7B,0.6
14,Hui Kwai Wah Monique,Hong Kong Cricket Club 6,15.0,105,7,2,5,7B,0.2857142857142857
15,Choi Wilson Wai Sum,The Squash Club 2,14.57,102,7,5,2,7B,0.7142857142857143
16,Chan Keiko Tsun Ling,Xavier,13.71,96,7,4,3,7B,0.5714285714285714
17,Wong Ken Tat Tai,Twister 2,12.5,75,6,0,6,7B,0.0
18,Osmund Ronnie,Kowloon Cricket Club 7,12.38,99,8,3,5,7B,0.375
19,Chan Ping Him Kevin,Xavier,11.57,81,7,5,2,7B,0.7142857142857143
20,Law King Wai,Twister 2,11.0,66,6,1,5,7B,0.16666666666666666
21,Wong Wan Man,Kowloon Cricket Club 7,10.88,87,8,5,3,7B,0.625
