Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ho Eric Chu Him,29547.0,Hong Kong Football Club M1A,Salahuddin,33374.0,Hong Kong Cricket Club M1B,08/01/2026,Hong Kong Football Club,1,2-3,Loss,Home
Salahuddin,33374.0,Hong Kong Cricket Club M1B,Ho Eric Chu Him,29547.0,Hong Kong Football Club M1A,08/01/2026,Hong Kong Football Club,1,3-2,Win,Away
Lau Dick Siu Wai,25832.0,Hong Kong Football Club M1A,Cranston Robert,35003.0,Hong Kong Cricket Club M1B,08/01/2026,Hong Kong Football Club,2,0-3,Loss,Home
Cranston Robert,35003.0,Hong Kong Cricket Club M1B,Lau Dick Siu Wai,25832.0,Hong Kong Football Club M1A,08/01/2026,Hong Kong Football Club,2,3-0,Win,Away
Yu Vincent Hok Yan,25930.0,Hong Kong Football Club M1A,Unknown,,Hong Kong Cricket Club M1B,08/01/2026,Hong Kong Football Club,3,3-0,Win,Home
Unknown,,Hong Kong Cricket Club M1B,Yu Vincent Hok Yan,25930.0,Hong Kong Football Club M1A,08/01/2026,Hong Kong Football Club,3,0-3,Loss,Away
Leung Shiu Moon,30690.0,Squashathon M+,Chiu Raymond Shung Hei,25313.0,Hong Kong Cricket Club M1A,08/01/2026,Masters - Cornwall Street Squash Centre,1,0-3,Loss,Home
Chiu Raymond Shung Hei,25313.0,Hong Kong Cricket Club M1A,Leung Shiu Moon,30690.0,Squashathon M+,08/01/2026,Masters - Cornwall Street Squash Centre,1,3-0,Win,Away
Ng Tsz Chun,31310.0,Squashathon M+,Ekanayake Yeshan,33658.0,Hong Kong Cricket Club M1A,08/01/2026,Masters - Cornwall Street Squash Centre,2,0-3,Loss,Home
Ekanayake Yeshan,33658.0,Hong Kong Cricket Club M1A,Ng Tsz Chun,31310.0,Squashathon M+,08/01/2026,Masters - Cornwall Street Squash Centre,2,3-0,Win,Away
Disler Simon William,30967.0,Squashathon M+,Unknown,,Hong Kong Cricket Club M1A,08/01/2026,Masters - Cornwall Street Squash Centre,3,3-2,Win,Home
Unknown,,Hong Kong Cricket Club M1A,Disler Simon William,30967.0,Squashathon M+,08/01/2026,Masters - Cornwall Street Squash Centre,3,2-3,Loss,Away
