Order,Player,HKS No.,Ranking,Points,Team
1,Li Wilson Wai Shun,24825,4,22.8,Bolton
2,Martin Timothy,26166,33,14.57,Bolton
3,Wright Martin,29202,26,15.69,Bolton
4,Gollop Stephen,26674,42,13.0,Bolton
5,Sullivan Andrew,26976,0,7.5,Bolton
6,Walsh Paul,28724,0,6.0,Bolton
7,Stark Christopher Michael,33837,63,7.67,Bolton
8,Pawlyn Ben,29225,70,6.6,Bolton
9,Somers Jonathan,35023,68,6.67,Bolton
10,Farran Andrew,33845,0,3.75,Bolton
11,Tsang Tzu Hao,35018,62,7.8,Bolton
12,Niehorster James,29617,0,0.0,Bolton
1,Brien Peter Wilhelm Hubert,31433,19,17.25,Hong Kong Club Blue
2,Cox Simon,28422,0,18.0,Hong Kong Club Blue
3,Erro Davide,30077,43,12.86,Hong Kong Club Blue
4,Lo Yue Hin,34090,44,12.86,Hong Kong Club Blue
5,Sze Morgan,30823,58,9.5,Hong Kong Club Blue
6,Blackburn Timothy Joseph,35405,53,10.71,Hong Kong Club Blue
7,Baram Derek,35016,0,8.0,Hong Kong Club Blue
8,Kracht Stefan,32955,0,16.5,Hong Kong Club Blue
9,McLennan Justin,31202,57,9.6,Hong Kong Club Blue
10,Teng Fredric,31138,34,14.4,Hong Kong Club Blue
11,Peaker Mark,28616,0,9.0,Hong Kong Club Blue
12,Rhys Benjamin,32123,0,0.0,Hong Kong Club Blue
13,Hinchcliffe Robert Bruce,2306,65,7.2,Hong Kong Club Blue
14,Kendall Charles Richard,26162,0,3.0,Hong Kong Club Blue
15,Diestel Joseph,29862,69,6.6,Hong Kong Club Blue
16,Sutch Jeremy,33574,0,0.0,Hong Kong Club Blue
17,Debnam Nicholas James,28702,0,7.0,Hong Kong Club Blue
18,Bowdern Darren Raymond,35017,0,3.0,Hong Kong Club Blue
19,O'Connell Eamonn,20383,0,0.0,Hong Kong Club Blue
20,Buttifant Barry John,8048,0,0.0,Hong Kong Club Blue
1,Poole-Wilson Michael,34983,6,22.07,Hong Kong Cricket Club M4
2,Dalpathraj Sheethal Kumar,31120,0,22.5,Hong Kong Cricket Club M4
3,Dickson Robert,30938,0,17.25,Hong Kong Cricket Club M4
4,Bernard Edwin,29927,24,16.15,Hong Kong Cricket Club M4
5,Bradbury Adrian,25380,36,13.91,Hong Kong Cricket Club M4
6,Griffiths John David,33926,59,9.43,Hong Kong Cricket Club M4
7,Mercalfe Stephen Fraser,33662,0,0.0,Hong Kong Cricket Club M4
8,Openshaw Michael,30134,0,13.0,Hong Kong Cricket Club M4
9,Zimmermann Lorenz,30184,0,0.0,Hong Kong Cricket Club M4
10,Knight Stephen,30145,0,0.0,Hong Kong Cricket Club M4
11,Koeman Arthur,22974,61,9.33,Hong Kong Cricket Club M4
12,Healy Richard,30272,0,6.75,Hong Kong Cricket Club M4
13,Vera Henry,30779,0,10.0,Hong Kong Cricket Club M4
14,Smith Robert,11930,0,0.0,Hong Kong Cricket Club M4
15,Hughes Trevor,28593,0,0.0,Hong Kong Cricket Club M4
16,O'Neill Glenn,29446,0,3.0,Hong Kong Cricket Club M4
1,Au Siu Fai,20788,5,22.5,Hong Kong Football Club M4A
2,Ford Anthony,34469,12,19.5,Hong Kong Football Club M4A
3,Chow Kar Wah,23072,10,20.1,Hong Kong Football Club M4A
4,Otero Somoza Juan Angel,33272,29,15.3,Hong Kong Football Club M4A
5,Murray David,27253,51,11.45,Hong Kong Football Club M4A
6,McAuslan Gary,25353,0,0.0,Hong Kong Football Club M4A
7,Chan Christine Yik Tat,27830,40,13.2,Hong Kong Football Club M4A
8,Chan George Yee Lee,25063,0,15.0,Hong Kong Football Club M4A
9,Ng Simon Chi Ming,6025,0,3.0,Hong Kong Football Club M4A
10,Sung Iris,22099,0,8.0,Hong Kong Football Club M4A
11,Chau Phil,32598,0,3.0,Hong Kong Football Club M4A
12,Sung Stephen,9338,0,0.0,Hong Kong Football Club M4A
13,Rickett Nicholas Grant,34503,0,0.0,Hong Kong Football Club M4A
14,Cheung Thomas,31516,0,0.0,Hong Kong Football Club M4A
