Order,Player,HKS No.,Ranking,Points,Team
1,Chow Tat Keung,20356,4,21.82,i-Mask Advance Squash Club 2
2,Chan Martin Lok Yin,28488,3,23.5,i-Mask Advance Squash Club 2
3,Yung Lok,32072,5,21.0,i-Mask Advance Squash Club 2
4,Ho Wai Kit Simon,23060,24,13.8,i-Mask Advance Squash Club 2
5,Lo Sing Chi,28563,0,0.0,i-Mask Advance Squash Club 2
6,Ho Miu Sze,29207,15,15.6,i-Mask Advance Squash Club 2
1,Chan Ching Long,32790,21,14.4,Kinetic 2
2,Ling Yau Hang,32441,17,15.27,Kinetic 2
3,Tam Wing Tung,31736,23,13.8,Kinetic 2
4,Lo Ching Yin,32071,0,18.0,Kinetic 2
5,Shea Chi Hang,29999,0,12.0,Kinetic 2
6,Law Tsz Long,33412,29,11.14,Kinetic 2
7,Yip Pui Yan,32602,37,4.88,Kinetic 2
8,Low Harold Yiu Keung,13079,0,15.0,Kinetic 2
9,Lam Dennis Wun Cheung,23911,0,0.0,Kinetic 2
10,Huen Sze Chit,34275,0,6.0,Kinetic 2
1,Yiu Sai Ngoi,29899,26,13.5,LONGVIEW
2,Chui Danny Kam Wah,14775,31,10.71,LONGVIEW
3,Gaffney Noel Patrick,32858,35,8.0,LONGVIEW
4,Luk Jackie Ching Chug,27112,0,6.0,LONGVIEW
5,Li Ivan Chun Wing,31319,0,11.25,LONGVIEW
6,Ngai Chun Kit,31174,0,6.0,LONGVIEW
7,Lam Pak Kei Chris,28198,0,4.5,LONGVIEW
8,Chung Chun Ho,34866,40,3.38,LONGVIEW
1,Cheong Wan Seng,34924,0,21.75,Physical Chess 3
2,Leung Sek Ho Kelvin,30926,19,15.0,Physical Chess 3
3,Mok Ivan Tsz Pui,29744,12,18.0,Physical Chess 3
4,Ng Shing Hin,34460,0,17.25,Physical Chess 3
5,Shu Bong Tai,33415,34,9.0,Physical Chess 3
6,Cheung Wan Lee,31642,16,15.6,Physical Chess 3
7,Tung Chun Keung Anson,30735,20,14.62,Physical Chess 3
8,Li Bing Hei,27850,0,15.0,Physical Chess 3
9,Leong Chin Han,34927,27,13.29,Physical Chess 3
10,Chan Tsz Chung,33656,0,9.0,Physical Chess 3
11,Ng Cheuk Hin,34459,32,9.5,Physical Chess 3
1,Chan Gabriel Emmanuel,32416,1,26.25,Sha Tin 3
2,Lip Tsz Ho,32848,6,20.14,Sha Tin 3
3,Cheuk Chi Tak,29689,7,19.88,Sha Tin 3
4,Cheung Wai Kwong,30280,18,15.0,Sha Tin 3
5,Chan Yin Fung,24029,10,18.0,Sha Tin 3
6,Sze Wai Kat,27187,0,0.0,Sha Tin 3
7,Lee Davies Man Yuen,19899,0,5.25,Sha Tin 3
8,Li Ka Kit,32568,33,9.0,Sha Tin 3
1,Howe Cheuk Wing Neil,32392,8,19.33,Squashathon Zero
2,Ng Terry Ka Ming,28773,14,16.09,Squashathon Zero
3,Cheng Chun Yin,31531,9,18.9,Squashathon Zero
4,Lau Justin Kai Tung,29005,13,17.4,Squashathon Zero
5,Ho Michelle Pak Wai,34058,30,10.8,Squashathon Zero
6,Wong Tsz Wang Clayton,34413,25,13.5,Squashathon Zero
7,Chow Siu Yin Wilson,26643,0,10.5,Squashathon Zero
8,Chan Muk Kan,15418,0,13.5,Squashathon Zero
9,Lai Chun Sing,31036,0,11.25,Squashathon Zero
1,Chau Po Yin,26879,2,23.62,TOMCAT
2,Poon Hing Keung,23449,10,18.0,TOMCAT
3,Ho Nelson Ching Lim,26881,22,14.14,TOMCAT
4,Ko Vincent Tak Kwan,26264,28,12.43,TOMCAT
5,Tang Ping Wai William,30493,38,4.5,TOMCAT
6,Lam Alan Wing Lun,25458,36,7.09,TOMCAT
7,Chu Kwok Lun,32771,0,0.0,TOMCAT
8,Tang Chi On,22252,39,4.12,TOMCAT
