Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Tai Jacky Tsz Ki,Kinetic 1,25.71,180,7,7,0,7A,1.0
2,Wong Chi Hang Frankie,UST,24.33,219,9,9,0,7A,1.0
3,Toernell Henrik,Vitality Squash 1,22.0,132,6,5,1,7A,0.8333333333333334
4,Lin Charles Lan Kay,Kinetic 1,22.0,132,6,4,2,7A,0.6666666666666666
5,Yau Yeung,X-Alpha 3,21.6,216,10,8,2,7A,0.8
6,Kwok Chi Hang,UST,20.5,123,6,4,2,7A,0.6666666666666666
7,Lim Marcus,Hong Kong Football Club 7A,19.5,195,10,4,6,7A,0.4
8,Au Alex Ka Man,The Best Group 1,19.07,267,14,7,7,7A,0.5
9,Chan Chi Ming Keith,Hong Kong Cricket Club 5,19.0,114,6,4,2,7A,0.6666666666666666
10,Wong Chak Sum Ocean,X-Alpha 3,18.75,150,8,5,3,7A,0.625
11,Shi Le,Hong Kong Cricket Club 5,18.0,126,7,6,1,7A,0.8571428571428571
11,Wong Hui Sing,The Best Group 1,18.0,180,10,6,4,7A,0.6
13,Porter Darrell Lee,Hong Kong Football Club 7A,17.75,213,12,9,3,7A,0.75
14,Lau Lily Wun Cheung,Kinetic 1,17.57,123,7,4,3,7A,0.5714285714285714
15,Chan Hei Wai Henry,The Best Group 1,17.45,192,11,8,3,7A,0.7272727272727273
16,Chan Yan Yu,X-Alpha 3,17.4,174,10,6,4,7A,0.6
17,Leung Ka Hei,Hong Kong Cricket Club 5,17.4,87,5,1,4,7A,0.2
18,Aw Adrian,Vitality Squash 1,16.29,114,7,3,4,7A,0.42857142857142855
19,Lee Chun Hin,UST,15.75,126,8,4,4,7A,0.5
20,Hathiramani Sahil Ajit,Hong Kong Cricket Club 5,15.6,78,5,3,2,7A,0.6
21,Hon Chun Chau Lan,UST,15.0,90,6,2,4,7A,0.3333333333333333
22,Chan Wan Fei,UST,14.5,87,6,4,2,7A,0.6666666666666666
23,Chan Ming Yan,X-Alpha 3,13.5,108,8,5,3,7A,0.625
24,Chow Yuen Ching,X-Alpha 3,12.82,141,11,7,4,7A,0.6363636363636364
25,Chan Niki Sin Hok,Hong Kong Football Club 7A,12.6,63,5,5,0,7A,1.0
26,Tse Jason Kwan Lap,Kinetic 1,12.5,75,6,5,1,7A,0.8333333333333334
27,Hung Tsz Hang,UST,12.0,108,9,7,2,7A,0.7777777777777778
28,Padgaonkar Ashwin,Hong Kong Football Club 7A,12.0,120,10,4,6,7A,0.4
29,Ford Anthony,Hong Kong Football Club 7A,12.0,72,6,3,3,7A,0.5
30,Lam Ka Lok,The Best Group 1,11.67,105,9,2,7,7A,0.2222222222222222
31,Fu Sai Hei,X-Alpha 3,11.62,93,8,5,3,7A,0.625
32,Dickson Robert,Hong Kong Cricket Club 5,11.57,81,7,5,2,7A,0.7142857142857143
33,Hazari Ajay,Hong Kong Football Club 7A,11.0,66,6,1,5,7A,0.16666666666666666
34,Wong Kin Tung,The Best Group 1,10.93,153,14,7,7,7A,0.5
35,Li Charles Tak Kwong,Hong Kong Football Club 7A,10.88,87,8,4,4,7A,0.5
36,Dansanghani Rahul,Hong Kong Football Club 7A,10.8,54,5,2,3,7A,0.4
37,Chan King Hei,Kinetic 1,10.71,75,7,1,6,7A,0.14285714285714285
38,Tse Bun Luen,UST,10.0,60,6,2,4,7A,0.3333333333333333
39,Wong Tak Lung Victor,Hong Kong Cricket Club 5,10.0,60,6,0,6,7A,0.0
40,Wong June Limb,Hong Kong Cricket Club 5,9.0,54,6,3,3,7A,0.5
41,Tam Cheuk Lun,Kinetic 1,9.0,45,5,1,4,7A,0.2
42,Li Yi Wei,Vitality Squash 1,8.7,87,10,1,9,7A,0.1
43,Choi Sze Chun,Kinetic 1,8.4,42,5,1,4,7A,0.2
44,Chan Yan Chau,X-Alpha 3,8.0,48,6,4,2,7A,0.6666666666666666
45,Lee Tommy Yun Wah,The Best Group 1,6.5,39,6,2,4,7A,0.3333333333333333
46,Ma Andy  Man Cheung,Kinetic 1,6.5,39,6,0,6,7A,0.0
47,Mercalfe Stephen Fraser,Hong Kong Cricket Club 5,6.0,48,8,2,6,7A,0.25
48,Au Shun Wai Wilson,UST,4.5,36,8,2,6,7A,0.25
49,Yeung Sharon Siu Lam,UST,4.0,24,6,1,5,7A,0.16666666666666666
,Feng Weitao,X-Alpha 3,25.0,75,3,3,0,7A,1.0
,Wong Kwun Hin,X-Alpha 3,24.0,24,1,1,0,7A,1.0
,Lulla Vikram,Hong Kong Football Club 7A,21.0,63,3,2,1,7A,0.6666666666666666
,Shetty Adarsh,Vitality Squash 1,21.0,42,2,2,0,7A,1.0
