Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ho Tomato Tze Lok,28466,Hong Kong Football Club L1,* Chan Sin Yuk,30226,JESSICA L1,29/01/2026,Hong Kong Football Club,1,3-2,Win,Home
* Chan Sin Yuk,30226,JESSICA L1,Ho Tomato Tze Lok,28466,Hong Kong Football Club L1,29/01/2026,Hong Kong Football Club,1,2-3,Loss,Away
Fung Ching Hei,30881,Hong Kong Football Club L1,Leung Ka Huen,31882,JESSICA L1,29/01/2026,Hong Kong Football Club,2,3-1,Win,Home
Leung Ka Huen,31882,JESSICA L1,Fung Ching Hei,30881,Hong Kong Football Club L1,29/01/2026,Hong Kong Football Club,2,1-3,Loss,Away
Tang Helen,32404,Hong Kong Football Club L1,* Ng Elise Jia Yunn,23276,JESSICA L1,29/01/2026,Hong Kong Football Club,3,3-0,Win,Home
* Ng Elise Jia Yunn,23276,JESSICA L1,Tang Helen,32404,Hong Kong Football Club L1,29/01/2026,Hong Kong Football Club,3,0-3,Loss,Away
Tong Tsz Wing,27291,Kowloon Cricket Club L1B,Cheng Nga Ching,29632,Kowloon Cricket Club L1A,29/01/2026,Kowloon Cricket Club,1,2-3,Loss,Home
Cheng Nga Ching,29632,Kowloon Cricket Club L1A,Tong Tsz Wing,27291,Kowloon Cricket Club L1B,29/01/2026,Kowloon Cricket Club,1,3-2,Win,Away
Cheung Tsz Ching,32309,Kowloon Cricket Club L1B,Tse Toby Yee Lam,31163,Kowloon Cricket Club L1A,29/01/2026,Kowloon Cricket Club,2,3-2,Win,Home
Tse Toby Yee Lam,31163,Kowloon Cricket Club L1A,Cheung Tsz Ching,32309,Kowloon Cricket Club L1B,29/01/2026,Kowloon Cricket Club,2,2-3,Loss,Away
Cheng Pik Ching,31149,Kowloon Cricket Club L1B,Au Ling Yu,31896,Kowloon Cricket Club L1A,29/01/2026,Kowloon Cricket Club,3,1-3,Loss,Home
Au Ling Yu,31896,Kowloon Cricket Club L1A,Cheng Pik Ching,31149,Kowloon Cricket Club L1B,29/01/2026,Kowloon Cricket Club,3,3-1,Win,Away
