Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Bachani Vinay Suresh,32772,Kowloon Cricket Club M4,Chan Dave Chi Keung,29926,Hong Kong Football Club M4B,06/11/2025,Kowloon Cricket Club,1,3-2,Win,Home
Chan Dave Chi Keung,29926,Hong Kong Football Club M4B,Bachani Vinay Suresh,32772,Kowloon Cricket Club M4,06/11/2025,Kowloon Cricket Club,1,2-3,Loss,Away
Kundamal Dhiraj,28381,Kowloon Cricket Club M4,Kirpalani Arun,22872,Hong Kong Football Club M4B,06/11/2025,Kowloon Cricket Club,2,1-3,Loss,Home
Kirpalani Arun,22872,Hong Kong Football Club M4B,Kundamal Dhiraj,28381,Kowloon Cricket Club M4,06/11/2025,Kowloon Cricket Club,2,3-1,Win,Away
Samtani Rakesh,29647,Kowloon Cricket Club M4,Dansanghani Rahul,32906,Hong Kong Football Club M4B,06/11/2025,Kowloon Cricket Club,3,0-3,Loss,Home
Dansanghani Rahul,32906,Hong Kong Football Club M4B,Samtani Rakesh,29647,Kowloon Cricket Club M4,06/11/2025,Kowloon Cricket Club,3,3-0,Win,Away
Choy Yuk Kwong Donnie,3206,Kowloon Cricket Club M4,Etherington David,34471,Hong Kong Football Club M4B,06/11/2025,Kowloon Cricket Club,4,3-1,Win,Home
Etherington David,34471,Hong Kong Football Club M4B,Choy Yuk Kwong Donnie,3206,Kowloon Cricket Club M4,06/11/2025,Kowloon Cricket Club,4,1-3,Loss,Away
Tsang Wai Kit Paul,23712,Kowloon Cricket Club M4,Cheng Chen Kaja,33257,Hong Kong Football Club M4B,06/11/2025,Kowloon Cricket Club,5,3-1,Win,Home
Cheng Chen Kaja,33257,Hong Kong Football Club M4B,Tsang Wai Kit Paul,23712,Kowloon Cricket Club M4,06/11/2025,Kowloon Cricket Club,5,1-3,Loss,Away
Leung Chi Wang Christopher,16145,Royal Hong Kong Yacht Club M4,Poole-Wilson Michael,34983,Hong Kong Cricket Club M4,06/11/2025,Royal Hong Kong Yacht Club,1,0-3,Loss,Home
Poole-Wilson Michael,34983,Hong Kong Cricket Club M4,Leung Chi Wang Christopher,16145,Royal Hong Kong Yacht Club M4,06/11/2025,Royal Hong Kong Yacht Club,1,3-0,Win,Away
Adams David,27878,Royal Hong Kong Yacht Club M4,Dickson Robert,30938,Hong Kong Cricket Club M4,06/11/2025,Royal Hong Kong Yacht Club,2,0-3,Loss,Home
Dickson Robert,30938,Hong Kong Cricket Club M4,Adams David,27878,Royal Hong Kong Yacht Club M4,06/11/2025,Royal Hong Kong Yacht Club,2,3-0,Win,Away
Clarke Andrew,35749,Royal Hong Kong Yacht Club M4,Bernard Edwin,29927,Hong Kong Cricket Club M4,06/11/2025,Royal Hong Kong Yacht Club,3,0-3,Loss,Home
Bernard Edwin,29927,Hong Kong Cricket Club M4,Clarke Andrew,35749,Royal Hong Kong Yacht Club M4,06/11/2025,Royal Hong Kong Yacht Club,3,3-0,Win,Away
