Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Au Alex Ka Man,24839.0,The Best Group 1,Tai Jacky Tsz Ki,29380.0,Kinetic 1,13/11/2024,Cornwall Street Squash Centre,1,0-3,Loss,Home
Tai Jacky Tsz Ki,29380.0,Kinetic 1,Au Alex Ka Man,24839.0,The Best Group 1,13/11/2024,Cornwall Street Squash Centre,1,3-0,Win,Away
Wong Hui Sing,33142.0,The Best Group 1,Tam Cheuk Lun,30987.0,Kinetic 1,13/11/2024,Cornwall Street Squash Centre,2,3-1,Win,Home
Tam Cheuk Lun,30987.0,Kinetic 1,Wong Hui Sing,33142.0,The Best Group 1,13/11/2024,Cornwall Street Squash Centre,2,1-3,Loss,Away
Lam Ka Lok,31678.0,The Best Group 1,Tse Jason Kwan Lap,28958.0,Kinetic 1,13/11/2024,Cornwall Street Squash Centre,3,2-3,Loss,Home
Tse Jason Kwan Lap,28958.0,Kinetic 1,Lam Ka Lok,31678.0,The Best Group 1,13/11/2024,Cornwall Street Squash Centre,3,3-2,Win,Away
Wong Kin Tung,28926.0,The Best Group 1,Choi Sze Chun,33549.0,Kinetic 1,13/11/2024,Cornwall Street Squash Centre,4,1-3,Loss,Home
Choi Sze Chun,33549.0,Kinetic 1,Wong Kin Tung,28926.0,The Best Group 1,13/11/2024,Cornwall Street Squash Centre,4,3-1,Win,Away
Siu Chen Dong,31614.0,The Best Group 1,Chan Wai Kean,34423.0,Kinetic 1,13/11/2024,Cornwall Street Squash Centre,5,3-1,Win,Home
Chan Wai Kean,34423.0,Kinetic 1,Siu Chen Dong,31614.0,The Best Group 1,13/11/2024,Cornwall Street Squash Centre,5,1-3,Loss,Away
Wong Chak Sum Ocean,33018.0,X-Alpha 3,Wong Tak Lung Victor,33305.0,Hong Kong Cricket Club 5,13/11/2024,Cornwall Street Squash Centre,1,3-0,Win,Home
Wong Tak Lung Victor,33305.0,Hong Kong Cricket Club 5,Wong Chak Sum Ocean,33018.0,X-Alpha 3,13/11/2024,Cornwall Street Squash Centre,1,0-3,Loss,Away
Feng Weitao,32720.0,X-Alpha 3,Hathiramani Sahil Ajit,33139.0,Hong Kong Cricket Club 5,13/11/2024,Cornwall Street Squash Centre,2,3-0,Win,Home
Hathiramani Sahil Ajit,33139.0,Hong Kong Cricket Club 5,Feng Weitao,32720.0,X-Alpha 3,13/11/2024,Cornwall Street Squash Centre,2,0-3,Loss,Away
Yau Yeung,33032.0,X-Alpha 3,Wong June Limb,35015.0,Hong Kong Cricket Club 5,13/11/2024,Cornwall Street Squash Centre,3,3-0,Win,Home
Wong June Limb,35015.0,Hong Kong Cricket Club 5,Yau Yeung,33032.0,X-Alpha 3,13/11/2024,Cornwall Street Squash Centre,3,0-3,Loss,Away
Chan Ming Yan,33033.0,X-Alpha 3,Mercalfe Stephen Fraser,33662.0,Hong Kong Cricket Club 5,13/11/2024,Cornwall Street Squash Centre,4,3-0,Win,Home
Mercalfe Stephen Fraser,33662.0,Hong Kong Cricket Club 5,Chan Ming Yan,33033.0,X-Alpha 3,13/11/2024,Cornwall Street Squash Centre,4,0-3,Loss,Away
Chow Yuen Ching,33782.0,X-Alpha 3,Unknown,,Hong Kong Cricket Club 5,13/11/2024,Cornwall Street Squash Centre,5,CR,Win,Home
Unknown,,Hong Kong Cricket Club 5,Chow Yuen Ching,33782.0,X-Alpha 3,13/11/2024,Cornwall Street Squash Centre,5,CR,Loss,Away
