Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Gates Stuart,32455,Hong Kong Football Club M2B,Achouch Frank,29549,Hong Kong Cricket Club M2,15/10/2025,Hong Kong Football Club,1,1-3,Loss,Home
Achouch Frank,29549,Hong Kong Cricket Club M2,Gates Stuart,32455,Hong Kong Football Club M2B,15/10/2025,Hong Kong Football Club,1,3-1,Win,Away
Derouet Yann,33109,Hong Kong Football Club M2B,Bruwer Frank,30507,Hong Kong Cricket Club M2,15/10/2025,Hong Kong Football Club,2,2-3,Loss,Home
Bruwer Frank,30507,Hong Kong Cricket Club M2,Derouet Yann,33109,Hong Kong Football Club M2B,15/10/2025,Hong Kong Football Club,2,3-2,Win,Away
Cross David,28751,Hong Kong Football Club M2B,Janes Gareth,28987,Hong Kong Cricket Club M2,15/10/2025,Hong Kong Football Club,3,3-1,Win,Home
Janes Gareth,28987,Hong Kong Cricket Club M2,Cross David,28751,Hong Kong Football Club M2B,15/10/2025,Hong Kong Football Club,3,1-3,Loss,Away
Scheepers Bradley,32491,Hong Kong Football Club M2B,Caveney Barry John,32896,Hong Kong Cricket Club M2,15/10/2025,Hong Kong Football Club,4,0-3,Loss,Home
Caveney Barry John,32896,Hong Kong Cricket Club M2,Scheepers Bradley,32491,Hong Kong Football Club M2B,15/10/2025,Hong Kong Football Club,4,3-0,Win,Away
Ho Simon Man Kai,29660,Hong Kong Football Club M2B,Ternes Daniel,27058,Hong Kong Cricket Club M2,15/10/2025,Hong Kong Football Club,5,3-0,Win,Home
Ternes Daniel,27058,Hong Kong Cricket Club M2,Ho Simon Man Kai,29660,Hong Kong Football Club M2B,15/10/2025,Hong Kong Football Club,5,0-3,Loss,Away
Muhammad Ilyas Gull,27045,United Services Recreation Club M2,Pun Teddy,33217,Hong Kong Football Club M2A,15/10/2025,United Services Recreation Club,1,0-3,Loss,Home
Pun Teddy,33217,Hong Kong Football Club M2A,Muhammad Ilyas Gull,27045,United Services Recreation Club M2,15/10/2025,United Services Recreation Club,1,3-0,Win,Away
Bidal Jay,32927,United Services Recreation Club M2,Barmont Alexandre,31125,Hong Kong Football Club M2A,15/10/2025,United Services Recreation Club,2,1-3,Loss,Home
Barmont Alexandre,31125,Hong Kong Football Club M2A,Bidal Jay,32927,United Services Recreation Club M2,15/10/2025,United Services Recreation Club,2,3-1,Win,Away
Chow Ming Hei Quincy,30876,United Services Recreation Club M2,MacDougall Brian,24902,Hong Kong Football Club M2A,15/10/2025,United Services Recreation Club,3,1-3,Loss,Home
MacDougall Brian,24902,Hong Kong Football Club M2A,Chow Ming Hei Quincy,30876,United Services Recreation Club M2,15/10/2025,United Services Recreation Club,3,3-1,Win,Away
Yao Tang Fat Elbert,25019,United Services Recreation Club M2,Raducki Stephen,32152,Hong Kong Football Club M2A,15/10/2025,United Services Recreation Club,4,1-3,Loss,Home
Raducki Stephen,32152,Hong Kong Football Club M2A,Yao Tang Fat Elbert,25019,United Services Recreation Club M2,15/10/2025,United Services Recreation Club,4,3-1,Win,Away
Leung Chung Yin,30467,United Services Recreation Club M2,Ladharam Sunesh,30483,Hong Kong Football Club M2A,15/10/2025,United Services Recreation Club,5,0-3,Loss,Home
Ladharam Sunesh,30483,Hong Kong Football Club M2A,Leung Chung Yin,30467,United Services Recreation Club M2,15/10/2025,United Services Recreation Club,5,3-0,Win,Away
