Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
* Lee Ka Yi,28366,JESSICA L1,Tong Tsz Wing,27291,Kowloon Cricket Club L1B,06/11/2025,HK Squash Centre,1,3-0,Win,Home
Tong Tsz Wing,27291,Kowloon Cricket Club L1B,* Lee Ka Yi,28366,JESSICA L1,06/11/2025,HK Squash Centre,1,0-3,Loss,Away
Leung Ka Huen,31882,JESSICA L1,Kwong Ena,32077,Kowloon Cricket Club L1B,06/11/2025,HK Squash Centre,2,3-1,Win,Home
Kwong Ena,32077,Kowloon Cricket Club L1B,Leung Ka Huen,31882,JESSICA L1,06/11/2025,HK Squash Centre,2,1-3,Loss,Away
Chung Yee Ling Elaine,32184,JESSICA L1,Cheung Tsz Ching,32309,Kowloon Cricket Club L1B,06/11/2025,HK Squash Centre,3,1-3,Loss,Home
Cheung Tsz Ching,32309,Kowloon Cricket Club L1B,Chung Yee Ling Elaine,32184,JESSICA L1,06/11/2025,HK Squash Centre,3,3-1,Win,Away
Wong Kirstie Po Yui,30423,Hong Kong Cricket Club L1,Cheng Nga Ching,29632,Kowloon Cricket Club L1A,06/11/2025,Hong Kong Cricket Club,1,2-3,Loss,Home
Cheng Nga Ching,29632,Kowloon Cricket Club L1A,Wong Kirstie Po Yui,30423,Hong Kong Cricket Club L1,06/11/2025,Hong Kong Cricket Club,1,3-2,Win,Away
Wai Sze Wing,31176,Hong Kong Cricket Club L1,Lam Po Ying,31022,Kowloon Cricket Club L1A,06/11/2025,Hong Kong Cricket Club,2,1-3,Loss,Home
Lam Po Ying,31022,Kowloon Cricket Club L1A,Wai Sze Wing,31176,Hong Kong Cricket Club L1,06/11/2025,Hong Kong Cricket Club,2,3-1,Win,Away
Wong Po Sze Jessica,29770,Hong Kong Cricket Club L1,Liu Tsz Ling,28123,Kowloon Cricket Club L1A,06/11/2025,Hong Kong Cricket Club,3,0-3,Loss,Home
Liu Tsz Ling,28123,Kowloon Cricket Club L1A,Wong Po Sze Jessica,29770,Hong Kong Cricket Club L1,06/11/2025,Hong Kong Cricket Club,3,3-0,Win,Away
