Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Fung Ching Hei,30881,Hong Kong Football Club L1,Wong Kirstie Po Yui,30423,Hong Kong Cricket Club L1,21/11/2024,Hong Kong Football Club,1,2-3,Loss,Home
Wong Kirstie Po Yui,30423,Hong Kong Cricket Club L1,Fung Ching Hei,30881,Hong Kong Football Club L1,21/11/2024,Hong Kong Football Club,1,3-2,Win,Away
Tam Cho Nga Mariko,31335,Hong Kong Football Club L1,Wong Jessica Po Sze,29770,Hong Kong Cricket Club L1,21/11/2024,Hong Kong Football Club,2,3-0,Win,Home
Wong Jessica Po Sze,29770,Hong Kong Cricket Club L1,Tam Cho Nga Mariko,31335,Hong Kong Football Club L1,21/11/2024,Hong Kong Football Club,2,0-3,Loss,Away
Lee Ka Man Carmen,23756,Hong Kong Football Club L1,Hui Kwai Wah Monique,29587,Hong Kong Cricket Club L1,21/11/2024,Hong Kong Football Club,3,3-1,Win,Home
Hui Kwai Wah Monique,29587,Hong Kong Cricket Club L1,Lee Ka Man Carmen,23756,Hong Kong Football Club L1,21/11/2024,Hong Kong Football Club,3,1-3,Loss,Away
Cheng Nga Ching,29632,Kowloon Cricket Club L1A,Tse Toby Yee Lam,31163,JESSICA L1,21/11/2024,Kowloon Cricket Club,1,3-1,Win,Home
Tse Toby Yee Lam,31163,JESSICA L1,Cheng Nga Ching,29632,Kowloon Cricket Club L1A,21/11/2024,Kowloon Cricket Club,1,1-3,Loss,Away
Liu Tsz Ling,28123,Kowloon Cricket Club L1A,Li Ka Man,33285,JESSICA L1,21/11/2024,Kowloon Cricket Club,2,3-0,Win,Home
Li Ka Man,33285,JESSICA L1,Liu Tsz Ling,28123,Kowloon Cricket Club L1A,21/11/2024,Kowloon Cricket Club,2,0-3,Loss,Away
Chan Joey Ho Ling,26290,Kowloon Cricket Club L1A,Au Shuk Ting,31750,JESSICA L1,21/11/2024,Kowloon Cricket Club,3,3-0,Win,Home
Au Shuk Ting,31750,JESSICA L1,Chan Joey Ho Ling,26290,Kowloon Cricket Club L1A,21/11/2024,Kowloon Cricket Club,3,0-3,Loss,Away
