Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Lambert Jack Masaki,Hong Kong Football Club 6B,Lau Yan Kiu,Global Squash 1,28/10/2024,Hong Kong Football Club,1,3-1,Win,Home
Lau Yan Kiu,Global Squash 1,Lambert Jack Masaki,Hong Kong Football Club 6B,28/10/2024,Hong Kong Football Club,1,1-3,Loss,Away
Pudwill Alexander Stephan,Hong Kong Football Club 6B,Chan Ming Yan Calvin,Global Squash 1,28/10/2024,Hong Kong Football Club,2,2-3,Loss,Home
Chan Ming Yan Calvin,Global Squash 1,Pudwill Alexander Stephan,Hong Kong Football Club 6B,28/10/2024,Hong Kong Football Club,2,3-2,Win,Away
Ho Simon Man Kai,Hong Kong Football Club 6B,Kan Ho Yin Alex,Global Squash 1,28/10/2024,Hong Kong Football Club,3,0-3,Loss,Home
Kan Ho Yin Alex,Global Squash 1,Ho Simon Man Kai,Hong Kong Football Club 6B,28/10/2024,Hong Kong Football Club,3,3-0,Win,Away
Cross David,Hong Kong Football Club 6B,Mak Chun Wai,Global Squash 1,28/10/2024,Hong Kong Football Club,4,3-1,Win,Home
Mak Chun Wai,Global Squash 1,Cross David,Hong Kong Football Club 6B,28/10/2024,Hong Kong Football Club,4,1-3,Loss,Away
Le Hong Quang,Hong Kong Football Club 6B,Ching Andus Kin Nok,Global Squash 1,28/10/2024,Hong Kong Football Club,5,0-3,Loss,Home
Ching Andus Kin Nok,Global Squash 1,Le Hong Quang,Hong Kong Football Club 6B,28/10/2024,Hong Kong Football Club,5,3-0,Win,Away
Ho Yiu Wah Hendry,Kowloon Cricket Club 6B,Chan Siu Kwan,Friend Club 3,28/10/2024,Kowloon Cricket Club,1,3-0,Win,Home
Chan Siu Kwan,Friend Club 3,Ho Yiu Wah Hendry,Kowloon Cricket Club 6B,28/10/2024,Kowloon Cricket Club,1,0-3,Loss,Away
Cheung Dickson Yuk Kuen,Kowloon Cricket Club 6B,Lee Roger Chi Lam,Friend Club 3,28/10/2024,Kowloon Cricket Club,2,3-0,Win,Home
Lee Roger Chi Lam,Friend Club 3,Cheung Dickson Yuk Kuen,Kowloon Cricket Club 6B,28/10/2024,Kowloon Cricket Club,2,0-3,Loss,Away
Cheng Victor Kwok Wai,Kowloon Cricket Club 6B,Sze James Wang Cho,Friend Club 3,28/10/2024,Kowloon Cricket Club,3,3-0,Win,Home
Sze James Wang Cho,Friend Club 3,Cheng Victor Kwok Wai,Kowloon Cricket Club 6B,28/10/2024,Kowloon Cricket Club,3,0-3,Loss,Away
Chan Kai Ki,Kowloon Cricket Club 6B,Choi Kenny Wing Kin,Friend Club 3,28/10/2024,Kowloon Cricket Club,4,3-2,Win,Home
Choi Kenny Wing Kin,Friend Club 3,Chan Kai Ki,Kowloon Cricket Club 6B,28/10/2024,Kowloon Cricket Club,4,2-3,Loss,Away
Lai Tak Wai,Kowloon Cricket Club 6B,Shiu Ricky Kwok Leung,Friend Club 3,28/10/2024,Kowloon Cricket Club,5,3-0,Win,Home
Shiu Ricky Kwok Leung,Friend Club 3,Lai Tak Wai,Kowloon Cricket Club 6B,28/10/2024,Kowloon Cricket Club,5,0-3,Loss,Away
Chow Hester Yuk Ting,United Services Recreation Club 2,Tanner Julian,Hong Kong Football Club 6C,28/10/2024,United Services Recreation Club,1,3-1,Win,Home
Tanner Julian,Hong Kong Football Club 6C,Chow Hester Yuk Ting,United Services Recreation Club 2,28/10/2024,United Services Recreation Club,1,1-3,Loss,Away
Bidal Jay,United Services Recreation Club 2,Van Gregory,Hong Kong Football Club 6C,28/10/2024,United Services Recreation Club,2,3-2,Win,Home
Van Gregory,Hong Kong Football Club 6C,Bidal Jay,United Services Recreation Club 2,28/10/2024,United Services Recreation Club,2,2-3,Loss,Away
Mohammad Gull Ilyas,United Services Recreation Club 2,Ng Paul Lap Yan,Hong Kong Football Club 6C,28/10/2024,United Services Recreation Club,3,3-2,Win,Home
Ng Paul Lap Yan,Hong Kong Football Club 6C,Mohammad Gull Ilyas,United Services Recreation Club 2,28/10/2024,United Services Recreation Club,3,2-3,Loss,Away
Kenny Gareth,United Services Recreation Club 2,Gollop Stephen,Hong Kong Football Club 6C,28/10/2024,United Services Recreation Club,4,3-1,Win,Home
Gollop Stephen,Hong Kong Football Club 6C,Kenny Gareth,United Services Recreation Club 2,28/10/2024,United Services Recreation Club,4,1-3,Loss,Away
Freeman Neil,United Services Recreation Club 2,Lulla Vikram,Hong Kong Football Club 6C,28/10/2024,United Services Recreation Club,5,3-0,Win,Home
Lulla Vikram,Hong Kong Football Club 6C,Freeman Neil,United Services Recreation Club 2,28/10/2024,United Services Recreation Club,5,0-3,Loss,Away
Mountford Graham,Hong Kong Football Club 6A,Achouch Frank,Hong Kong Cricket Club 4,28/10/2024,Hong Kong Football Club,1,1-3,Loss,Home
Achouch Frank,Hong Kong Cricket Club 4,Mountford Graham,Hong Kong Football Club 6A,28/10/2024,Hong Kong Football Club,1,3-1,Win,Away
Leung Nok Yi,Hong Kong Football Club 6A,Chan Weldon,Hong Kong Cricket Club 4,28/10/2024,Hong Kong Football Club,2,3-1,Win,Home
Chan Weldon,Hong Kong Cricket Club 4,Leung Nok Yi,Hong Kong Football Club 6A,28/10/2024,Hong Kong Football Club,2,1-3,Loss,Away
Lam Allen Kar Fai,Hong Kong Football Club 6A,Janes Gareth,Hong Kong Cricket Club 4,28/10/2024,Hong Kong Football Club,3,1-3,Loss,Home
Janes Gareth,Hong Kong Cricket Club 4,Lam Allen Kar Fai,Hong Kong Football Club 6A,28/10/2024,Hong Kong Football Club,3,3-1,Win,Away
Ng Adrian,Hong Kong Football Club 6A,Sheethal Kumar Palash,Hong Kong Cricket Club 4,28/10/2024,Hong Kong Football Club,4,2-3,Loss,Home
Sheethal Kumar Palash,Hong Kong Cricket Club 4,Ng Adrian,Hong Kong Football Club 6A,28/10/2024,Hong Kong Football Club,4,3-2,Win,Away
Hathiramani Dinesh,Hong Kong Football Club 6A,Achouch Jules Simon,Hong Kong Cricket Club 4,28/10/2024,Hong Kong Football Club,5,1-3,Loss,Home
Achouch Jules Simon,Hong Kong Cricket Club 4,Hathiramani Dinesh,Hong Kong Football Club 6A,28/10/2024,Hong Kong Football Club,5,3-1,Win,Away
Raducki Stephen,Social Squash Team,Li Ho Sum,Kowloon Cricket Club 6A,28/10/2024,HK Squash Centre,1,3-0,Win,Home
Li Ho Sum,Kowloon Cricket Club 6A,Raducki Stephen,Social Squash Team,28/10/2024,HK Squash Centre,1,0-3,Loss,Away
Catherine Loic,Social Squash Team,Li Pinky Wing Shan,Kowloon Cricket Club 6A,28/10/2024,HK Squash Centre,2,0-3,Loss,Home
Li Pinky Wing Shan,Kowloon Cricket Club 6A,Catherine Loic,Social Squash Team,28/10/2024,HK Squash Centre,2,3-0,Win,Away
Wong Ching Yui Dominic,Social Squash Team,Au Jovi Chun Tat,Kowloon Cricket Club 6A,28/10/2024,HK Squash Centre,3,1-3,Loss,Home
Au Jovi Chun Tat,Kowloon Cricket Club 6A,Wong Ching Yui Dominic,Social Squash Team,28/10/2024,HK Squash Centre,3,3-1,Win,Away
Adjemian Nicolas,Social Squash Team,Cheng Tak Kwong,Kowloon Cricket Club 6A,28/10/2024,HK Squash Centre,4,1-3,Loss,Home
Cheng Tak Kwong,Kowloon Cricket Club 6A,Adjemian Nicolas,Social Squash Team,28/10/2024,HK Squash Centre,4,3-1,Win,Away
Stagg Richard,Social Squash Team,Chan Andy Kin Wing,Kowloon Cricket Club 6A,28/10/2024,HK Squash Centre,5,1-3,Loss,Home
Chan Andy Kin Wing,Kowloon Cricket Club 6A,Stagg Richard,Social Squash Team,28/10/2024,HK Squash Centre,5,3-1,Win,Away
