Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Cheung Alan Wing Lun,25168,Friend Club,Trivedi Anirudh,32217,i-Mask Advance Squash Club 3,23/10/2024,Cornwall Street Squash Centre,1,3-1,Win,Home
Trivedi Anirudh,32217,i-Mask Advance Squash Club 3,Cheung Alan Wing Lun,25168,Friend Club,23/10/2024,Cornwall Street Squash Centre,1,1-3,Loss,Away
Mong Hoi Ching Norman,26529,Friend Club,Ho Helen Sin Man,27854,i-Mask Advance Squash Club 3,23/10/2024,Cornwall Street Squash Centre,2,3-0,Win,Home
Ho Helen Sin Man,27854,i-Mask Advance Squash Club 3,Mong Hoi Ching Norman,26529,Friend Club,23/10/2024,Cornwall Street Squash Centre,2,0-3,Loss,Away
Ip Chun Keung,25979,Friend Club,Au Yeung Albert Tsz Hung,23015,i-Mask Advance Squash Club 3,23/10/2024,Cornwall Street Squash Centre,3,3-0,Win,Home
Au Yeung Albert Tsz Hung,23015,i-Mask Advance Squash Club 3,Ip Chun Keung,25979,Friend Club,23/10/2024,Cornwall Street Squash Centre,3,0-3,Loss,Away
Wong Ho Sang,30360,Friend Club,Hegde Vishal,34293,i-Mask Advance Squash Club 3,23/10/2024,Cornwall Street Squash Centre,4,3-0,Win,Home
Hegde Vishal,34293,i-Mask Advance Squash Club 3,Wong Ho Sang,30360,Friend Club,23/10/2024,Cornwall Street Squash Centre,4,0-3,Loss,Away
Yau Raymond Chung Yiu,26423,Friend Club,Lee Wing Lam,30753,i-Mask Advance Squash Club 3,23/10/2024,Cornwall Street Squash Centre,5,1-3,Loss,Home
Lee Wing Lam,30753,i-Mask Advance Squash Club 3,Yau Raymond Chung Yiu,26423,Friend Club,23/10/2024,Cornwall Street Squash Centre,5,3-1,Win,Away
Wu Ka Ho,34383,Kwai Tsing District Squash Club,Yim Man Ching,32765,Kowloon Cricket Club 9,23/10/2024,Cornwall Street Squash Centre,1,2-3,Loss,Home
Yim Man Ching,32765,Kowloon Cricket Club 9,Wu Ka Ho,34383,Kwai Tsing District Squash Club,23/10/2024,Cornwall Street Squash Centre,1,3-2,Win,Away
Ho Gary Ming Fai,23479,Kwai Tsing District Squash Club,Wan Pauline Yuen Ping,26325,Kowloon Cricket Club 9,23/10/2024,Cornwall Street Squash Centre,2,3-0,Win,Home
Wan Pauline Yuen Ping,26325,Kowloon Cricket Club 9,Ho Gary Ming Fai,23479,Kwai Tsing District Squash Club,23/10/2024,Cornwall Street Squash Centre,2,0-3,Loss,Away
Li Keung Shing,23473,Kwai Tsing District Squash Club,Choy Yuk Kwong Donnie,3206,Kowloon Cricket Club 9,23/10/2024,Cornwall Street Squash Centre,3,0-3,Loss,Home
Choy Yuk Kwong Donnie,3206,Kowloon Cricket Club 9,Li Keung Shing,23473,Kwai Tsing District Squash Club,23/10/2024,Cornwall Street Squash Centre,3,3-0,Win,Away
