Order,Player,HKS No.,Ranking,Points,Team
1,Lin Zihan Denis,33883,23,19.0,8 Virtues + 1
2,Heng Ashton,33868,28,17.5,8 Virtues + 1
3,Cai Yuxi,34327,6,21.8,8 Virtues + 1
4,Zheng Fiona Zixuan,34759,13,20.67,8 Virtues + 1
5,Chen Simon,35049,80,9.46,8 Virtues + 1
6,Cai Yuheng,34980,55,13.25,8 Virtues + 1
7,Wai Hannah Wing Ka,34744,84,8.45,8 Virtues + 1
8,Tin Charlotte Pui Lam,35180,46,14.44,8 Virtues + 1
1,Mei Tianle Arthur,34771,45,14.73,Fusion Squash Club 4
2,Lai Ming Sze Ashley,34601,51,13.88,Fusion Squash Club 4
3,Liu Riley,35050,60,12.56,Fusion Squash Club 4
4,Li Asher,34611,75,10.5,Fusion Squash Club 4
5,Yu Long Hei Jacko,34669,88,7.67,Fusion Squash Club 4
6,Chan Cruz Ananda,35068,93,7.12,Fusion Squash Club 4
7,Cheung Cheuk Yin Nathan,35186,91,7.5,Fusion Squash Club 4
8,Yeoh Shu Ting Alexandra,34884,101,3.75,Fusion Squash Club 4
9,Wang Philbert,29892,102,3.0,Fusion Squash Club 4
10,Kwok Ansel William Ka Ching,34803,103,1.8,Fusion Squash Club 4
11,Kwok Anders Ka Chun,34802,89,7.5,Fusion Squash Club 4
1,Wan Damien Tin Chun,34514,8,21.53,Hong Kong Football Club 14
2,Jue Lauren Kai Xin,34590,26,18.33,Hong Kong Football Club 14
3,Wan Hong Yin Edmund,35150,0,16.0,Hong Kong Football Club 14
4,Soo Ting He Nico,35172,25,18.43,Hong Kong Football Club 14
5,Han Julian O,34563,54,13.6,Hong Kong Football Club 14
6,Laracy William,34779,67,11.62,Hong Kong Football Club 14
7,Han Jaden A,34564,78,10.07,Hong Kong Football Club 14
8,Lau Yat Shan Aubrey Wade,34010,0,10.0,Hong Kong Football Club 14
9,Ng Ho Sen Paul,35055,0,12.0,Hong Kong Football Club 14
10,Ng Cheung Sen Pierce,35054,0,11.25,Hong Kong Football Club 14
1,Mok Jun Yan,34089,0,19.5,Ladies Recreation Club Div 14
2,Lien Brandon,34132,0,24.0,Ladies Recreation Club Div 14
3,Park Yongsung John,34004,33,16.88,Ladies Recreation Club Div 14
4,Chen Peak Julian,34350,42,15.79,Ladies Recreation Club Div 14
5,Adjemian Antoine,34077,44,14.77,Ladies Recreation Club Div 14
6,Lui-Schwille Tristan Alexander Yifeng,34237,63,12.18,Ladies Recreation Club Div 14
7,Lin Micah,34792,89,7.5,Ladies Recreation Club Div 14
8,Wong Nathaniel Sheung Him,35834,0,2.0,Ladies Recreation Club Div 14
9,Adjemian Kasey,34078,94,7.0,Ladies Recreation Club Div 14
10,Zhang Jacob Yuanhao,35219,0,9.0,Ladies Recreation Club Div 14
11,Soo En Yan Ethan,35140,97,5.4,Ladies Recreation Club Div 14
12,Chuard Louis Kun Kai,35567,96,6.0,Ladies Recreation Club Div 14
1,Lee Hok Chung,33491,2,25.09,North District Sports Association 2
2,Fung Yau On,31971,11,20.84,North District Sports Association 2
3,Fung Ka Leung Wesley Nathan,31052,0,27.0,North District Sports Association 2
4,Ng Ho Lam,32688,32,16.94,North District Sports Association 2
5,Lee Yui Hin,32686,14,20.5,North District Sports Association 2
6,Tsang Man Chiu,35036,58,13.0,North District Sports Association 2
7,Lee Man Lok Raymond,35011,47,14.1,North District Sports Association 2
8,Chiu Yee Lai,26010,69,10.91,North District Sports Association 2
9,Wong Chi Kit,34846,57,13.09,North District Sports Association 2
10,Li Ching Yi,32979,0,11.25,North District Sports Association 2
1,Wong Ho Tong,34378,9,21.43,Physical Chess 5
2,Chan Cheuk Nam Thomas,35549,21,19.12,Physical Chess 5
3,Chan Chun Ho,34950,17,20.36,Physical Chess 5
4,Wong Ho Kai,33399,36,16.71,Physical Chess 5
5,Ho Yik Siu Andy,31285,18,19.8,Physical Chess 5
6,Ko Chun Ho,35485,37,16.5,Physical Chess 5
7,Fung Tin Lok,34816,43,15.21,Physical Chess 5
8,Tin Nok Lam,34814,52,13.85,Physical Chess 5
9,Chan Cheuk Nam,33976,83,8.5,Physical Chess 5
10,Tam Hoi Man,34852,0,16.5,Physical Chess 5
11,Chan Ho Ching,33567,0,0.0,Physical Chess 5
12,Chak King Man,35548,99,5.31,Physical Chess 5
1,Cheng Tsz Long,34281,12,20.77,RELAY 2
2,Cheng Nic,34567,50,13.88,RELAY 2
3,Tse Ching Lam,34162,76,10.15,RELAY 2
4,Chung Yui On Jake,34325,30,17.4,RELAY 2
5,Kuo Chin Yu,34658,85,8.33,RELAY 2
6,Hui Chi Lok,33742,69,10.91,RELAY 2
7,Law Wai Ming,34892,79,9.67,RELAY 2
8,Cheung Cheuk Wai,34893,68,11.31,RELAY 2
9,Ho Tsz Kei,35345,0,18.0,RELAY 2
10,Wong Wing Sum,34916,0,10.0,RELAY 2
1,Wang Yi,35025,3,23.5,Royal Hong Kong Yacht Club Div 14
2,Dogra Vijendra Singh Balbirsing,33777,19,19.62,Royal Hong Kong Yacht Club Div 14
3,Lai Ming Wah,33120,29,17.47,Royal Hong Kong Yacht Club Div 14
4,Ho Wai Keung,31612,20,19.38,Royal Hong Kong Yacht Club Div 14
5,Oei Chuen Shek Joseph,33696,27,18.18,Royal Hong Kong Yacht Club Div 14
6,Chiu Sai Kwong,30197,41,15.82,Royal Hong Kong Yacht Club Div 14
7,Tsang Tzu Hao,35018,66,12.0,Royal Hong Kong Yacht Club Div 14
8,Chaudhry Ali,31606,48,14.0,Royal Hong Kong Yacht Club Div 14
9,Ip Will,35552,72,10.71,Royal Hong Kong Yacht Club Div 14
10,Deng Lin,34523,65,12.0,Royal Hong Kong Yacht Club Div 14
11,Chiu Shing Chi,35537,0,0.0,Royal Hong Kong Yacht Club Div 14
1,Chan Lut Yin Marcus,34176,0,24.0,Squash-On
2,"Lee Tsak Ying, Carol",34035,34,16.8,Squash-On
3,Huang Xian Jia,35402,22,19.09,Squash-On
4,Lau Hayden,34900,59,12.88,Squash-On
5,Huang Xin Min,34606,53,13.64,Squash-On
6,Fan Ethan Zheming,34251,92,7.12,Squash-On
7,Cheung Ching Yin,35343,100,4.67,Squash-On
8,Chan Clarence,34044,0,9.75,Squash-On
9,Chan Cassidy,34728,0,6.0,Squash-On
10,Rumjahn Trisha,34197,0,1.0,Squash-On
11,Hui Ming Sen Brown,35342,0,0.0,Squash-On
1,Chung Tsam Yee,34148,1,25.8,The Squash Club 4
2,Leung Yu On,28812,15,20.5,The Squash Club 4
3,Wong Him Yui,27370,31,17.4,The Squash Club 4
4,Ngan Joan,34156,10,21.0,The Squash Club 4
5,Wong Yeuk Yik,34565,35,16.76,The Squash Club 4
6,Chung Kwong Yeung,34697,49,13.91,The Squash Club 4
7,Hui Chi Hin,28998,24,18.5,The Squash Club 4
8,Lam Ching Hang,34758,64,12.0,The Squash Club 4
9,Tam Ming Hei,34580,74,10.5,The Squash Club 4
10,Cheng Samantha Ho Yan,27915,81,9.0,The Squash Club 4
11,Liu Kit Yuen Bithiah,27459,0,12.0,The Squash Club 4
1,Jong Kwok Wai,35355,7,21.6,TKO Junior 1
2,Wai Veronica Chi Man,27645,5,22.33,TKO Junior 1
3,Lee Man Yu,34988,40,16.0,TKO Junior 1
