Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Robinson Lee,Hong Kong Football Club M3B,Wan Pauline Yuen Ping,Kowloon Cricket Club M3,06/03/2025,Hong Kong Football Club,4,2-3,Loss,Home
Wan Pauline Yuen Ping,Kowloon Cricket Club M3,Robinson Lee,Hong Kong Football Club M3B,06/03/2025,Hong Kong Football Club,4,3-2,Win,Away
Laracy Damien,Hong Kong Football Club M3B,Choy Yuk Kwong Donnie,Kowloon Cricket Club M3,06/03/2025,Hong Kong Football Club,5,1-3,Loss,Home
Choy Yuk Kwong Donnie,Kowloon Cricket Club M3,Laracy Damien,Hong Kong Football Club M3B,06/03/2025,Hong Kong Football Club,5,3-1,Win,Away
Bidal Jay,United Services Recreation Club M3,Ho Yiu Wah Hendry,Royal Hong Kong Yacht Club M3,06/03/2025,United Services Recreation Club,1,0-3,Loss,Home
Ho Yiu Wah Hendry,Royal Hong Kong Yacht Club M3,Bidal Jay,United Services Recreation Club M3,06/03/2025,United Services Recreation Club,1,3-0,Win,Away
Mohammad Gull Ilyas,United Services Recreation Club M3,Cheng Victor Kwok Wai,Royal Hong Kong Yacht Club M3,06/03/2025,United Services Recreation Club,2,2-3,Loss,Home
Cheng Victor Kwok Wai,Royal Hong Kong Yacht Club M3,Mohammad Gull Ilyas,United Services Recreation Club M3,06/03/2025,United Services Recreation Club,2,3-2,Win,Away
Freeman Neil,United Services Recreation Club M3,Sly Lester George,Royal Hong Kong Yacht Club M3,06/03/2025,United Services Recreation Club,3,0-3,Loss,Home
Sly Lester George,Royal Hong Kong Yacht Club M3,Freeman Neil,United Services Recreation Club M3,06/03/2025,United Services Recreation Club,3,3-0,Win,Away
Cheng Jonathan Yee Fung,United Services Recreation Club M3,Le Hong Quang,Royal Hong Kong Yacht Club M3,06/03/2025,United Services Recreation Club,4,3-1,Win,Home
Le Hong Quang,Royal Hong Kong Yacht Club M3,Cheng Jonathan Yee Fung,United Services Recreation Club M3,06/03/2025,United Services Recreation Club,4,1-3,Loss,Away
Leung Chung Yin,United Services Recreation Club M3,Lowth Simon,Royal Hong Kong Yacht Club M3,06/03/2025,United Services Recreation Club,5,3-1,Win,Home
Lowth Simon,Royal Hong Kong Yacht Club M3,Leung Chung Yin,United Services Recreation Club M3,06/03/2025,United Services Recreation Club,5,1-3,Loss,Away
Leung Dick Kan Fai,Old Squash Fellows,Ng Adrian,Hong Kong Football Club M3A,06/03/2025,Masters - HK Squash Centre,1,3-0,Win,Home
Ng Adrian,Hong Kong Football Club M3A,Leung Dick Kan Fai,Old Squash Fellows,06/03/2025,Masters - HK Squash Centre,1,0-3,Loss,Away
Chiu Vincent Man Shun,Old Squash Fellows,Hathiramani Dinesh,Hong Kong Football Club M3A,06/03/2025,Masters - HK Squash Centre,2,1-3,Loss,Home
Hathiramani Dinesh,Hong Kong Football Club M3A,Chiu Vincent Man Shun,Old Squash Fellows,06/03/2025,Masters - HK Squash Centre,2,3-1,Win,Away
Cheung Peter Tat Kei,Old Squash Fellows,Li Samuel Kwok Sing,Hong Kong Football Club M3A,06/03/2025,Masters - HK Squash Centre,3,1-3,Loss,Home
Li Samuel Kwok Sing,Hong Kong Football Club M3A,Cheung Peter Tat Kei,Old Squash Fellows,06/03/2025,Masters - HK Squash Centre,3,3-1,Win,Away
Sih Peter Wai Hang,Old Squash Fellows,Ting Philip Wai Man,Hong Kong Football Club M3A,06/03/2025,Masters - HK Squash Centre,4,0-3,Loss,Home
Ting Philip Wai Man,Hong Kong Football Club M3A,Sih Peter Wai Hang,Old Squash Fellows,06/03/2025,Masters - HK Squash Centre,4,3-0,Win,Away
Wong Alex Siu Ming,Old Squash Fellows,Kan David,Hong Kong Football Club M3A,06/03/2025,Masters - HK Squash Centre,5,3-1,Win,Home
Kan David,Hong Kong Football Club M3A,Wong Alex Siu Ming,Old Squash Fellows,06/03/2025,Masters - HK Squash Centre,5,1-3,Loss,Away
