Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Chung Shun Yeung,35022.0,i-Mask Advance Squash Club 5,Cheung Ryan Hayden,34267.0,Energy Squash Club 2,07/03/2025,Cornwall Street Squash Centre,1,3-0,Win,Home
Cheung Ryan Hayden,34267.0,Energy Squash Club 2,Chung Shun Yeung,35022.0,i-Mask Advance Squash Club 5,07/03/2025,Cornwall Street Squash Centre,1,0-3,Loss,Away
Wong Wun Yin,34039.0,i-Mask Advance Squash Club 5,Bei Chi Ting,34242.0,Energy Squash Club 2,07/03/2025,Cornwall Street Squash Centre,2,0-3,Loss,Home
Bei Chi Ting,34242.0,Energy Squash Club 2,Wong Wun Yin,34039.0,i-Mask Advance Squash Club 5,07/03/2025,Cornwall Street Squash Centre,2,3-0,Win,Away
Chen Yat Kuen,34116.0,i-Mask Advance Squash Club 5,Lee Nok Tin,34214.0,Energy Squash Club 2,07/03/2025,Cornwall Street Squash Centre,3,0-3,Loss,Home
Lee Nok Tin,34214.0,Energy Squash Club 2,Chen Yat Kuen,34116.0,i-Mask Advance Squash Club 5,07/03/2025,Cornwall Street Squash Centre,3,3-0,Win,Away
Yuen Tsz Tang,35013.0,i-Mask Advance Squash Club 5,Chan Clarence,34044.0,Energy Squash Club 2,07/03/2025,Cornwall Street Squash Centre,4,3-0,Win,Home
Chan Clarence,34044.0,Energy Squash Club 2,Yuen Tsz Tang,35013.0,i-Mask Advance Squash Club 5,07/03/2025,Cornwall Street Squash Centre,4,0-3,Loss,Away
Wong Tsz Long,34131.0,i-Mask Advance Squash Club 5,Unknown,,Energy Squash Club 2,07/03/2025,Cornwall Street Squash Centre,5,CR,Win,Home
Unknown,,Energy Squash Club 2,Wong Tsz Long,34131.0,i-Mask Advance Squash Club 5,07/03/2025,Cornwall Street Squash Centre,5,CR,Loss,Away
Lau Sze Tung,33961.0,Happy Squash 4,Yung Hei Pui,34301.0,Kinetic 4,07/03/2025,Tsing Yi Sports Centre,1,3-0,Win,Home
Yung Hei Pui,34301.0,Kinetic 4,Lau Sze Tung,33961.0,Happy Squash 4,07/03/2025,Tsing Yi Sports Centre,1,0-3,Loss,Away
Lau Cheuk Yan,34284.0,Happy Squash 4,Li Siu Ting,34636.0,Kinetic 4,07/03/2025,Tsing Yi Sports Centre,2,3-0,Win,Home
Li Siu Ting,34636.0,Kinetic 4,Lau Cheuk Yan,34284.0,Happy Squash 4,07/03/2025,Tsing Yi Sports Centre,2,0-3,Loss,Away
Yip Tin Rong,34586.0,Happy Squash 4,Cheung Hau Yat,34652.0,Kinetic 4,07/03/2025,Tsing Yi Sports Centre,3,0-3,Loss,Home
Cheung Hau Yat,34652.0,Kinetic 4,Yip Tin Rong,34586.0,Happy Squash 4,07/03/2025,Tsing Yi Sports Centre,3,3-0,Win,Away
Fong Sze Yu Ella,34880.0,Happy Squash 4,Leung Tsz Lam,34696.0,Kinetic 4,07/03/2025,Tsing Yi Sports Centre,4,3-1,Win,Home
Leung Tsz Lam,34696.0,Kinetic 4,Fong Sze Yu Ella,34880.0,Happy Squash 4,07/03/2025,Tsing Yi Sports Centre,4,1-3,Loss,Away
Li Hiu Yan,34682.0,Happy Squash 4,Cheung Hing Kin,35014.0,Kinetic 4,07/03/2025,Tsing Yi Sports Centre,5,0-3,Loss,Home
Cheung Hing Kin,35014.0,Kinetic 4,Li Hiu Yan,34682.0,Happy Squash 4,07/03/2025,Tsing Yi Sports Centre,5,3-0,Win,Away
Lo Hoi Fung Douglas,33984.0,Electrify Squash Div 13,Unknown,,HKIS Div 13,07/03/2025,Java Road Sports Centre,1,CR,Win,Home
Unknown,,HKIS Div 13,Lo Hoi Fung Douglas,33984.0,Electrify Squash Div 13,07/03/2025,Java Road Sports Centre,1,CR,Loss,Away
Tse Tin Po,32669.0,Electrify Squash Div 13,Unknown,,HKIS Div 13,07/03/2025,Java Road Sports Centre,2,CR,Win,Home
Unknown,,HKIS Div 13,Tse Tin Po,32669.0,Electrify Squash Div 13,07/03/2025,Java Road Sports Centre,2,CR,Loss,Away
Leung Long Hin,33985.0,Electrify Squash Div 13,Unknown,,HKIS Div 13,07/03/2025,Java Road Sports Centre,3,CR,Win,Home
Unknown,,HKIS Div 13,Leung Long Hin,33985.0,Electrify Squash Div 13,07/03/2025,Java Road Sports Centre,3,CR,Loss,Away
Bai Bowen,33955.0,Electrify Squash Div 13,Unknown,,HKIS Div 13,07/03/2025,Java Road Sports Centre,4,CR,Win,Home
Unknown,,HKIS Div 13,Bai Bowen,33955.0,Electrify Squash Div 13,07/03/2025,Java Road Sports Centre,4,CR,Loss,Away
Chung Kwok Kui,33989.0,Electrify Squash Div 13,Unknown,,HKIS Div 13,07/03/2025,Java Road Sports Centre,5,CR,Win,Home
Unknown,,HKIS Div 13,Chung Kwok Kui,33989.0,Electrify Squash Div 13,07/03/2025,Java Road Sports Centre,5,CR,Loss,Away
Yiu Cheuk Fung,33744.0,Sha Tin 6,Tse Tin Yui,34042.0,X-Alpha 5,07/03/2025,Cornwall Street Squash Centre,1,3-2,Win,Home
Tse Tin Yui,34042.0,X-Alpha 5,Yiu Cheuk Fung,33744.0,Sha Tin 6,07/03/2025,Cornwall Street Squash Centre,1,2-3,Loss,Away
Yam Tsz Hei,34218.0,Sha Tin 6,Man Yu Hin,34036.0,X-Alpha 5,07/03/2025,Cornwall Street Squash Centre,2,0-3,Loss,Home
Man Yu Hin,34036.0,X-Alpha 5,Yam Tsz Hei,34218.0,Sha Tin 6,07/03/2025,Cornwall Street Squash Centre,2,3-0,Win,Away
Chen Nicole,33435.0,Sha Tin 6,Tang Yik Lam Cherise,33931.0,X-Alpha 5,07/03/2025,Cornwall Street Squash Centre,3,0-3,Loss,Home
Tang Yik Lam Cherise,33931.0,X-Alpha 5,Chen Nicole,33435.0,Sha Tin 6,07/03/2025,Cornwall Street Squash Centre,3,3-0,Win,Away
Chang Ka Hei,34410.0,Sha Tin 6,Man Yu Ching,33953.0,X-Alpha 5,07/03/2025,Cornwall Street Squash Centre,4,0-3,Loss,Home
Man Yu Ching,33953.0,X-Alpha 5,Chang Ka Hei,34410.0,Sha Tin 6,07/03/2025,Cornwall Street Squash Centre,4,3-0,Win,Away
Cheung Lok Chi,32078.0,Sha Tin 6,Tse Tin Yiu,34041.0,X-Alpha 5,07/03/2025,Cornwall Street Squash Centre,5,0-3,Loss,Home
Tse Tin Yiu,34041.0,X-Alpha 5,Cheung Lok Chi,32078.0,Sha Tin 6,07/03/2025,Cornwall Street Squash Centre,5,3-0,Win,Away
Cheung Hei Yu,34082.0,Energy Squash Club 1,Chiba Fouad,34490.0,SocGen Squash,07/03/2025,Cornwall Street Squash Centre,1,3-0,Win,Home
Chiba Fouad,34490.0,SocGen Squash,Cheung Hei Yu,34082.0,Energy Squash Club 1,07/03/2025,Cornwall Street Squash Centre,1,0-3,Loss,Away
Lam Tsz Yan,34038.0,Energy Squash Club 1,Rambaud- Chanoz Nicolas,34493.0,SocGen Squash,07/03/2025,Cornwall Street Squash Centre,2,3-2,Win,Home
Rambaud- Chanoz Nicolas,34493.0,SocGen Squash,Lam Tsz Yan,34038.0,Energy Squash Club 1,07/03/2025,Cornwall Street Squash Centre,2,2-3,Loss,Away
Ho Chun Lok,33910.0,Energy Squash Club 1,Jain Shlok,34540.0,SocGen Squash,07/03/2025,Cornwall Street Squash Centre,3,1-3,Loss,Home
Jain Shlok,34540.0,SocGen Squash,Ho Chun Lok,33910.0,Energy Squash Club 1,07/03/2025,Cornwall Street Squash Centre,3,3-1,Win,Away
Ho Chun Yin,34448.0,Energy Squash Club 1,Lathia Areeb,34871.0,SocGen Squash,07/03/2025,Cornwall Street Squash Centre,4,3-1,Win,Home
Lathia Areeb,34871.0,SocGen Squash,Ho Chun Yin,34448.0,Energy Squash Club 1,07/03/2025,Cornwall Street Squash Centre,4,1-3,Loss,Away
Wong Yi Ching Mia,34457.0,Energy Squash Club 1,Tong Kai Hin,34492.0,SocGen Squash,07/03/2025,Cornwall Street Squash Centre,5,0-3,Loss,Home
Tong Kai Hin,34492.0,SocGen Squash,Wong Yi Ching Mia,34457.0,Energy Squash Club 1,07/03/2025,Cornwall Street Squash Centre,5,3-0,Win,Away
Tam Yat Yin,33440.0,Yuen Long District Sports Association Limited,Szeto Jonas,34020.0,Fusion Squash Club 2,07/03/2025,Tai Kiu Market Squash Courts,1,0-3,Loss,Home
Szeto Jonas,34020.0,Fusion Squash Club 2,Tam Yat Yin,33440.0,Yuen Long District Sports Association Limited,07/03/2025,Tai Kiu Market Squash Courts,1,3-0,Win,Away
Huen Sze Chit,34275.0,Yuen Long District Sports Association Limited,Pun William,34033.0,Fusion Squash Club 2,07/03/2025,Tai Kiu Market Squash Courts,2,0-3,Loss,Home
Pun William,34033.0,Fusion Squash Club 2,Huen Sze Chit,34275.0,Yuen Long District Sports Association Limited,07/03/2025,Tai Kiu Market Squash Courts,2,3-0,Win,Away
Law Tsz Ham,33932.0,Yuen Long District Sports Association Limited,Cheng Hiu Tung,34026.0,Fusion Squash Club 2,07/03/2025,Tai Kiu Market Squash Courts,3,1-3,Loss,Home
Cheng Hiu Tung,34026.0,Fusion Squash Club 2,Law Tsz Ham,33932.0,Yuen Long District Sports Association Limited,07/03/2025,Tai Kiu Market Squash Courts,3,3-1,Win,Away
Lei Pui Wa,33729.0,Yuen Long District Sports Association Limited,Wang Youying,34309.0,Fusion Squash Club 2,07/03/2025,Tai Kiu Market Squash Courts,4,0-3,Loss,Home
Wang Youying,34309.0,Fusion Squash Club 2,Lei Pui Wa,33729.0,Yuen Long District Sports Association Limited,07/03/2025,Tai Kiu Market Squash Courts,4,3-0,Win,Away
Lau Ho Long,34736.0,Yuen Long District Sports Association Limited,Ng Aurelia Kiu Hei,34302.0,Fusion Squash Club 2,07/03/2025,Tai Kiu Market Squash Courts,5,0-3,Loss,Home
Ng Aurelia Kiu Hei,34302.0,Fusion Squash Club 2,Lau Ho Long,34736.0,Yuen Long District Sports Association Limited,07/03/2025,Tai Kiu Market Squash Courts,5,3-0,Win,Away
