Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Li Andre,34185,Hong Kong Football Club 7B,Liu Chun Hin Heron,27474,Xavier,05/03/2025,Hong Kong Football Club,1,0-3,Loss,Home
Liu Chun Hin Heron,27474,Xavier,Li Andre,34185,Hong Kong Football Club 7B,05/03/2025,Hong Kong Football Club,1,3-0,Win,Away
Yeung Himmy Cheuk Him,30409,Hong Kong Football Club 7B,Chan Tat Wing,27911,Xavier,05/03/2025,Hong Kong Football Club,2,3-1,Win,Home
Chan Tat Wing,27911,Xavier,Yeung Himmy Cheuk Him,30409,Hong Kong Football Club 7B,05/03/2025,Hong Kong Football Club,2,1-3,Loss,Away
Ho Hoi Kiu Bernice,32377,Hong Kong Football Club 7B,Tam Kai Chung Hades,27416,Xavier,05/03/2025,Hong Kong Football Club,3,3-2,Win,Home
Tam Kai Chung Hades,27416,Xavier,Ho Hoi Kiu Bernice,32377,Hong Kong Football Club 7B,05/03/2025,Hong Kong Football Club,3,2-3,Loss,Away
Au Siu Fai,20788,Hong Kong Football Club 7B,Chan Ping Him Kevin,27381,Xavier,05/03/2025,Hong Kong Football Club,4,3-1,Win,Home
Chan Ping Him Kevin,27381,Xavier,Au Siu Fai,20788,Hong Kong Football Club 7B,05/03/2025,Hong Kong Football Club,4,1-3,Loss,Away
Li Samuel Kwok Sing,27166,Hong Kong Football Club 7B,Chiu Tsz Chung,27407,Xavier,05/03/2025,Hong Kong Football Club,5,3-1,Win,Home
Chiu Tsz Chung,27407,Xavier,Li Samuel Kwok Sing,27166,Hong Kong Football Club 7B,05/03/2025,Hong Kong Football Club,5,1-3,Loss,Away
Hui Kwai Wah Monique,29587,Hong Kong Cricket Club 6,Wong Ken Tat Tai,27882,Twister 2,05/03/2025,Hong Kong Cricket Club,1,3-0,Win,Home
Wong Ken Tat Tai,27882,Twister 2,Hui Kwai Wah Monique,29587,Hong Kong Cricket Club 6,05/03/2025,Hong Kong Cricket Club,1,0-3,Loss,Away
Litherland Benjamin,33472,Hong Kong Cricket Club 6,Lee Rachel Wing Yan,26973,Twister 2,05/03/2025,Hong Kong Cricket Club,2,3-0,Win,Home
Lee Rachel Wing Yan,26973,Twister 2,Litherland Benjamin,33472,Hong Kong Cricket Club 6,05/03/2025,Hong Kong Cricket Club,2,0-3,Loss,Away
Bhandari Raghav,34661,Hong Kong Cricket Club 6,Tsui Terence Hing Tai,23534,Twister 2,05/03/2025,Hong Kong Cricket Club,3,3-1,Win,Home
Tsui Terence Hing Tai,23534,Twister 2,Bhandari Raghav,34661,Hong Kong Cricket Club 6,05/03/2025,Hong Kong Cricket Club,3,1-3,Loss,Away
Ngo Joshua,34578,Hong Kong Cricket Club 6,Chan Sze Long,33765,Twister 2,05/03/2025,Hong Kong Cricket Club,4,1-3,Loss,Home
Chan Sze Long,33765,Twister 2,Ngo Joshua,34578,Hong Kong Cricket Club 6,05/03/2025,Hong Kong Cricket Club,4,3-1,Win,Away
Warner James William,34111,Hong Kong Cricket Club 6,Sze To Shiu Keung,27376,Twister 2,05/03/2025,Hong Kong Cricket Club,5,3-0,Win,Home
Sze To Shiu Keung,27376,Twister 2,Warner James William,34111,Hong Kong Cricket Club 6,05/03/2025,Hong Kong Cricket Club,5,0-3,Loss,Away
Tang Lok Yin,32958,Kowloon Cricket Club 7,Dai Kwun San Harry,29167,Physical Chess 2,05/03/2025,Kowloon Cricket Club,1,3-2,Win,Home
Dai Kwun San Harry,29167,Physical Chess 2,Tang Lok Yin,32958,Kowloon Cricket Club 7,05/03/2025,Kowloon Cricket Club,1,2-3,Loss,Away
Wong Suet Ling,32543,Kowloon Cricket Club 7,To Shing Yuk,24269,Physical Chess 2,05/03/2025,Kowloon Cricket Club,2,3-0,Win,Home
To Shing Yuk,24269,Physical Chess 2,Wong Suet Ling,32543,Kowloon Cricket Club 7,05/03/2025,Kowloon Cricket Club,2,0-3,Loss,Away
Osmund Ronnie,11516,Kowloon Cricket Club 7,Chu Daniel Ching Kwok,29330,Physical Chess 2,05/03/2025,Kowloon Cricket Club,3,2-3,Loss,Home
Chu Daniel Ching Kwok,29330,Physical Chess 2,Osmund Ronnie,11516,Kowloon Cricket Club 7,05/03/2025,Kowloon Cricket Club,3,3-2,Win,Away
Wong Wan Man,21028,Kowloon Cricket Club 7,Cheung Wan Lee,31642,Physical Chess 2,05/03/2025,Kowloon Cricket Club,4,3-1,Win,Home
Cheung Wan Lee,31642,Physical Chess 2,Wong Wan Man,21028,Kowloon Cricket Club 7,05/03/2025,Kowloon Cricket Club,4,1-3,Loss,Away
Chan Alex Siu Kun,4263,Kowloon Cricket Club 7,Ho Si Nuo,32068,Physical Chess 2,05/03/2025,Kowloon Cricket Club,5,2-3,Loss,Home
Ho Si Nuo,32068,Physical Chess 2,Chan Alex Siu Kun,4263,Kowloon Cricket Club 7,05/03/2025,Kowloon Cricket Club,5,3-2,Win,Away
