Order,Player,HKS No.,Ranking,Points,Team
1,Pau Chung Yin Ian,34674,23,17.4,Electrify Squash Div 13
2,Lau Hug Chun Felix,35171,17,18.82,Electrify Squash Div 13
3,Law Wing Kin,34205,22,17.4,Electrify Squash Div 13
4,Chan Tsz Hin Benjamin,34878,15,19.0,Electrify Squash Div 13
5,Seik Heng Yik,33990,27,16.5,Electrify Squash Div 13
6,Cheung Chak Hang,34534,43,13.5,Electrify Squash Div 13
7,Wong Kai Hong,35283,55,10.8,Electrify Squash Div 13
8,Wong Wui Man,34740,57,10.12,Electrify Squash Div 13
9,Law Hoi Ching,34312,0,15.0,Electrify Squash Div 13
10,Mak Kwok Wing,31326,49,12.0,Electrify Squash Div 13
11,Wong Tak Hei,34533,0,7.5,Electrify Squash Div 13
1,Cheng Hiu Tung,34026,9,21.67,Fusion Squash Club 3
2,Wang Youying,34309,0,18.0,Fusion Squash Club 3
3,Ng Aurelia Kiu Hei,34302,31,15.0,Fusion Squash Club 3
4,Pun Zhe Qiao Kimi,34012,41,13.8,Fusion Squash Club 3
5,Kan Kin Cheong Jasper,34276,16,18.82,Fusion Squash Club 3
6,Lee Si Yao Marvin,34332,38,14.0,Fusion Squash Club 3
7,Wang Alden,34763,53,11.62,Fusion Squash Club 3
8,Lee Tin Yau,34629,58,9.75,Fusion Squash Club 3
9,Chiu Norah,34368,72,4.0,Fusion Squash Club 3
1,Lau Sze Tung,33961,7,22.09,Happy Squash 4
2,Lau Cheuk Yan,34284,10,21.23,Happy Squash 4
3,Koo Ching Yin Serene,34700,20,18.0,Happy Squash 4
4,Cheung Vinus,34277,29,15.33,Happy Squash 4
5,Fong Sze Yu Ella,34880,33,14.77,Happy Squash 4
6,Li Hiu Yan,34682,54,10.8,Happy Squash 4
7,Wang Yichu,35287,48,12.0,Happy Squash 4
1,Sachdeva Anant,34375,1,27.0,Hong Kong Football Club 13
2,Wang Gabriel,34513,4,23.25,Hong Kong Football Club 13
3,Le Aaron Quang,34307,5,22.5,Hong Kong Football Club 13
4,Lam Audrey Lok Yi,33941,0,18.0,Hong Kong Football Club 13
5,Lam Natalia Yu Yin,33940,19,18.0,Hong Kong Football Club 13
6,Le Angelina Elizabeth,34306,0,15.0,Hong Kong Football Club 13
7,Chan Zelda,33905,11,19.8,Hong Kong Football Club 13
8,Wan Esther,33570,0,11.0,Hong Kong Football Club 13
9,Lam Jason Che Man,34443,0,15.0,Hong Kong Football Club 13
1,Lee Yin Fung,33831,3,25.29,Kinetic 4
2,Yung Hei Pui,34301,45,13.0,Kinetic 4
3,Cheung Hau Yat,34652,56,10.2,Kinetic 4
4,Leung Tsz Lam,34696,61,8.57,Kinetic 4
5,Chow Hiu Sing,34546,64,8.14,Kinetic 4
6,Koh Yi LIn,35487,66,7.5,Kinetic 4
7,Yu Wing Tung,35392,0,6.0,Kinetic 4
8,Jayasuriya Sanjaya,34793,0,9.75,Kinetic 4
9,Wong Chung Fai,34746,59,9.5,Kinetic 4
10,Cheung Hing Kin,35014,62,8.4,Kinetic 4
11,Tang Chor Yiu,35159,68,6.6,Kinetic 4
12,Shao Jun Jie,35127,70,6.0,Kinetic 4
1,Ebrahim Adnan Azhar,34422,25,17.14,Kowloon Cricket Club 13
2,Wong Yin Chi Aurelius,35056,2,25.5,Kowloon Cricket Club 13
3,Kundamal Khiron,33187,0,17.25,Kowloon Cricket Club 13
4,Hitesh Manoj Panjabi,34713,13,19.25,Kowloon Cricket Club 13
5,Ho Peter,33863,26,16.71,Kowloon Cricket Club 13
6,Agrawal Shreyash,34190,40,13.85,Kowloon Cricket Club 13
7,Hemnani Tarun,33586,42,13.5,Kowloon Cricket Club 13
8,Lam Joshua Philip,34715,36,14.14,Kowloon Cricket Club 13
9,Lam Johannes Peter,34714,67,7.2,Kowloon Cricket Club 13
10,Wong Ying Tung,34535,0,0.0,Kowloon Cricket Club 13
11,Oei Yin Chun Kyle,34843,0,0.0,Kowloon Cricket Club 13
12,Leung Lennox Ho Ching,34833,0,0.0,Kowloon Cricket Club 13
1,Wong Chi Kin,34479,21,18.0,Squashathon One
2,Chung Wing Yin,32610,52,12.0,Squashathon One
3,Yeung Hei Lui,35107,14,19.09,Squashathon One
4,Tse Sheung Wa,34161,31,15.0,Squashathon One
5,Wong Mia,34457,35,14.4,Squashathon One
6,Chan Alice Yin Ling,28608,65,7.8,Squashathon One
7,Tong Kai Hin,34492,30,15.0,Squashathon One
8,Yuen Wai Ting,31848,37,14.0,Squashathon One
9,Cheung Hoi Suen,29533,50,12.0,Squashathon One
1,Koon Ting Kong,33917,6,22.12,TNG 2
2,Chung King Lok Jacob,34184,24,17.25,TNG 2
3,Kwok Ho Kwan,34373,28,16.09,TNG 2
4,Chang Monica Kin Ian,32249,51,12.0,TNG 2
5,Jue Emily Xiao Ran,34589,46,12.82,TNG 2
6,Cao Rui,34367,34,14.4,TNG 2
7,Kwong Ching Nam,34686,47,12.75,TNG 2
1,Tam Yat Yin,33440,8,22.0,Yuen Long District Sports Association Limited
2,Lai Ping Ngai,32412,12,19.8,Yuen Long District Sports Association Limited
3,Lau Ho Long,34736,18,18.43,Yuen Long District Sports Association Limited
4,Wong Ho Kit,34076,44,13.0,Yuen Long District Sports Association Limited
5,Mo Chun Hei,34075,38,14.0,Yuen Long District Sports Association Limited
6,Lee Man Yi,34043,0,6.0,Yuen Long District Sports Association Limited
7,Leung Hoi Ying,34913,0,13.5,Yuen Long District Sports Association Limited
8,Lei Pui Wa,33729,0,10.5,Yuen Long District Sports Association Limited
9,Ng Ka Wai Devana,35344,63,8.14,Yuen Long District Sports Association Limited
10,Chan Lok Hang,35399,71,4.71,Yuen Long District Sports Association Limited
11,Chen Yat Long,35225,60,8.62,Yuen Long District Sports Association Limited
12,Zhang Yuxin,36016,69,6.6,Yuen Long District Sports Association Limited
