Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Leung Shiu Moon,30690,Squashathon M+,Ho Eric Chu Him,29547,Hong Kong Football Club M1A,20/11/2025,Masters - Cornwall Street Squash Centre,1,0-3,Loss,Home
Ho Eric Chu Him,29547,Hong Kong Football Club M1A,Leung Shiu Moon,30690,Squashathon M+,20/11/2025,Masters - Cornwall Street Squash Centre,1,3-0,Win,Away
Ng Tsz Chun,31310,Squashathon M+,Soo Sean Tsung Jie,30498,Hong Kong Football Club M1A,20/11/2025,Masters - Cornwall Street Squash Centre,2,0-3,Loss,Home
Soo Sean Tsung Jie,30498,Hong Kong Football Club M1A,Ng Tsz Chun,31310,Squashathon M+,20/11/2025,Masters - Cornwall Street Squash Centre,2,3-0,Win,Away
Cheng Steven Wai Kit,29784,Squashathon M+,Pun Teddy,33217,Hong Kong Football Club M1A,20/11/2025,Masters - Cornwall Street Squash Centre,3,1-3,Loss,Home
Pun Teddy,33217,Hong Kong Football Club M1A,Cheng Steven Wai Kit,29784,Squashathon M+,20/11/2025,Masters - Cornwall Street Squash Centre,3,3-1,Win,Away
Salahuddin,33374,Hong Kong Cricket Club M1B,Ward Andrew,30509,Hong Kong Football Club M1B,20/11/2025,Hong Kong Cricket Club,1,1-3,Loss,Home
Ward Andrew,30509,Hong Kong Football Club M1B,Salahuddin,33374,Hong Kong Cricket Club M1B,20/11/2025,Hong Kong Cricket Club,1,3-1,Win,Away
da Silva Juan,33553,Hong Kong Cricket Club M1B,Chiu Ho Ming,25294,Hong Kong Football Club M1B,20/11/2025,Hong Kong Cricket Club,2,0-3,Loss,Home
Chiu Ho Ming,25294,Hong Kong Football Club M1B,da Silva Juan,33553,Hong Kong Cricket Club M1B,20/11/2025,Hong Kong Cricket Club,2,3-0,Win,Away
Achouch Frank,29549,Hong Kong Cricket Club M1B,Schaefer Rishad,31281,Hong Kong Football Club M1B,20/11/2025,Hong Kong Cricket Club,3,0-3,Loss,Home
Schaefer Rishad,31281,Hong Kong Football Club M1B,Achouch Frank,29549,Hong Kong Cricket Club M1B,20/11/2025,Hong Kong Cricket Club,3,3-0,Win,Away
