Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ho Tomato Tze Lok,28466.0,Hong Kong Football Club L1,Wong Kirstie Po Yui,30423.0,Hong Kong Cricket Club L1,09/04/2026,Hong Kong Football Club,1,0-3,Loss,Home
Wong Kirstie Po Yui,30423.0,Hong Kong Cricket Club L1,Ho Tomato Tze Lok,28466.0,Hong Kong Football Club L1,09/04/2026,Hong Kong Football Club,1,3-0,Win,Away
Fung Ching Hei,30881.0,Hong Kong Football Club L1,Wai Sze Wing,31176.0,Hong Kong Cricket Club L1,09/04/2026,Hong Kong Football Club,2,3-0,Win,Home
Wai Sze Wing,31176.0,Hong Kong Cricket Club L1,Fung Ching Hei,30881.0,Hong Kong Football Club L1,09/04/2026,Hong Kong Football Club,2,0-3,Loss,Away
Tang Ching Sum,33280.0,Hong Kong Football Club L1,Wong Po Sze Jessica,29770.0,Hong Kong Cricket Club L1,09/04/2026,Hong Kong Football Club,3,3-0,Win,Home
Wong Po Sze Jessica,29770.0,Hong Kong Cricket Club L1,Tang Ching Sum,33280.0,Hong Kong Football Club L1,09/04/2026,Hong Kong Football Club,3,0-3,Loss,Away
* Chan Sin Yuk,30226.0,JESSICA L1,Cheng Nga Ching,29632.0,Kowloon Cricket Club L1A,09/04/2026,HK Squash Centre,1,3-0,Win,Home
Cheng Nga Ching,29632.0,Kowloon Cricket Club L1A,* Chan Sin Yuk,30226.0,JESSICA L1,09/04/2026,HK Squash Centre,1,0-3,Loss,Away
Leung Ka Huen,31882.0,JESSICA L1,Tse Toby Yee Lam,31163.0,Kowloon Cricket Club L1A,09/04/2026,HK Squash Centre,2,1-3,Loss,Home
Tse Toby Yee Lam,31163.0,Kowloon Cricket Club L1A,Leung Ka Huen,31882.0,JESSICA L1,09/04/2026,HK Squash Centre,2,3-1,Win,Away
Unknown,,JESSICA L1,Liu Tsz Ling,28123.0,Kowloon Cricket Club L1A,09/04/2026,HK Squash Centre,3,CR,Loss,Home
Liu Tsz Ling,28123.0,Kowloon Cricket Club L1A,Unknown,,JESSICA L1,09/04/2026,HK Squash Centre,3,CR,Win,Away
