Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Swan Owen,32975.0,Ladies Recreation Club M2B,Mountford Graham,32160.0,Hong Kong Football Club M2A,20/11/2024,Ladies Recreation Club,1,1-3,Loss,Home
Mountford Graham,32160.0,Hong Kong Football Club M2A,Swan Owen,32975.0,Ladies Recreation Club M2B,20/11/2024,Ladies Recreation Club,1,3-1,Win,Away
Joel Neoh Eu Jin,34942.0,Ladies Recreation Club M2B,Wei Stephen J.,33719.0,Hong Kong Football Club M2A,20/11/2024,Ladies Recreation Club,2,3-0,Win,Home
Wei Stephen J.,33719.0,Hong Kong Football Club M2A,Joel Neoh Eu Jin,34942.0,Ladies Recreation Club M2B,20/11/2024,Ladies Recreation Club,2,0-3,Loss,Away
Unknown,,Ladies Recreation Club M2B,Ladharam Sunesh,30483.0,Hong Kong Football Club M2A,20/11/2024,Ladies Recreation Club,3,CR,Loss,Home
Ladharam Sunesh,30483.0,Hong Kong Football Club M2A,Unknown,,Ladies Recreation Club M2B,20/11/2024,Ladies Recreation Club,3,CR,Win,Away
Unknown,,Ladies Recreation Club M2B,Long Adrian,29812.0,Hong Kong Football Club M2A,20/11/2024,Ladies Recreation Club,4,CR,Loss,Home
Long Adrian,29812.0,Hong Kong Football Club M2A,Unknown,,Ladies Recreation Club M2B,20/11/2024,Ladies Recreation Club,4,CR,Win,Away
Caveney Barry John,32896.0,Hong Kong Cricket Club M2A,Leung Chi On,31982.0,Ladies Recreation Club M2A,20/11/2024,Hong Kong Cricket Club,1,3-0,Win,Home
Leung Chi On,31982.0,Ladies Recreation Club M2A,Caveney Barry John,32896.0,Hong Kong Cricket Club M2A,20/11/2024,Hong Kong Cricket Club,1,0-3,Loss,Away
Grewal Harpreet,35024.0,Hong Kong Cricket Club M2A,Kwok Charmaine,32182.0,Ladies Recreation Club M2A,20/11/2024,Hong Kong Cricket Club,2,2-3,Loss,Home
Kwok Charmaine,32182.0,Ladies Recreation Club M2A,Grewal Harpreet,35024.0,Hong Kong Cricket Club M2A,20/11/2024,Hong Kong Cricket Club,2,3-2,Win,Away
Denham Paul,27525.0,Hong Kong Cricket Club M2A,Amjad Nauman,33226.0,Ladies Recreation Club M2A,20/11/2024,Hong Kong Cricket Club,3,2-3,Loss,Home
Amjad Nauman,33226.0,Ladies Recreation Club M2A,Denham Paul,27525.0,Hong Kong Cricket Club M2A,20/11/2024,Hong Kong Cricket Club,3,3-2,Win,Away
Kumar Raj,34915.0,Hong Kong Cricket Club M2A,Tang Tsz Ho Michael,32909.0,Ladies Recreation Club M2A,20/11/2024,Hong Kong Cricket Club,4,3-2,Win,Home
Tang Tsz Ho Michael,32909.0,Ladies Recreation Club M2A,Kumar Raj,34915.0,Hong Kong Cricket Club M2A,20/11/2024,Hong Kong Cricket Club,4,2-3,Loss,Away
Barmont Alexandre,31125.0,Hong Kong Football Club M2B,Bruwer Frank,30507.0,Hong Kong Cricket Club M2B,20/11/2024,Hong Kong Football Club,1,3-0,Win,Home
Bruwer Frank,30507.0,Hong Kong Cricket Club M2B,Barmont Alexandre,31125.0,Hong Kong Football Club M2B,20/11/2024,Hong Kong Football Club,1,0-3,Loss,Away
Tjia Jonathan,33660.0,Hong Kong Football Club M2B,Tsang Stephen Chi Pon,29448.0,Hong Kong Cricket Club M2B,20/11/2024,Hong Kong Football Club,2,3-0,Win,Home
Tsang Stephen Chi Pon,29448.0,Hong Kong Cricket Club M2B,Tjia Jonathan,33660.0,Hong Kong Football Club M2B,20/11/2024,Hong Kong Football Club,2,0-3,Loss,Away
Gates Stuart,32455.0,Hong Kong Football Club M2B,Skinn Christopher Andrew,31975.0,Hong Kong Cricket Club M2B,20/11/2024,Hong Kong Football Club,3,2-3,Loss,Home
Skinn Christopher Andrew,31975.0,Hong Kong Cricket Club M2B,Gates Stuart,32455.0,Hong Kong Football Club M2B,20/11/2024,Hong Kong Football Club,3,3-2,Win,Away
Lo Kenneth Kin Cheung,28913.0,Hong Kong Football Club M2B,Ternes Daniel,27058.0,Hong Kong Cricket Club M2B,20/11/2024,Hong Kong Football Club,4,3-1,Win,Home
Ternes Daniel,27058.0,Hong Kong Cricket Club M2B,Lo Kenneth Kin Cheung,28913.0,Hong Kong Football Club M2B,20/11/2024,Hong Kong Football Club,4,1-3,Loss,Away
