Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Chan Lut Yin Marcus,Squash-On,Chou Kowk Wai,Electrify Squash Div 15,11/01/2025,HK Squash Centre,1,1-3,Loss,Home
Chou Kowk Wai,Electrify Squash Div 15,Chan Lut Yin Marcus,Squash-On,11/01/2025,HK Squash Centre,1,3-1,Win,Away
"Lee Tsak Ying, Carol",Squash-On,Cheung Chak Hang,Electrify Squash Div 15,11/01/2025,HK Squash Centre,2,0-3,Loss,Home
Cheung Chak Hang,Electrify Squash Div 15,"Lee Tsak Ying, Carol",Squash-On,11/01/2025,HK Squash Centre,2,3-0,Win,Away
Lau Hayden,Squash-On,Chan Tsz Hin Benjamin,Electrify Squash Div 15,11/01/2025,HK Squash Centre,3,1-3,Loss,Home
Chan Tsz Hin Benjamin,Electrify Squash Div 15,Lau Hayden,Squash-On,11/01/2025,HK Squash Centre,3,3-1,Win,Away
Huang Xin Min,Squash-On,Ho Ka Wing,Electrify Squash Div 15,11/01/2025,HK Squash Centre,4,3-0,Win,Home
Ho Ka Wing,Electrify Squash Div 15,Huang Xin Min,Squash-On,11/01/2025,HK Squash Centre,4,0-3,Loss,Away
Fan Ethan Zheming,Squash-On,Lum Suet Man Belinda,Electrify Squash Div 15,11/01/2025,HK Squash Centre,5,2-3,Loss,Home
Lum Suet Man Belinda,Electrify Squash Div 15,Fan Ethan Zheming,Squash-On,11/01/2025,HK Squash Centre,5,3-2,Win,Away
Lau Sai Kit Ethan,i-Mask Advance Squash Club 6,Sra Jai Singh,Serve - Ivors,11/01/2025,Cornwall Street Squash Centre,1,2-3,Loss,Home
Sra Jai Singh,Serve - Ivors,Lau Sai Kit Ethan,i-Mask Advance Squash Club 6,11/01/2025,Cornwall Street Squash Centre,1,3-2,Win,Away
Chen Zihao Jayden,i-Mask Advance Squash Club 6,Wong Tsz Chun,Serve - Ivors,11/01/2025,Cornwall Street Squash Centre,2,2-3,Loss,Home
Wong Tsz Chun,Serve - Ivors,Chen Zihao Jayden,i-Mask Advance Squash Club 6,11/01/2025,Cornwall Street Squash Centre,2,3-2,Win,Away
Au Pak Yin,i-Mask Advance Squash Club 6,Garg Shashwat,Serve - Ivors,11/01/2025,Cornwall Street Squash Centre,3,3-0,Win,Home
Garg Shashwat,Serve - Ivors,Au Pak Yin,i-Mask Advance Squash Club 6,11/01/2025,Cornwall Street Squash Centre,3,0-3,Loss,Away
Lam Tsz Wang,i-Mask Advance Squash Club 6,Unknown,Serve - Ivors,11/01/2025,Cornwall Street Squash Centre,4,CR,Win,Home
Unknown,Serve - Ivors,Lam Tsz Wang,i-Mask Advance Squash Club 6,11/01/2025,Cornwall Street Squash Centre,4,CR,Loss,Away
Lau Sai Chak Elson,i-Mask Advance Squash Club 6,Unknown,Serve - Ivors,11/01/2025,Cornwall Street Squash Centre,5,CR,Win,Home
Unknown,Serve - Ivors,Lau Sai Chak Elson,i-Mask Advance Squash Club 6,11/01/2025,Cornwall Street Squash Centre,5,CR,Loss,Away
Tse Sheung Wa,RELAY 2,Tsang Ka Lei Carrie,Squashathon MeGa,11/01/2025,Sir Denys Roberts Squash Court,1,3-0,Win,Home
Tsang Ka Lei Carrie,Squashathon MeGa,Tse Sheung Wa,RELAY 2,11/01/2025,Sir Denys Roberts Squash Court,1,0-3,Loss,Away
Cheng Tsz Long,RELAY 2,Fung Kwun Shing,Squashathon MeGa,11/01/2025,Sir Denys Roberts Squash Court,2,3-0,Win,Home
Fung Kwun Shing,Squashathon MeGa,Cheng Tsz Long,RELAY 2,11/01/2025,Sir Denys Roberts Squash Court,2,0-3,Loss,Away
Hung Pak Hin,RELAY 2,Leung Cheuk Hin,Squashathon MeGa,11/01/2025,Sir Denys Roberts Squash Court,3,3-1,Win,Home
Leung Cheuk Hin,Squashathon MeGa,Hung Pak Hin,RELAY 2,11/01/2025,Sir Denys Roberts Squash Court,3,1-3,Loss,Away
Tse Ching Lam,RELAY 2,Chun Yuen Man,Squashathon MeGa,11/01/2025,Sir Denys Roberts Squash Court,4,3-0,Win,Home
Chun Yuen Man,Squashathon MeGa,Tse Ching Lam,RELAY 2,11/01/2025,Sir Denys Roberts Squash Court,4,0-3,Loss,Away
Cheng Nic,RELAY 2,Hong Qiaona,Squashathon MeGa,11/01/2025,Sir Denys Roberts Squash Court,5,3-0,Win,Home
Hong Qiaona,Squashathon MeGa,Cheng Nic,RELAY 2,11/01/2025,Sir Denys Roberts Squash Court,5,0-3,Loss,Away
