Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Yip Tsz Fung,28146.0,Hong Kong Football Club 1B,Lam Matthew Shing Fung,30524.0,Kowloon Cricket Club 1A,20/02/2025,Hong Kong Football Club,1,0-3,Loss,Home
Lam Matthew Shing Fung,30524.0,Kowloon Cricket Club 1A,Yip Tsz Fung,28146.0,Hong Kong Football Club 1B,20/02/2025,Hong Kong Football Club,1,3-0,Win,Away
Cheng Ting To Brogan,32047.0,Hong Kong Football Club 1B,Wong Wing Kuen,31953.0,Kowloon Cricket Club 1A,20/02/2025,Hong Kong Football Club,2,1-3,Loss,Home
Wong Wing Kuen,31953.0,Kowloon Cricket Club 1A,Cheng Ting To Brogan,32047.0,Hong Kong Football Club 1B,20/02/2025,Hong Kong Football Club,2,3-1,Win,Away
Lee Tin Hang,31713.0,Hong Kong Football Club 1B,Unknown,,Kowloon Cricket Club 1A,20/02/2025,Hong Kong Football Club,3,CR,Win,Home
Unknown,,Kowloon Cricket Club 1A,Lee Tin Hang,31713.0,Hong Kong Football Club 1B,20/02/2025,Hong Kong Football Club,3,CR,Loss,Away
Lee Max Ho Yin,27346.0,Hong Kong Football Club 1A,Ho Samuel Ka Hei,29856.0,FWD,20/02/2025,Hong Kong Football Club,1,1-3,Loss,Home
Ho Samuel Ka Hei,29856.0,FWD,Lee Max Ho Yin,27346.0,Hong Kong Football Club 1A,20/02/2025,Hong Kong Football Club,1,3-1,Win,Away
Cheng Justin Hong-Chen,31629.0,Hong Kong Football Club 1A,Chan Russell Chi Ho,30075.0,FWD,20/02/2025,Hong Kong Football Club,2,3-0,Win,Home
Chan Russell Chi Ho,30075.0,FWD,Cheng Justin Hong-Chen,31629.0,Hong Kong Football Club 1A,20/02/2025,Hong Kong Football Club,2,0-3,Loss,Away
Lai Long Ching,31373.0,Hong Kong Football Club 1A,Cheung Ka Yau,30944.0,FWD,20/02/2025,Hong Kong Football Club,3,3-0,Win,Home
Cheung Ka Yau,30944.0,FWD,Lai Long Ching,31373.0,Hong Kong Football Club 1A,20/02/2025,Hong Kong Football Club,3,0-3,Loss,Away
