Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Morris Brandon Quinn,United Services Recreation Club 4,27.0,216,8,8,0,15B,1.0
2,Lam Ethan Hon Yin,Hong Kong Cricket Club D15,27.0,135,5,5,0,15B,1.0
3,Chong Man Hang,Squashathon X,23.5,141,6,6,0,15B,1.0
4,Wong Shu Ho Jason,Royal Hong Kong Yacht Club Div 15,23.33,210,9,7,2,15B,0.7777777777777778
5,Chiu Kwan Kin Douglas,Squashathon X,23.25,186,8,7,1,15B,0.875
6,Chung Aiden Yin Lok,United Services Recreation Club 4,22.12,177,8,6,2,15B,0.75
7,Wong Icarus Ho Hoi,Sha Tin 6,22.0,132,6,5,1,15B,0.8333333333333334
8,Davey Lucas Philip,Hong Kong Cricket Club D15,21.23,276,13,10,3,15B,0.7692307692307693
9,Pang Man Hei,Sha Tin 6,20.75,249,12,7,5,15B,0.5833333333333334
10,Lam Shun Yan,North District Sports Association 3,19.88,159,8,6,2,15B,0.75
11,Rui Filipe Da Silva Fernandes,Royal Hong Kong Yacht Club Div 15,19.5,156,8,5,3,15B,0.625
12,Chan Nathan Tze Ho,Squashathon X,19.0,228,12,10,2,15B,0.8333333333333334
13,Mak Jaden,United Services Recreation Club 4,19.0,171,9,6,3,15B,0.6666666666666666
14,Agarwal Priyaan,Hong Kong Cricket Club D15,19.0,114,6,5,1,15B,0.8333333333333334
15,Chan Hong Lam,Squash Busters,18.75,225,12,8,4,15B,0.6666666666666666
16,Chiu Ho Ying,Squash Busters,18.0,252,14,9,5,15B,0.6428571428571429
17,Chow Maxwell,Squash Busters,18.0,198,11,4,7,15B,0.36363636363636365
18,Tsoi Ming Hang Daniel,Sha Tin 6,17.75,213,12,7,5,15B,0.5833333333333334
19,Mishra Swanik,Hong Kong Cricket Club D15,17.7,177,10,9,1,15B,0.9
20,Lee Austin,Hong Kong Cricket Club D15,17.67,159,9,6,3,15B,0.6666666666666666
21,De Vincentiis Thomas,Hong Kong Cricket Club D15,16.71,117,7,7,0,15B,1.0
22,Chang Nga Pui,United Services Recreation Club 4,16.71,117,7,4,3,15B,0.5714285714285714
23,Lee Kin Ping,Squashathon X,16.0,96,6,4,2,15B,0.6666666666666666
24,Huang William Yijia,Hong Kong Cricket Club D15,15.38,123,8,5,3,15B,0.625
25,Chow Hoi Ying,Squash Busters,15.0,165,11,7,4,15B,0.6363636363636364
26,Lee Ka Chuen,Sha Tin 6,15.0,90,6,5,1,15B,0.8333333333333334
27,Cheng Chi Yung,North District Sports Association 3,13.88,111,8,1,7,15B,0.125
28,Dangayach Abir,Hong Kong Cricket Club D15,13.5,108,8,7,1,15B,0.875
