Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chung Kwong Hei,The Squash Club 3,26.7,267,10,10,0,13A,1.0
2,Tang Ka Yan,Craigengower Cricket Club,23.75,285,12,10,2,13A,0.8333333333333334
3,Li Chung Him Samuel,Craigengower Cricket Club,23.25,186,8,8,0,13A,1.0
4,Luk Long Ching,Arctic Circle,23.0,138,6,5,1,13A,0.8333333333333334
5,Bachani Vinay Suresh,MM Squash,21.82,240,11,8,3,13A,0.7272727272727273
6,Lam Yan Yu Hayley,The Squash Club 3,21.6,108,5,5,0,13A,1.0
7,Tang Wing Keung,The Squash Club 3,21.43,150,7,6,1,13A,0.8571428571428571
8,Sin Hoi Tung,North District Sports Association 1,21.33,192,9,8,1,13A,0.8888888888888888
9,Lo Tin Lai,North District Sports Association 1,21.0,126,6,3,3,13A,0.5
10,Wu Chi Wai,Arctic Circle,20.5,246,12,8,4,13A,0.6666666666666666
11,Tse Tin Yui,X-Alpha 5,20.45,225,11,6,5,13A,0.5454545454545454
12,Lee Hoi Yu,North District Sports Association 1,20.1,201,10,6,4,13A,0.6
13,Chong Siu Fung,The Squash Club 3,19.5,234,12,11,1,13A,0.9166666666666666
14,Ahmed Masood,MM Squash,19.29,135,7,5,2,13A,0.7142857142857143
15,Ma Tsz Wun,X-Alpha 5,18.75,150,8,6,2,13A,0.75
16,Tam Ming Wai,The Squash Club 3,18.0,126,7,7,0,13A,1.0
17,Chan Thomas Tsz Sau,The Squash Club 3,18.0,126,7,4,3,13A,0.5714285714285714
18,Lo Tien Yue,Craigengower Cricket Club,16.71,117,7,4,3,13A,0.5714285714285714
19,Tam Rony Kwok Ki,Star River 2,16.12,129,8,3,5,13A,0.375
20,Li Yip Ki,The Squash Club 3,16.0,96,6,6,0,13A,1.0
21,Chan Kwok Wa,Greenfield,15.9,159,10,4,6,13A,0.4
22,Chau Yung Lok,North District Sports Association 1,15.6,156,10,9,1,13A,0.9
23,Chen Haoyuan,MM Squash,15.6,156,10,7,3,13A,0.7
24,Wong Kwun Hin,X-Alpha 5,15.5,93,6,6,0,13A,1.0
25,Chiba Fouad,Squashathon SocGen,15.0,90,6,1,5,13A,0.16666666666666666
26,Ang Cheung Yue,The Squash Club 3,14.7,147,10,9,1,13A,0.9
27,Lam Wilson Koon Fung,Craigengower Cricket Club,14.67,132,9,6,3,13A,0.6666666666666666
28,Buxani Krish,Squashathon SocGen,14.5,87,6,4,2,13A,0.6666666666666666
28,Wong Ting Ho,X-Alpha 5,14.5,87,6,4,2,13A,0.6666666666666666
30,Leung Wai Chun Hugo,Craigengower Cricket Club,14.14,99,7,7,0,13A,1.0
31,Choi Hiu Long,Arctic Circle,14.0,126,9,5,4,13A,0.5555555555555556
32,Ho Cheuk Yiu,Squashathon SocGen,14.0,84,6,4,2,13A,0.6666666666666666
33,Rambaud- Chanoz Nicolas,Squashathon SocGen,14.0,126,9,2,7,13A,0.2222222222222222
34,Wong Marcus,MM Squash,13.8,69,5,2,3,13A,0.4
35,Lai Yiu Wa,Greenfield,13.8,69,5,1,4,13A,0.2
36,Leung Yat Hei,North District Sports Association 1,13.5,162,12,7,5,13A,0.5833333333333334
37,Chui Horace,Craigengower Cricket Club,13.5,81,6,3,3,13A,0.5
38,Choi Hiu Yeung,Arctic Circle,13.36,147,11,8,3,13A,0.7272727272727273
39,Choi Ming Fung,Arctic Circle,13.0,78,6,1,5,13A,0.16666666666666666
40,Tse Tin Yiu,X-Alpha 5,12.9,129,10,2,8,13A,0.2
41,Leung Venus Wing Sze,Star River 2,12.0,96,8,3,5,13A,0.375
41,Leung Chung Hei,North District Sports Association 1,12.0,72,6,3,3,13A,0.5
43,Lee Chak Hei,X-Alpha 5,11.4,57,5,2,3,13A,0.4
44,Pang Danny King Wai,Star River 2,11.0,132,12,2,10,13A,0.16666666666666666
44,Young Ki Chun,Greenfield,11.0,132,12,2,10,13A,0.16666666666666666
46,Cheung Brian Sheung Yan,Arctic Circle,10.29,72,7,2,5,13A,0.2857142857142857
47,Ho Sze Wing,X-Alpha 5,9.43,66,7,4,3,13A,0.5714285714285714
48,Wong Wai Ling Helen,Arctic Circle,9.0,45,5,3,2,13A,0.6
49,Chan Simon,Craigengower Cricket Club,9.0,45,5,2,3,13A,0.4
50,Chow Pui Ching,X-Alpha 5,9.0,45,5,1,4,13A,0.2
50,Zhou Cheng  Yuan,MM Squash,9.0,54,6,1,5,13A,0.16666666666666666
52,Lee Chak Long,X-Alpha 5,8.4,42,5,2,3,13A,0.4
53,Yau Tsz Hin,Arctic Circle,7.8,39,5,2,3,13A,0.4
54,Chan Edward Cheuk Wah,Star River 2,7.67,69,9,2,7,13A,0.2222222222222222
55,Lathia Areeb,Squashathon SocGen,7.2,36,5,0,5,13A,0.0
56,Li Zong Xiang,Star River 2,6.67,60,9,4,5,13A,0.4444444444444444
57,Keung Olive Man Yee,Star River 2,6.33,57,9,2,7,13A,0.2222222222222222
57,Ng Siu Ki,Greenfield,6.33,57,9,2,7,13A,0.2222222222222222
59,Ho Hok Leung,Squashathon SocGen,6.0,42,7,1,6,13A,0.14285714285714285
60,Lau Hon Chu,Greenfield,5.0,30,6,1,5,13A,0.16666666666666666
61,Ma Ka Ho,MM Squash,3.86,27,7,1,6,13A,0.14285714285714285
62,Chan Yu Hin Bethel,Greenfield,3.6,18,5,1,4,13A,0.2
,Lai Cheuk Yu Manuel,MM Squash,24.0,96,4,3,1,13A,0.75
,Leung Kwok Wai,Star River 2,21.0,84,4,3,1,13A,0.75
,Yip Edmund Kin Man,Star River 2,20.25,81,4,2,2,13A,0.5
,Lam Yuk Ying,North District Sports Association 1,18.0,36,2,2,0,13A,1.0
,Ali Mohammad Ahmad,MM Squash,18.0,18,1,1,0,13A,1.0
,Wong Tsz Hei,Greenfield,18.0,18,1,0,1,13A,0.0
,Leung Tsun Man,North District Sports Association 1,16.0,48,3,2,1,13A,0.6666666666666666
,Wong Cho Kit,Craigengower Cricket Club,16.0,48,3,2,1,13A,0.6666666666666666
,Law Chu Cheong,North District Sports Association 1,15.0,30,2,2,0,13A,1.0
,Cheung Hoi Ying,The Squash Club 3,15.0,30,2,2,0,13A,1.0
,Lam Ngo Sze Osee,MM Squash,13.0,39,3,1,2,13A,0.3333333333333333
,Yim Ka Chun,Squashathon SocGen,12.0,24,2,2,0,13A,1.0
,Hui Tak Cheung,Greenfield,12.0,48,4,2,2,13A,0.5
,Lam Wai,Greenfield,11.25,45,4,1,3,13A,0.25
,Tsang Man Chiu,North District Sports Association 1,10.5,21,2,1,1,13A,0.5
,Tang Wai Lam,North District Sports Association 1,10.0,30,3,1,2,13A,0.3333333333333333
,Chan Tsz Ngo,X-Alpha 5,9.0,27,3,2,1,13A,0.6666666666666666
,Lee Kin Ping,Squashathon SocGen,9.0,18,2,1,1,13A,0.5
,Cho Yat Long,Squashathon SocGen,9.0,36,4,1,3,13A,0.25
,Chau Cheung Chung,Greenfield,9.0,36,4,1,3,13A,0.25
,Lee Yui Hin,North District Sports Association 1,9.0,9,1,0,1,13A,0.0
,Chiu Shing Chi,Squashathon SocGen,9.0,9,1,0,1,13A,0.0
,Jain Shlok,Squashathon SocGen,8.25,33,4,0,4,13A,0.0
,Yau Ming Chi,Squashathon SocGen,8.0,24,3,1,2,13A,0.3333333333333333
,Ip Laam,X-Alpha 5,7.5,30,4,1,3,13A,0.25
,Ku Desmond Yuk Yan,Greenfield,7.5,15,2,0,2,13A,0.0
,Tsang Patrick Kai Chi,Craigengower Cricket Club,7.0,21,3,1,2,13A,0.3333333333333333
,Hong Xue Yan,Squashathon SocGen,6.0,6,1,0,1,13A,0.0
,Hong Hang Shan,Arctic Circle,5.25,21,4,1,3,13A,0.25
,Wan So Shan,MM Squash,5.0,15,3,0,3,13A,0.0
,Lau Ted Hei Yuen,Greenfield,4.0,12,3,0,3,13A,0.0
,Chiu Yee Lai,North District Sports Association 1,3.0,3,1,0,1,13A,0.0
,Wong Chi Kit,North District Sports Association 1,3.0,6,2,0,2,13A,0.0
,So Stephanie Yuen Ting,Craigengower Cricket Club,3.0,6,2,0,2,13A,0.0
,Tam Chuen Shing,Squashathon SocGen,1.0,3,3,0,3,13A,0.0
,Li Ching Yi,North District Sports Association 1,0.0,0,1,0,1,13A,0.0
,Lam Hiu Tung,Squashathon SocGen,0.0,0,1,0,1,13A,0.0
