Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Tang Ching Sum,Hong Kong Football Club L2A,24.75,297,12,10,2,L2,0.8333333333333334
2,Wu Renee,Hong Kong Football Club L2B,22.5,180,8,6,2,L2,0.75
3,Lee Ka Man Carmen,Hong Kong Football Club L2B,22.29,156,7,6,1,L2,0.8571428571428571
4,Lau Wai Tung,Kowloon Cricket Club L2B,21.6,216,10,9,1,L2,0.9
5,Chan Olivia,Hong Kong Football Club L2B,21.0,147,7,7,0,L2,1.0
6,Lee Sum Yuet,Kowloon Cricket Club L2A,21.0,231,11,6,5,L2,0.5454545454545454
6,Wong Suet Ling,Kowloon Cricket Club L2A,21.0,147,7,6,1,L2,0.8571428571428571
8,Yu Hiu Ching Nicole,Hong Kong Cricket Club L2,20.62,165,8,5,3,L2,0.625
8,Tang Lok Yin,Kowloon Cricket Club L2B,20.62,165,8,5,3,L2,0.625
10,Tam Cho Nga Mariko,Hong Kong Football Club L2B,19.8,99,5,5,0,L2,1.0
11,Tung Wing Yan,Kowloon Cricket Club L2B,19.6,294,15,13,2,L2,0.8666666666666667
12,Chiu Hau Ching,Hong Kong Football Club L2A,19.5,156,8,7,1,L2,0.875
13,Kwok Charmaine,Hong Kong Cricket Club L2,19.29,135,7,6,1,L2,0.8571428571428571
14,Wong Chung Ching Karen,Hong Kong Football Club L2B,19.2,96,5,5,0,L2,1.0
15,Choi Celia Uen Shan,Hong Kong Football Club L2B,19.12,153,8,4,4,L2,0.5
16,Ho Ka Wing Janice,Kowloon Cricket Club L2B,19.09,210,11,5,6,L2,0.45454545454545453
17,Tang Ka Ki,Hong Kong Football Club L2A,18.86,132,7,7,0,L2,1.0
18,Cassidy Makaela Lin,Hong Kong Football Club L2A,18.33,165,9,6,3,L2,0.6666666666666666
19,Hau Venus,Kowloon Cricket Club L2B,18.0,198,11,10,1,L2,0.9090909090909091
20,Lam Yin Tung,Hong Kong Football Club L2B,18.0,90,5,4,1,L2,0.8
21,Yeung Yurisa,Hong Kong Football Club L2B,17.5,105,6,5,1,L2,0.8333333333333334
22,Kwong Sarah Wing Yan,Hong Kong Cricket Club L2,16.67,150,9,3,6,L2,0.3333333333333333
23,Leung Phoebe Hei Ting,Kowloon Cricket Club L2B,16.29,114,7,6,1,L2,0.8571428571428571
24,Yim Man Ching,Kowloon Cricket Club L2A,15.86,111,7,5,2,L2,0.7142857142857143
25,Cheung Tin Yui,Hong Kong Cricket Club L2,15.0,135,9,5,4,L2,0.5555555555555556
26,Li Ka Man,Kowloon Cricket Club L2A,14.5,174,12,6,6,L2,0.5
27,Chung Ka Yau,Kowloon Cricket Club L2A,14.5,87,6,2,4,L2,0.3333333333333333
28,Ip Hayley Hoi Ning,Hong Kong Football Club L2B,13.71,96,7,5,2,L2,0.7142857142857143
29,Li Leanne Gi Ming,Hong Kong Cricket Club L2,13.0,117,9,5,4,L2,0.5555555555555556
30,Leung Kam Yan,Hong Kong Cricket Club L2,13.0,78,6,4,2,L2,0.6666666666666666
31,Hui Kwai Wah Monique,Hong Kong Cricket Club L2,12.0,72,6,2,4,L2,0.3333333333333333
32,Wong Po Sze Jessica,Hong Kong Cricket Club L2,11.5,69,6,0,6,L2,0.0
33,Ho Hoi Kiu Bernice,Hong Kong Football Club L2A,10.5,63,6,1,5,L2,0.16666666666666666
34,Cheung Ka Man,Hong Kong Football Club L2A,9.0,63,7,0,7,L2,0.0
35,Sung Iris,Hong Kong Football Club L2A,6.6,33,5,1,4,L2,0.2
,Cheng Chen Kaja,Hong Kong Football Club L2B,27.0,27,1,1,0,L2,1.0
,Cheung Ka Yan,Hong Kong Football Club L2B,24.0,24,1,1,0,L2,1.0
,Leung Suen Yan Tiffany,Hong Kong Football Club L2B,21.0,42,2,2,0,L2,1.0
,Fung Charmanie Kai-Qi,Hong Kong Football Club L2B,18.0,18,1,1,0,L2,1.0
,Ng Samantha Ting Tung,Hong Kong Football Club L2B,18.0,18,1,1,0,L2,1.0
,Leung Tsz Shan,Hong Kong Football Club L2A,12.0,48,4,1,3,L2,0.25
,Wong Yuen Kiu,Hong Kong Cricket Club L2,12.0,24,2,1,1,L2,0.5
,Kumar Ruchika,Hong Kong Football Club L2A,10.5,21,2,1,1,L2,0.5
,Chung King Long Jacqueline,Hong Kong Cricket Club L2,9.0,18,2,1,1,L2,0.5
,Chan Christine Yik Tat,Hong Kong Football Club L2A,6.0,12,2,0,2,L2,0.0
,Ko Suet Icy,Kowloon Cricket Club L2A,0.0,0,0,0,0,L2,0.0
