Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chung Kwong Hei,The Squash Club 3,26.7,267,10,10,0,13A,1.0
2,Tang Ka Yan,Craigengower Cricket Club,24.0,312,13,11,2,13A,0.8461538461538461
3,Li Chung Him Samuel,Craigengower Cricket Club,23.25,186,8,8,0,13A,1.0
4,Lo Tin Lai,North District Sports Association 1,21.86,153,7,4,3,13A,0.5714285714285714
5,Bachani Vinay Suresh,MM Squash,21.82,240,11,8,3,13A,0.7272727272727273
6,Lam Yan Yu Hayley,The Squash Club 3,21.6,108,5,5,0,13A,1.0
7,Tang Wing Keung,The Squash Club 3,21.43,150,7,6,1,13A,0.8571428571428571
8,Luk Long Ching,Arctic Circle,21.43,150,7,5,2,13A,0.7142857142857143
9,Sin Hoi Tung,North District Sports Association 1,21.3,213,10,9,1,13A,0.9
10,Tse Tin Yui,X-Alpha 5,21.0,252,12,7,5,13A,0.5833333333333334
11,Lee Hoi Yu,North District Sports Association 1,20.45,225,11,7,4,13A,0.6363636363636364
12,Wu Chi Wai,Arctic Circle,20.31,264,13,9,4,13A,0.6923076923076923
13,Ahmed Masood,MM Squash,19.88,159,8,6,2,13A,0.75
14,Chong Siu Fung,The Squash Club 3,19.5,234,12,11,1,13A,0.9166666666666666
15,Ma Tsz Wun,X-Alpha 5,19.33,174,9,7,2,13A,0.7777777777777778
16,Tam Ming Wai,The Squash Club 3,18.0,126,7,7,0,13A,1.0
17,Chan Thomas Tsz Sau,The Squash Club 3,18.0,126,7,4,3,13A,0.5714285714285714
18,Lo Tien Yue,Craigengower Cricket Club,16.5,132,8,4,4,13A,0.5
19,Chen Haoyuan,MM Squash,16.09,177,11,8,3,13A,0.7272727272727273
20,Li Yip Ki,The Squash Club 3,16.0,96,6,6,0,13A,1.0
21,Chau Yung Lok,North District Sports Association 1,15.82,174,11,10,1,13A,0.9090909090909091
22,Chan Kwok Wa,Greenfield,15.82,174,11,4,7,13A,0.36363636363636365
23,Tam Rony Kwok Ki,Star River 2,15.67,141,9,3,6,13A,0.3333333333333333
24,Wong Kwun Hin,X-Alpha 5,15.5,93,6,6,0,13A,1.0
25,Wong Ting Ho,X-Alpha 5,15.43,108,7,5,2,13A,0.7142857142857143
26,Lam Wilson Koon Fung,Craigengower Cricket Club,15.3,153,10,7,3,13A,0.7
27,Wong Marcus,MM Squash,15.0,90,6,3,3,13A,0.5
28,Chiba Fouad,Squashathon SocGen,15.0,90,6,1,5,13A,0.16666666666666666
29,Ang Cheung Yue,The Squash Club 3,14.7,147,10,9,1,13A,0.9
30,Buxani Krish,Squashathon SocGen,14.5,87,6,4,2,13A,0.6666666666666666
31,Ho Cheuk Yiu,Squashathon SocGen,14.0,84,6,4,2,13A,0.6666666666666666
32,Leung Wai Chun Hugo,Craigengower Cricket Club,13.88,111,8,8,0,13A,1.0
33,Rambaud- Chanoz Nicolas,Squashathon SocGen,13.8,138,10,2,8,13A,0.2
34,Lai Yiu Wa,Greenfield,13.8,69,5,1,4,13A,0.2
35,Leung Yat Hei,North District Sports Association 1,13.62,177,13,8,5,13A,0.6153846153846154
36,Chui Horace,Craigengower Cricket Club,13.5,81,6,3,3,13A,0.5
37,Choi Hiu Long,Arctic Circle,13.2,132,10,5,5,13A,0.5
38,Choi Hiu Yeung,Arctic Circle,13.0,156,12,8,4,13A,0.6666666666666666
39,Choi Ming Fung,Arctic Circle,13.0,78,6,1,5,13A,0.16666666666666666
40,Tse Tin Yiu,X-Alpha 5,12.9,129,10,2,8,13A,0.2
41,Leung Chung Hei,North District Sports Association 1,12.0,72,6,3,3,13A,0.5
42,Lee Chak Hei,X-Alpha 5,11.4,57,5,2,3,13A,0.4
43,Leung Venus Wing Sze,Star River 2,11.33,102,9,3,6,13A,0.3333333333333333
44,Young Ki Chun,Greenfield,11.08,144,13,2,11,13A,0.15384615384615385
45,Pang Danny King Wai,Star River 2,10.85,141,13,2,11,13A,0.15384615384615385
46,Zhou Cheng  Yuan,MM Squash,10.29,72,7,2,5,13A,0.2857142857142857
46,Cheung Brian Sheung Yan,Arctic Circle,10.29,72,7,2,5,13A,0.2857142857142857
48,Ip Laam,X-Alpha 5,9.6,48,5,2,3,13A,0.4
49,Ho Sze Wing,X-Alpha 5,9.43,66,7,4,3,13A,0.5714285714285714
50,Wong Wai Ling Helen,Arctic Circle,9.0,45,5,3,2,13A,0.6
51,Chan Simon,Craigengower Cricket Club,9.0,45,5,2,3,13A,0.4
52,Chow Pui Ching,X-Alpha 5,9.0,45,5,1,4,13A,0.2
53,Lee Chak Long,X-Alpha 5,8.4,42,5,2,3,13A,0.4
54,Chau Cheung Chung,Greenfield,8.4,42,5,1,4,13A,0.2
54,Cho Yat Long,Squashathon SocGen,8.4,42,5,1,4,13A,0.2
56,Yau Tsz Hin,Arctic Circle,7.8,39,5,2,3,13A,0.4
57,Hong Hang Shan,Arctic Circle,7.2,36,5,2,3,13A,0.4
57,Chan Edward Cheuk Wah,Star River 2,7.2,72,10,2,8,13A,0.2
59,Lathia Areeb,Squashathon SocGen,7.2,36,5,0,5,13A,0.0
60,Li Zong Xiang,Star River 2,6.67,60,9,4,5,13A,0.4444444444444444
61,Ho Hok Leung,Squashathon SocGen,6.38,51,8,1,7,13A,0.125
62,Ng Siu Ki,Greenfield,6.33,57,9,2,7,13A,0.2222222222222222
63,Keung Olive Man Yee,Star River 2,5.7,57,10,2,8,13A,0.2
64,Ma Ka Ho,MM Squash,4.88,39,8,2,6,13A,0.25
65,Lau Hon Chu,Greenfield,4.71,33,7,1,6,13A,0.14285714285714285
66,Chan Yu Hin Bethel,Greenfield,3.5,21,6,1,5,13A,0.16666666666666666
,Lai Cheuk Yu Manuel,MM Squash,24.0,96,4,3,1,13A,0.75
,Leung Kwok Wai,Star River 2,21.0,84,4,3,1,13A,0.75
