Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Au Siu Fai,20788,Hong Kong Football Club M4A,Tse Ray,28736,Royal Hong Kong Yacht Club M4,17/10/2024,Hong Kong Football Club,1,3-1,Win,Home
Tse Ray,28736,Royal Hong Kong Yacht Club M4,Au Siu Fai,20788,Hong Kong Football Club M4A,17/10/2024,Hong Kong Football Club,1,1-3,Loss,Away
Murray David,27253,Hong Kong Football Club M4A,Oei Chuen Shek Joseph,33696,Royal Hong Kong Yacht Club M4,17/10/2024,Hong Kong Football Club,2,1-3,Loss,Home
Oei Chuen Shek Joseph,33696,Royal Hong Kong Yacht Club M4,Murray David,27253,Hong Kong Football Club M4A,17/10/2024,Hong Kong Football Club,2,3-1,Win,Away
Sung Iris,22099,Hong Kong Football Club M4A,Lai Ming Wah,33120,Royal Hong Kong Yacht Club M4,17/10/2024,Hong Kong Football Club,3,0-3,Loss,Home
Lai Ming Wah,33120,Royal Hong Kong Yacht Club M4,Sung Iris,22099,Hong Kong Football Club M4A,17/10/2024,Hong Kong Football Club,3,3-0,Win,Away
Chau Phil,32598,Hong Kong Football Club M4A,Dong Ka Chung Jacky,21062,Royal Hong Kong Yacht Club M4,17/10/2024,Hong Kong Football Club,4,3-2,Win,Home
Dong Ka Chung Jacky,21062,Royal Hong Kong Yacht Club M4,Chau Phil,32598,Hong Kong Football Club M4A,17/10/2024,Hong Kong Football Club,4,2-3,Loss,Away
Lam Wai Ming,5239,Hong Kong Football Club M4A,Chiu Kenny Kwun Chark,34539,Royal Hong Kong Yacht Club M4,17/10/2024,Hong Kong Football Club,5,0-3,Loss,Home
Chiu Kenny Kwun Chark,34539,Royal Hong Kong Yacht Club M4,Lam Wai Ming,5239,Hong Kong Football Club M4A,17/10/2024,Hong Kong Football Club,5,3-0,Win,Away
Cox Simon,28422,Hong Kong Club Blue,Chan Kin Hung Kit,26668,SKCSC,17/10/2024,Masters - HK Squash Centre,1,0-3,Loss,Home
Chan Kin Hung Kit,26668,SKCSC,Cox Simon,28422,Hong Kong Club Blue,17/10/2024,Masters - HK Squash Centre,1,3-0,Win,Away
Baram Derek,35016,Hong Kong Club Blue,Leung Michael Yan Por,25671,SKCSC,17/10/2024,Masters - HK Squash Centre,2,0-3,Loss,Home
Leung Michael Yan Por,25671,SKCSC,Baram Derek,35016,Hong Kong Club Blue,17/10/2024,Masters - HK Squash Centre,2,3-0,Win,Away
McLennan Justin,31202,Hong Kong Club Blue,Chui King Yat,27048,SKCSC,17/10/2024,Masters - HK Squash Centre,3,1-3,Loss,Home
Chui King Yat,27048,SKCSC,McLennan Justin,31202,Hong Kong Club Blue,17/10/2024,Masters - HK Squash Centre,3,3-1,Win,Away
Sutch Jeremy,33574,Hong Kong Club Blue,Lai Herbert Chan Wah,27482,SKCSC,17/10/2024,Masters - HK Squash Centre,4,0-3,Loss,Home
Lai Herbert Chan Wah,27482,SKCSC,Sutch Jeremy,33574,Hong Kong Club Blue,17/10/2024,Masters - HK Squash Centre,4,3-0,Win,Away
Debnam Nicholas James,28702,Hong Kong Club Blue,Siu Andrew Chung Fai,24208,SKCSC,17/10/2024,Masters - HK Squash Centre,5,0-3,Loss,Home
Siu Andrew Chung Fai,24208,SKCSC,Debnam Nicholas James,28702,Hong Kong Club Blue,17/10/2024,Masters - HK Squash Centre,5,3-0,Win,Away
Chan Chi Ming,26965,WAKO,Chan Dave Chi Keung,29926,Hong Kong Football Club M4B,17/10/2024,Masters - Harbour Road Sports Centre,1,0-3,Loss,Home
Chan Dave Chi Keung,29926,Hong Kong Football Club M4B,Chan Chi Ming,26965,WAKO,17/10/2024,Masters - Harbour Road Sports Centre,1,3-0,Win,Away
Yiu Sai Ngoi,29899,WAKO,Ng Simon Chi Ming,6025,Hong Kong Football Club M4B,17/10/2024,Masters - Harbour Road Sports Centre,2,3-0,Win,Home
Ng Simon Chi Ming,6025,Hong Kong Football Club M4B,Yiu Sai Ngoi,29899,WAKO,17/10/2024,Masters - Harbour Road Sports Centre,2,0-3,Loss,Away
Lam Francis Fu Yuen,25420,WAKO,Wan Esther,33570,Hong Kong Football Club M4B,17/10/2024,Masters - Harbour Road Sports Centre,3,3-1,Win,Home
Wan Esther,33570,Hong Kong Football Club M4B,Lam Francis Fu Yuen,25420,WAKO,17/10/2024,Masters - Harbour Road Sports Centre,3,1-3,Loss,Away
Mak Derek Kam Yuen,7883,WAKO,Cheng Chung Wing Raymond,25367,Hong Kong Football Club M4B,17/10/2024,Masters - Harbour Road Sports Centre,4,3-1,Win,Home
Cheng Chung Wing Raymond,25367,Hong Kong Football Club M4B,Mak Derek Kam Yuen,7883,WAKO,17/10/2024,Masters - Harbour Road Sports Centre,4,1-3,Loss,Away
Ha Henry Kam Bo,19665,WAKO,Chan Peggy,18995,Hong Kong Football Club M4B,17/10/2024,Masters - Harbour Road Sports Centre,5,3-0,Win,Home
Chan Peggy,18995,Hong Kong Football Club M4B,Ha Henry Kam Bo,19665,WAKO,17/10/2024,Masters - Harbour Road Sports Centre,5,0-3,Loss,Away
Chu Lap Sun,21706,United Services Recreation Club M4,Martin Timothy,26166,Bolton,17/10/2024,United Services Recreation Club,1,3-2,Win,Home
Martin Timothy,26166,Bolton,Chu Lap Sun,21706,United Services Recreation Club M4,17/10/2024,United Services Recreation Club,1,2-3,Loss,Away
Yu Chi Keung,23608,United Services Recreation Club M4,Wright Martin,29202,Bolton,17/10/2024,United Services Recreation Club,2,1-3,Loss,Home
Wright Martin,29202,Bolton,Yu Chi Keung,23608,United Services Recreation Club M4,17/10/2024,United Services Recreation Club,2,3-1,Win,Away
Yam Ken Luen Kai,24703,United Services Recreation Club M4,Somers Jonathan,35023,Bolton,17/10/2024,United Services Recreation Club,3,3-0,Win,Home
Somers Jonathan,35023,Bolton,Yam Ken Luen Kai,24703,United Services Recreation Club M4,17/10/2024,United Services Recreation Club,3,0-3,Loss,Away
Leung Chi Wang Christopher,16145,United Services Recreation Club M4,Tsang Tzu Hao,35018,Bolton,17/10/2024,United Services Recreation Club,4,3-0,Win,Home
Tsang Tzu Hao,35018,Bolton,Leung Chi Wang Christopher,16145,United Services Recreation Club M4,17/10/2024,United Services Recreation Club,4,0-3,Loss,Away
Ku Wai Hang William,30782,United Services Recreation Club M4,Hewitt Stephen,35067,Bolton,17/10/2024,United Services Recreation Club,5,3-0,Win,Home
Hewitt Stephen,35067,Bolton,Ku Wai Hang William,30782,United Services Recreation Club M4,17/10/2024,United Services Recreation Club,5,0-3,Loss,Away
