Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Leung Dick Kan Fai,16988,Old Squash Fellows,Dickson Robert,30938,Hong Kong Cricket Club M3,31/10/2024,Masters - HK Squash Centre,1,3-0,Win,Home
Dickson Robert,30938,Hong Kong Cricket Club M3,Leung Dick Kan Fai,16988,Old Squash Fellows,31/10/2024,Masters - HK Squash Centre,1,0-3,Loss,Away
Chiu Vincent Man Shun,13037,Old Squash Fellows,Mercalfe Stephen Fraser,33662,Hong Kong Cricket Club M3,31/10/2024,Masters - HK Squash Centre,2,3-1,Win,Home
Mercalfe Stephen Fraser,33662,Hong Kong Cricket Club M3,Chiu Vincent Man Shun,13037,Old Squash Fellows,31/10/2024,Masters - HK Squash Centre,2,1-3,Loss,Away
Cheung Peter Tat Kei,30389,Old Squash Fellows,Koeman Arthur,22974,Hong Kong Cricket Club M3,31/10/2024,Masters - HK Squash Centre,3,3-0,Win,Home
Koeman Arthur,22974,Hong Kong Cricket Club M3,Cheung Peter Tat Kei,30389,Old Squash Fellows,31/10/2024,Masters - HK Squash Centre,3,0-3,Loss,Away
Dan John Kai Yiu,30390,Old Squash Fellows,To Alva Yu Hung,16721,Hong Kong Cricket Club M3,31/10/2024,Masters - HK Squash Centre,4,3-0,Win,Home
To Alva Yu Hung,16721,Hong Kong Cricket Club M3,Dan John Kai Yiu,30390,Old Squash Fellows,31/10/2024,Masters - HK Squash Centre,4,0-3,Loss,Away
Wong Alex Siu Ming,30388,Old Squash Fellows,Hilboldt Thomas Christian,34506,Hong Kong Cricket Club M3,31/10/2024,Masters - HK Squash Centre,5,3-1,Win,Home
Hilboldt Thomas Christian,34506,Hong Kong Cricket Club M3,Wong Alex Siu Ming,30388,Old Squash Fellows,31/10/2024,Masters - HK Squash Centre,5,1-3,Loss,Away
Ho Yiu Wah Hendry,29182,Royal Hong Kong Yacht Club M3,Ng Adrian,27119,Hong Kong Football Club M3A,31/10/2024,Royal Hong Kong Yacht Club,1,3-0,Win,Home
Ng Adrian,27119,Hong Kong Football Club M3A,Ho Yiu Wah Hendry,29182,Royal Hong Kong Yacht Club M3,31/10/2024,Royal Hong Kong Yacht Club,1,0-3,Loss,Away
Cheng Victor Kwok Wai,20440,Royal Hong Kong Yacht Club M3,Hathiramani Dinesh,21930,Hong Kong Football Club M3A,31/10/2024,Royal Hong Kong Yacht Club,2,3-1,Win,Home
Hathiramani Dinesh,21930,Hong Kong Football Club M3A,Cheng Victor Kwok Wai,20440,Royal Hong Kong Yacht Club M3,31/10/2024,Royal Hong Kong Yacht Club,2,1-3,Loss,Away
Le Hong Quang,33531,Royal Hong Kong Yacht Club M3,Thompson John,29507,Hong Kong Football Club M3A,31/10/2024,Royal Hong Kong Yacht Club,3,0-3,Loss,Home
Thompson John,29507,Hong Kong Football Club M3A,Le Hong Quang,33531,Royal Hong Kong Yacht Club M3,31/10/2024,Royal Hong Kong Yacht Club,3,3-0,Win,Away
Lipsham David John,34542,Royal Hong Kong Yacht Club M3,Li Samuel Kwok Sing,27166,Hong Kong Football Club M3A,31/10/2024,Royal Hong Kong Yacht Club,4,0-3,Loss,Home
Li Samuel Kwok Sing,27166,Hong Kong Football Club M3A,Lipsham David John,34542,Royal Hong Kong Yacht Club M3,31/10/2024,Royal Hong Kong Yacht Club,4,3-0,Win,Away
Lau John,25495,Royal Hong Kong Yacht Club M3,Kostienko Krzysztof,30787,Hong Kong Football Club M3A,31/10/2024,Royal Hong Kong Yacht Club,5,0-3,Loss,Home
Kostienko Krzysztof,30787,Hong Kong Football Club M3A,Lau John,25495,Royal Hong Kong Yacht Club M3,31/10/2024,Royal Hong Kong Yacht Club,5,3-0,Win,Away
Bachani Vinay Suresh,32772,Kowloon Cricket Club M3,Poon Ho Kar James,26416,United Services Recreation Club M3,31/10/2024,Kowloon Cricket Club,1,1-3,Loss,Home
Poon Ho Kar James,26416,United Services Recreation Club M3,Bachani Vinay Suresh,32772,Kowloon Cricket Club M3,31/10/2024,Kowloon Cricket Club,1,3-1,Win,Away
