Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Achouch Frank,Hong Kong Cricket Club 4,Chan Siu Kwan,Friend Club 3,13/01/2025,Hong Kong Cricket Club,1,3-1,Win,Home
Chan Siu Kwan,Friend Club 3,Achouch Frank,Hong Kong Cricket Club 4,13/01/2025,Hong Kong Cricket Club,1,1-3,Loss,Away
Janes Gareth,Hong Kong Cricket Club 4,Lee Roger Chi Lam,Friend Club 3,13/01/2025,Hong Kong Cricket Club,2,3-0,Win,Home
Lee Roger Chi Lam,Friend Club 3,Janes Gareth,Hong Kong Cricket Club 4,13/01/2025,Hong Kong Cricket Club,2,0-3,Loss,Away
Hoogendijk Mark,Hong Kong Cricket Club 4,Sze James Wang Cho,Friend Club 3,13/01/2025,Hong Kong Cricket Club,3,1-3,Loss,Home
Sze James Wang Cho,Friend Club 3,Hoogendijk Mark,Hong Kong Cricket Club 4,13/01/2025,Hong Kong Cricket Club,3,3-1,Win,Away
Achouch Jules Simon,Hong Kong Cricket Club 4,Shiu Ricky Kwok Leung,Friend Club 3,13/01/2025,Hong Kong Cricket Club,4,3-0,Win,Home
Shiu Ricky Kwok Leung,Friend Club 3,Achouch Jules Simon,Hong Kong Cricket Club 4,13/01/2025,Hong Kong Cricket Club,4,0-3,Loss,Away
Heritage Jonathan Paul,Hong Kong Cricket Club 4,Ho Chun Yu,Friend Club 3,13/01/2025,Hong Kong Cricket Club,5,1-3,Loss,Home
Ho Chun Yu,Friend Club 3,Heritage Jonathan Paul,Hong Kong Cricket Club 4,13/01/2025,Hong Kong Cricket Club,5,3-1,Win,Away
Li Ho Sum,Kowloon Cricket Club 6A,Chan Ming Yan Calvin,Global Squash 1,13/01/2025,Kowloon Cricket Club,1,3-1,Win,Home
Chan Ming Yan Calvin,Global Squash 1,Li Ho Sum,Kowloon Cricket Club 6A,13/01/2025,Kowloon Cricket Club,1,1-3,Loss,Away
Li Pinky Wing Shan,Kowloon Cricket Club 6A,Lau Yan Kiu,Global Squash 1,13/01/2025,Kowloon Cricket Club,2,1-3,Loss,Home
Lau Yan Kiu,Global Squash 1,Li Pinky Wing Shan,Kowloon Cricket Club 6A,13/01/2025,Kowloon Cricket Club,2,3-1,Win,Away
Cheng Tak Kwong,Kowloon Cricket Club 6A,Kan Ho Yin Alex,Global Squash 1,13/01/2025,Kowloon Cricket Club,3,3-2,Win,Home
Kan Ho Yin Alex,Global Squash 1,Cheng Tak Kwong,Kowloon Cricket Club 6A,13/01/2025,Kowloon Cricket Club,3,2-3,Loss,Away
Chan Andy Kin Wing,Kowloon Cricket Club 6A,Mak Chun Wai,Global Squash 1,13/01/2025,Kowloon Cricket Club,4,0-3,Loss,Home
Mak Chun Wai,Global Squash 1,Chan Andy Kin Wing,Kowloon Cricket Club 6A,13/01/2025,Kowloon Cricket Club,4,3-0,Win,Away
Tam Norman,Kowloon Cricket Club 6A,Lee Ho Ting,Global Squash 1,13/01/2025,Kowloon Cricket Club,5,0-3,Loss,Home
Lee Ho Ting,Global Squash 1,Tam Norman,Kowloon Cricket Club 6A,13/01/2025,Kowloon Cricket Club,5,3-0,Win,Away
Raducki Stephen,Social Squash Team,Hau Venus,Kowloon Cricket Club 6B,13/01/2025,HK Squash Centre,1,3-0,Win,Home
Hau Venus,Kowloon Cricket Club 6B,Raducki Stephen,Social Squash Team,13/01/2025,HK Squash Centre,1,0-3,Loss,Away
Catherine Loic,Social Squash Team,Ho Yiu Wah Hendry,Kowloon Cricket Club 6B,13/01/2025,HK Squash Centre,2,0-3,Loss,Home
Ho Yiu Wah Hendry,Kowloon Cricket Club 6B,Catherine Loic,Social Squash Team,13/01/2025,HK Squash Centre,2,3-0,Win,Away
Wong Ching Yui Dominic,Social Squash Team,Cheng Victor Kwok Wai,Kowloon Cricket Club 6B,13/01/2025,HK Squash Centre,3,1-3,Loss,Home
Cheng Victor Kwok Wai,Kowloon Cricket Club 6B,Wong Ching Yui Dominic,Social Squash Team,13/01/2025,HK Squash Centre,3,3-1,Win,Away
Chan Chi Ming Mike,Social Squash Team,Leung Phoebe Hei Ting,Kowloon Cricket Club 6B,13/01/2025,HK Squash Centre,4,1-3,Loss,Home
Leung Phoebe Hei Ting,Kowloon Cricket Club 6B,Chan Chi Ming Mike,Social Squash Team,13/01/2025,HK Squash Centre,4,3-1,Win,Away
Adjemian Nicolas,Social Squash Team,Lai Tak Wai,Kowloon Cricket Club 6B,13/01/2025,HK Squash Centre,5,3-2,Win,Home
