Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Chow Qing,Squashathon One,Heng Ashton,Hong Kong Cricket Club 8,08/02/2025,Cornwall Street Squash Centre,1,0-3,Loss,Home
Heng Ashton,Hong Kong Cricket Club 8,Chow Qing,Squashathon One,08/02/2025,Cornwall Street Squash Centre,1,3-0,Win,Away
Cheung Ka Wing,Squashathon One,Huang William Yijia,Hong Kong Cricket Club 8,08/02/2025,Cornwall Street Squash Centre,2,3-2,Win,Home
Huang William Yijia,Hong Kong Cricket Club 8,Cheung Ka Wing,Squashathon One,08/02/2025,Cornwall Street Squash Centre,2,2-3,Loss,Away
Wong Chi Kin,Squashathon One,Chan Gerard Ming Shing,Hong Kong Cricket Club 8,08/02/2025,Cornwall Street Squash Centre,3,3-0,Win,Home
Chan Gerard Ming Shing,Hong Kong Cricket Club 8,Wong Chi Kin,Squashathon One,08/02/2025,Cornwall Street Squash Centre,3,0-3,Loss,Away
Wong Sung Chit,Squashathon One,Chan Bernard Ming Shun,Hong Kong Cricket Club 8,08/02/2025,Cornwall Street Squash Centre,4,3-0,Win,Home
Chan Bernard Ming Shun,Hong Kong Cricket Club 8,Wong Sung Chit,Squashathon One,08/02/2025,Cornwall Street Squash Centre,4,0-3,Loss,Away
Yeung Hei Lui,Squashathon One,Unknown,Hong Kong Cricket Club 8,08/02/2025,Cornwall Street Squash Centre,5,CR,Win,Home
Unknown,Hong Kong Cricket Club 8,Yeung Hei Lui,Squashathon One,08/02/2025,Cornwall Street Squash Centre,5,CR,Loss,Away
Chiu Sai Kwong,Royal Hong Kong Yacht Club Div 15,Wong Ho Tong,Physical Chess 5,08/02/2025,Royal Hong Kong Yacht Club,1,2-3,Loss,Home
Wong Ho Tong,Physical Chess 5,Chiu Sai Kwong,Royal Hong Kong Yacht Club Div 15,08/02/2025,Royal Hong Kong Yacht Club,1,3-2,Win,Away
Wang Yi,Royal Hong Kong Yacht Club Div 15,Wan Yiu Hong,Physical Chess 5,08/02/2025,Royal Hong Kong Yacht Club,2,3-0,Win,Home
Wan Yiu Hong,Physical Chess 5,Wang Yi,Royal Hong Kong Yacht Club Div 15,08/02/2025,Royal Hong Kong Yacht Club,2,0-3,Loss,Away
Lai Ming Wah,Royal Hong Kong Yacht Club Div 15,Chan Yuen Hei,Physical Chess 5,08/02/2025,Royal Hong Kong Yacht Club,3,3-0,Win,Home
Chan Yuen Hei,Physical Chess 5,Lai Ming Wah,Royal Hong Kong Yacht Club Div 15,08/02/2025,Royal Hong Kong Yacht Club,3,0-3,Loss,Away
Dong Ka Chung Jacky,Royal Hong Kong Yacht Club Div 15,Chan Chun Ho,Physical Chess 5,08/02/2025,Royal Hong Kong Yacht Club,4,3-0,Win,Home
Chan Chun Ho,Physical Chess 5,Dong Ka Chung Jacky,Royal Hong Kong Yacht Club Div 15,08/02/2025,Royal Hong Kong Yacht Club,4,0-3,Loss,Away
Chiu Yee Lai,Royal Hong Kong Yacht Club Div 15,Unknown,Physical Chess 5,08/02/2025,Royal Hong Kong Yacht Club,5,CR,Win,Home
Unknown,Physical Chess 5,Chiu Yee Lai,Royal Hong Kong Yacht Club Div 15,08/02/2025,Royal Hong Kong Yacht Club,5,CR,Loss,Away
Wong Hiu Lam,Sha Tin 7,Morris Brandon Quinn,United Services Recreation Club 4,08/02/2025,Cornwall Street Squash Centre,1,0-3,Loss,Home
Morris Brandon Quinn,United Services Recreation Club 4,Wong Hiu Lam,Sha Tin 7,08/02/2025,Cornwall Street Squash Centre,1,3-0,Win,Away
Cheng Hoi Ching,Sha Tin 7,Shah Anaisha Malay,United Services Recreation Club 4,08/02/2025,Cornwall Street Squash Centre,2,0-3,Loss,Home
Shah Anaisha Malay,United Services Recreation Club 4,Cheng Hoi Ching,Sha Tin 7,08/02/2025,Cornwall Street Squash Centre,2,3-0,Win,Away
Law Nga Mang,Sha Tin 7,Mak Jaden,United Services Recreation Club 4,08/02/2025,Cornwall Street Squash Centre,3,0-3,Loss,Home
Mak Jaden,United Services Recreation Club 4,Law Nga Mang,Sha Tin 7,08/02/2025,Cornwall Street Squash Centre,3,3-0,Win,Away
Lee Man Yu,Sha Tin 7,Chang Nga Pui,United Services Recreation Club 4,08/02/2025,Cornwall Street Squash Centre,4,3-2,Win,Home
Chang Nga Pui,United Services Recreation Club 4,Lee Man Yu,Sha Tin 7,08/02/2025,Cornwall Street Squash Centre,4,2-3,Loss,Away
Lo Ching Yin,Sha Tin 7,Chi Sum Yau,United Services Recreation Club 4,08/02/2025,Cornwall Street Squash Centre,5,3-0,Win,Home
Chi Sum Yau,United Services Recreation Club 4,Lo Ching Yin,Sha Tin 7,08/02/2025,Cornwall Street Squash Centre,5,0-3,Loss,Away
