Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Liu Vincent Wing Sang,Invader Squash,Sun Ka Ip Justin Edmund,i-Mask Advance Squash Club 4,14/01/2025,Harbour Road Sports Centre,1,0-3,Loss,Home
Sun Ka Ip Justin Edmund,i-Mask Advance Squash Club 4,Liu Vincent Wing Sang,Invader Squash,14/01/2025,Harbour Road Sports Centre,1,3-0,Win,Away
Poon Kings Kin Sun,Invader Squash,Yeung Leo Kin Lai,i-Mask Advance Squash Club 4,14/01/2025,Harbour Road Sports Centre,2,2-3,Loss,Home
Yeung Leo Kin Lai,i-Mask Advance Squash Club 4,Poon Kings Kin Sun,Invader Squash,14/01/2025,Harbour Road Sports Centre,2,3-2,Win,Away
Leung Freddie Ping Wah,Invader Squash,Chong Tin Hang,i-Mask Advance Squash Club 4,14/01/2025,Harbour Road Sports Centre,3,3-2,Win,Home
Chong Tin Hang,i-Mask Advance Squash Club 4,Leung Freddie Ping Wah,Invader Squash,14/01/2025,Harbour Road Sports Centre,3,2-3,Loss,Away
Wong Simpson Yau Shan,Invader Squash,Lou Eddie Kuong Fai,i-Mask Advance Squash Club 4,14/01/2025,Harbour Road Sports Centre,4,2-3,Loss,Home
Lou Eddie Kuong Fai,i-Mask Advance Squash Club 4,Wong Simpson Yau Shan,Invader Squash,14/01/2025,Harbour Road Sports Centre,4,3-2,Win,Away
Au Shing Wai,Invader Squash,Cheng Kathy Ka Wai,i-Mask Advance Squash Club 4,14/01/2025,Harbour Road Sports Centre,5,0-3,Loss,Home
Cheng Kathy Ka Wai,i-Mask Advance Squash Club 4,Au Shing Wai,Invader Squash,14/01/2025,Harbour Road Sports Centre,5,3-0,Win,Away
Cheng Jonathan Yee Fung,Global Squash 2,Hui Prodipto,Kinetic 3,14/01/2025,HK Squash Centre,1,3-0,Win,Home
Hui Prodipto,Kinetic 3,Cheng Jonathan Yee Fung,Global Squash 2,14/01/2025,HK Squash Centre,1,0-3,Loss,Away
Fan Da Jong,Global Squash 2,Wan Man Fai,Kinetic 3,14/01/2025,HK Squash Centre,2,1-3,Loss,Home
Wan Man Fai,Kinetic 3,Fan Da Jong,Global Squash 2,14/01/2025,HK Squash Centre,2,3-1,Win,Away
Tong Foon Chi,Global Squash 2,Chau Hang Henry,Kinetic 3,14/01/2025,HK Squash Centre,3,1-3,Loss,Home
Chau Hang Henry,Kinetic 3,Tong Foon Chi,Global Squash 2,14/01/2025,HK Squash Centre,3,3-1,Win,Away
Ng Chi Ming,Global Squash 2,Lee Henry Kwok Chung,Kinetic 3,14/01/2025,HK Squash Centre,4,0-3,Loss,Home
Lee Henry Kwok Chung,Kinetic 3,Ng Chi Ming,Global Squash 2,14/01/2025,HK Squash Centre,4,3-0,Win,Away
Cheung Fung Yee Ida,Global Squash 2,Vaswani Arun,Kinetic 3,14/01/2025,HK Squash Centre,5,0-3,Loss,Home
Vaswani Arun,Kinetic 3,Cheung Fung Yee Ida,Global Squash 2,14/01/2025,HK Squash Centre,5,3-0,Win,Away
Tsoi Keith Tsz Fung,Sha Tin 5,Ngan Wynn,The Squash Club 3,14/01/2025,Cornwall Street Squash Centre,1,3-0,Win,Home
Ngan Wynn,The Squash Club 3,Tsoi Keith Tsz Fung,Sha Tin 5,14/01/2025,Cornwall Street Squash Centre,1,0-3,Loss,Away
Poon Raymond Wai Man,Sha Tin 5,Ngan Xyan,The Squash Club 3,14/01/2025,Cornwall Street Squash Centre,2,3-0,Win,Home
Ngan Xyan,The Squash Club 3,Poon Raymond Wai Man,Sha Tin 5,14/01/2025,Cornwall Street Squash Centre,2,0-3,Loss,Away
Fung Wing Hing,Sha Tin 5,Lam Yan Yu Hayley,The Squash Club 3,14/01/2025,Cornwall Street Squash Centre,3,0-3,Loss,Home
Lam Yan Yu Hayley,The Squash Club 3,Fung Wing Hing,Sha Tin 5,14/01/2025,Cornwall Street Squash Centre,3,3-0,Win,Away
Wai Brian Hok Chun,Sha Tin 5,Leung Hok Sum,The Squash Club 3,14/01/2025,Cornwall Street Squash Centre,4,0-3,Loss,Home
Leung Hok Sum,The Squash Club 3,Wai Brian Hok Chun,Sha Tin 5,14/01/2025,Cornwall Street Squash Centre,4,3-0,Win,Away
Chan Pak Lun,Sha Tin 5,Leung Kam Yau Hardy,The Squash Club 3,14/01/2025,Cornwall Street Squash Centre,5,3-0,Win,Home
Leung Kam Yau Hardy,The Squash Club 3,Chan Pak Lun,Sha Tin 5,14/01/2025,Cornwall Street Squash Centre,5,0-3,Loss,Away
Kumar Raj,HKCC Tuesday Night Rockers,Leung Kwok Wai,Star River 1,14/01/2025,Hong Kong Cricket Club,1,3-1,Win,Home
