Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ko Toby Ho Yin,HKPF Squash Team,Cheung Alan Wing Lun,Friend Club,16/10/2024,Cornwall Street Squash Centre,1,3-0,Win,Home
Cheung Alan Wing Lun,Friend Club,Ko Toby Ho Yin,HKPF Squash Team,16/10/2024,Cornwall Street Squash Centre,1,0-3,Loss,Away
Lau Shing Chung Simon,HKPF Squash Team,Chu Raymond Wai Man,Friend Club,16/10/2024,Cornwall Street Squash Centre,2,3-2,Win,Home
Chu Raymond Wai Man,Friend Club,Lau Shing Chung Simon,HKPF Squash Team,16/10/2024,Cornwall Street Squash Centre,2,2-3,Loss,Away
Chan Ho Lam,HKPF Squash Team,Mong Hoi Ching Norman,Friend Club,16/10/2024,Cornwall Street Squash Centre,3,0-3,Loss,Home
Mong Hoi Ching Norman,Friend Club,Chan Ho Lam,HKPF Squash Team,16/10/2024,Cornwall Street Squash Centre,3,3-0,Win,Away
Siu William Chak Man,HKPF Squash Team,Ip Chun Keung,Friend Club,16/10/2024,Cornwall Street Squash Centre,4,2-3,Loss,Home
Ip Chun Keung,Friend Club,Siu William Chak Man,HKPF Squash Team,16/10/2024,Cornwall Street Squash Centre,4,3-2,Win,Away
Liu Wai Yin,HKPF Squash Team,Wong Ho Sang,Friend Club,16/10/2024,Cornwall Street Squash Centre,5,0-3,Loss,Home
Wong Ho Sang,Friend Club,Liu Wai Yin,HKPF Squash Team,16/10/2024,Cornwall Street Squash Centre,5,3-0,Win,Away
Lee Lawrence Chi Hung,Hong Kong Football Club 9,Andersson Greger,The Best Group 2,16/10/2024,Hong Kong Football Club,1,3-0,Win,Home
Andersson Greger,The Best Group 2,Lee Lawrence Chi Hung,Hong Kong Football Club 9,16/10/2024,Hong Kong Football Club,1,0-3,Loss,Away
Chow Kar Wah,Hong Kong Football Club 9,Wong Rames Wang Lung,The Best Group 2,16/10/2024,Hong Kong Football Club,2,3-2,Win,Home
Wong Rames Wang Lung,The Best Group 2,Chow Kar Wah,Hong Kong Football Club 9,16/10/2024,Hong Kong Football Club,2,2-3,Loss,Away
Wright Martin,Hong Kong Football Club 9,Chan Cheuk Kee,The Best Group 2,16/10/2024,Hong Kong Football Club,3,1-3,Loss,Home
Chan Cheuk Kee,The Best Group 2,Wright Martin,Hong Kong Football Club 9,16/10/2024,Hong Kong Football Club,3,3-1,Win,Away
Jones Robert F.,Hong Kong Football Club 9,Ho Sung Hon,The Best Group 2,16/10/2024,Hong Kong Football Club,4,3-0,Win,Home
Ho Sung Hon,The Best Group 2,Jones Robert F.,Hong Kong Football Club 9,16/10/2024,Hong Kong Football Club,4,0-3,Loss,Away
Murray David,Hong Kong Football Club 9,Cheng Chi Wah,The Best Group 2,16/10/2024,Hong Kong Football Club,5,1-3,Loss,Home
Cheng Chi Wah,The Best Group 2,Murray David,Hong Kong Football Club 9,16/10/2024,Hong Kong Football Club,5,3-1,Win,Away
Cheung Ka Lun Alan,Centre Squash,Wu Ka Ho,Kwai Tsing District Squash Club,16/10/2024,HK Squash Centre,1,1-3,Loss,Home
Wu Ka Ho,Kwai Tsing District Squash Club,Cheung Ka Lun Alan,Centre Squash,16/10/2024,HK Squash Centre,1,3-1,Win,Away
Chevaux Alexander,Centre Squash,Ho Gary Ming Fai,Kwai Tsing District Squash Club,16/10/2024,HK Squash Centre,2,3-0,Win,Home
Ho Gary Ming Fai,Kwai Tsing District Squash Club,Chevaux Alexander,Centre Squash,16/10/2024,HK Squash Centre,2,0-3,Loss,Away
Coutarel Brice Pierre Robert,Centre Squash,Tsang Yan Kiu,Kwai Tsing District Squash Club,16/10/2024,HK Squash Centre,3,0-3,Loss,Home
Tsang Yan Kiu,Kwai Tsing District Squash Club,Coutarel Brice Pierre Robert,Centre Squash,16/10/2024,HK Squash Centre,3,3-0,Win,Away
Grillo Francesco,Centre Squash,Li Keung Shing,Kwai Tsing District Squash Club,16/10/2024,HK Squash Centre,4,3-1,Win,Home
Li Keung Shing,Kwai Tsing District Squash Club,Grillo Francesco,Centre Squash,16/10/2024,HK Squash Centre,4,1-3,Loss,Away
Li Paul Lok San,Centre Squash,Lam Chi Chris,Kwai Tsing District Squash Club,16/10/2024,HK Squash Centre,5,0-3,Loss,Home
Lam Chi Chris,Kwai Tsing District Squash Club,Li Paul Lok San,Centre Squash,16/10/2024,HK Squash Centre,5,3-0,Win,Away
Yim Man Ching,Kowloon Cricket Club 9,Ho Helen Sin Man,i-Mask Advance Squash Club 3,16/10/2024,Kowloon Cricket Club,1,3-1,Win,Home
Ho Helen Sin Man,i-Mask Advance Squash Club 3,Yim Man Ching,Kowloon Cricket Club 9,16/10/2024,Kowloon Cricket Club,1,1-3,Loss,Away
Wan Pauline Yuen Ping,Kowloon Cricket Club 9,Cheung Henry Hei Wa,i-Mask Advance Squash Club 3,16/10/2024,Kowloon Cricket Club,2,1-3,Loss,Home
Cheung Henry Hei Wa,i-Mask Advance Squash Club 3,Wan Pauline Yuen Ping,Kowloon Cricket Club 9,16/10/2024,Kowloon Cricket Club,2,3-1,Win,Away
Yip Kent Chi Bun,Kowloon Cricket Club 9,Au Yeung Albert Tsz Hung,i-Mask Advance Squash Club 3,16/10/2024,Kowloon Cricket Club,3,0-3,Loss,Home
Au Yeung Albert Tsz Hung,i-Mask Advance Squash Club 3,Yip Kent Chi Bun,Kowloon Cricket Club 9,16/10/2024,Kowloon Cricket Club,3,3-0,Win,Away
Kundamal Neel,Kowloon Cricket Club 9,Hegde Vishal,i-Mask Advance Squash Club 3,16/10/2024,Kowloon Cricket Club,4,1-3,Loss,Home
Hegde Vishal,i-Mask Advance Squash Club 3,Kundamal Neel,Kowloon Cricket Club 9,16/10/2024,Kowloon Cricket Club,4,3-1,Win,Away
Lo Tin Yee Clement,Kowloon Cricket Club 9,Kong Yuk Hang Jason,i-Mask Advance Squash Club 3,16/10/2024,Kowloon Cricket Club,5,0-3,Loss,Home
Kong Yuk Hang Jason,i-Mask Advance Squash Club 3,Lo Tin Yee Clement,Kowloon Cricket Club 9,16/10/2024,Kowloon Cricket Club,5,3-0,Win,Away
