Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Pun Teddy,33217.0,Hong Kong Football Club M2A,Bruwer Frank,30507.0,Hong Kong Cricket Club M2B,19/03/2025,Hong Kong Football Club,1,3-2,Win,Home
Bruwer Frank,30507.0,Hong Kong Cricket Club M2B,Pun Teddy,33217.0,Hong Kong Football Club M2A,19/03/2025,Hong Kong Football Club,1,2-3,Loss,Away
Mountford Graham,32160.0,Hong Kong Football Club M2A,Janes Gareth,28987.0,Hong Kong Cricket Club M2B,19/03/2025,Hong Kong Football Club,2,1-3,Loss,Home
Janes Gareth,28987.0,Hong Kong Cricket Club M2B,Mountford Graham,32160.0,Hong Kong Football Club M2A,19/03/2025,Hong Kong Football Club,2,3-1,Win,Away
Ng Paul Lap Yan,27257.0,Hong Kong Football Club M2A,Olsen Sven,32493.0,Hong Kong Cricket Club M2B,19/03/2025,Hong Kong Football Club,3,3-1,Win,Home
Olsen Sven,32493.0,Hong Kong Cricket Club M2B,Ng Paul Lap Yan,27257.0,Hong Kong Football Club M2A,19/03/2025,Hong Kong Football Club,3,1-3,Loss,Away
Ho Simon Man Kai,29660.0,Hong Kong Football Club M2A,Heritage Jonathan Paul,32639.0,Hong Kong Cricket Club M2B,19/03/2025,Hong Kong Football Club,4,1-3,Loss,Home
Heritage Jonathan Paul,32639.0,Hong Kong Cricket Club M2B,Ho Simon Man Kai,29660.0,Hong Kong Football Club M2A,19/03/2025,Hong Kong Football Club,4,3-1,Win,Away
Nihalani Manoj,25742.0,Hong Kong Football Club M2B,Leung Chi On,31982.0,Ladies Recreation Club M2A,19/03/2025,Hong Kong Football Club,1,3-1,Win,Home
Leung Chi On,31982.0,Ladies Recreation Club M2A,Nihalani Manoj,25742.0,Hong Kong Football Club M2B,19/03/2025,Hong Kong Football Club,1,1-3,Loss,Away
Gates Stuart,32455.0,Hong Kong Football Club M2B,Amjad Nauman,33226.0,Ladies Recreation Club M2A,19/03/2025,Hong Kong Football Club,2,3-0,Win,Home
Amjad Nauman,33226.0,Ladies Recreation Club M2A,Gates Stuart,32455.0,Hong Kong Football Club M2B,19/03/2025,Hong Kong Football Club,2,0-3,Loss,Away
Derouet Yann,33109.0,Hong Kong Football Club M2B,Unknown,,Ladies Recreation Club M2A,19/03/2025,Hong Kong Football Club,3,CR,Win,Home
Unknown,,Ladies Recreation Club M2A,Derouet Yann,33109.0,Hong Kong Football Club M2B,19/03/2025,Hong Kong Football Club,3,CR,Loss,Away
Scheepers Bradley,32491.0,Hong Kong Football Club M2B,Unknown,,Ladies Recreation Club M2A,19/03/2025,Hong Kong Football Club,4,CR,Win,Home
Unknown,,Ladies Recreation Club M2A,Scheepers Bradley,32491.0,Hong Kong Football Club M2B,19/03/2025,Hong Kong Football Club,4,CR,Loss,Away
