Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Cheung Hei Yu,Energy Squash Club 1,25.88,207,8,7,1,13B,0.875
2,Chung Shun Yeung,i-Mask Advance Squash Club 5,24.92,324,13,12,1,13B,0.9230769230769231
3,Lee Yin Fung,Kinetic 4,24.2,363,15,13,2,13B,0.8666666666666667
4,Lau Chun Kin,Electrify Squash Div 13,23.31,303,13,11,2,13B,0.8461538461538461
5,Man Yu Hin,X-Alpha 5,23.14,324,14,12,2,13B,0.8571428571428571
6,Lo Hoi Fung Douglas,Electrify Squash Div 13,23.06,369,16,16,0,13B,1.0
7,Yiu Cheuk Fung,Sha Tin 6,22.5,540,24,18,6,13B,0.75
8,Ho Kwan Ho,Electrify Squash Div 13,21.82,240,11,9,2,13B,0.8181818181818182
9,Tam Ming Wai,Energy Squash Club 1,21.6,216,10,8,2,13B,0.8
10,Lee Ching Long,Electrify Squash Div 13,21.6,108,5,4,1,13B,0.8
11,Zhang Ting Ze,HKIS Div 13,21.43,150,7,4,3,13B,0.5714285714285714
12,Szeto Jonas,Fusion Squash Club 2,21.19,339,16,10,6,13B,0.625
13,Liu Yang,Fusion Squash Club 2,21.0,168,8,7,1,13B,0.875
14,Lui Paktong Lilian,HKIS Div 13,21.0,105,5,5,0,13B,1.0
15,So Hau Yi,Energy Squash Club 1,20.67,186,9,9,0,13B,1.0
16,Tse Tin Yui,X-Alpha 5,20.5,246,12,7,5,13B,0.5833333333333334
17,Tse Tin Po,Electrify Squash Div 13,20.5,123,6,5,1,13B,0.8333333333333334
18,Bei Chi Ting,Energy Squash Club 2,20.25,243,12,11,1,13B,0.9166666666666666
19,Pun William,Fusion Squash Club 2,20.0,300,15,11,4,13B,0.7333333333333333
20,Tam Yat Yin,Yuen Long District Sports Association Limited,19.88,159,8,4,4,13B,0.5
21,Chiba Fouad,SocGen Squash,19.74,375,19,9,10,13B,0.47368421052631576
22,Yam Tsz Hei,Sha Tin 6,19.71,414,21,15,6,13B,0.7142857142857143
23,Leung Long Hin,Electrify Squash Div 13,19.36,213,11,10,1,13B,0.9090909090909091
24,Jiang Ziwei Forrest,i-Mask Advance Squash Club 5,19.29,135,7,4,3,13B,0.5714285714285714
25,Lau Cheuk Yan,Happy Squash 4,19.23,423,22,16,6,13B,0.7272727272727273
26,Lee Nok Tin,Energy Squash Club 2,19.09,210,11,9,2,13B,0.8181818181818182
27,Wong Jace,Energy Squash Club 2,18.67,168,9,6,3,13B,0.6666666666666666
28,Lau Sze Tung,Happy Squash 4,18.57,390,21,9,12,13B,0.42857142857142855
29,Tang Yik Lam Cherise,X-Alpha 5,18.0,252,14,10,4,13B,0.7142857142857143
30,Zhao Ling Ban,Energy Squash Club 1,18.0,126,7,7,0,13B,1.0
31,Bai Bowen,Electrify Squash Div 13,17.62,282,16,14,2,13B,0.875
32,Cheung Ryan Hayden,Energy Squash Club 2,17.62,141,8,5,3,13B,0.625
33,Pong Pak Him Matthias,HKIS Div 13,17.25,138,8,4,4,13B,0.5
34,Yeung Chi Kit,Electrify Squash Div 13,16.71,117,7,7,0,13B,1.0
35,Law Tsz Ham,Yuen Long District Sports Association Limited,16.5,132,8,4,4,13B,0.5
36,Rambaud- Chanoz Nicolas,SocGen Squash,16.42,312,19,9,10,13B,0.47368421052631576
37,Wang Youying,Fusion Squash Club 2,16.29,228,14,11,3,13B,0.7857142857142857
38,Lee Chak Hei,X-Alpha 5,16.2,81,5,5,0,13B,1.0
39,Huen Sze Chit,Yuen Long District Sports Association Limited,16.0,144,9,3,6,13B,0.3333333333333333
40,Ma Tsz Wun,X-Alpha 5,15.86,111,7,6,1,13B,0.8571428571428571
41,Cheng Hiu Tung,Fusion Squash Club 2,15.6,234,15,10,5,13B,0.6666666666666666
42,Man Yu Ching,X-Alpha 5,15.3,153,10,6,4,13B,0.6
43,Yung Hei Pui,Kinetic 4,15.23,198,13,4,9,13B,0.3076923076923077
44,Chen Nicole,Sha Tin 6,15.17,273,18,10,8,13B,0.5555555555555556
45,Chung Kwok Kui,Electrify Squash Div 13,15.0,135,9,9,0,13B,1.0
46,Wang Tristan Xiao Feng,HKIS Div 13,15.0,195,13,5,8,13B,0.38461538461538464
47,Mo Chun Hei,Yuen Long District Sports Association Limited,14.4,144,10,3,7,13B,0.3
48,Wong Wang Ching,Energy Squash Club 1,14.4,72,5,1,4,13B,0.2
49,Jain Shlok,SocGen Squash,14.21,270,19,9,10,13B,0.47368421052631576
50,Lathia Areeb,SocGen Squash,14.12,240,17,13,4,13B,0.7647058823529411
51,Tong Kai Hin,SocGen Squash,14.1,141,10,9,1,13B,0.9
52,Lam Tsz Yan,Energy Squash Club 1,14.0,126,9,1,8,13B,0.1111111111111111
53,Tse Tin Yiu,X-Alpha 5,13.85,180,13,8,5,13B,0.6153846153846154
54,Wong Ryan,Energy Squash Club 2,13.64,150,11,2,9,13B,0.18181818181818182
55,Ho Chun Yin,Energy Squash Club 1,13.5,81,6,4,2,13B,0.6666666666666666
56,Ng Aurelia Kiu Hei,Fusion Squash Club 2,13.25,159,12,9,3,13B,0.75
57,Wong Darren,Energy Squash Club 2,13.15,171,13,9,4,13B,0.6923076923076923
58,Chen Yat Kuen,i-Mask Advance Squash Club 5,13.15,171,13,6,7,13B,0.46153846153846156
59,Wong Yi Ching Mia,Energy Squash Club 1,13.09,144,11,4,7,13B,0.36363636363636365
60,Liftinger Gregor,Yuen Long District Sports Association Limited,13.0,117,9,4,5,13B,0.4444444444444444
61,Lam Audrey Lok Yi,Fusion Squash Club 2,12.75,204,16,9,7,13B,0.5625
62,Wong Kwun Hin,X-Alpha 5,12.5,75,6,3,3,13B,0.5
63,Wong Wun Yin,i-Mask Advance Squash Club 5,12.38,99,8,2,6,13B,0.25
64,Cheung Hau Yat,Kinetic 4,12.27,135,11,5,6,13B,0.45454545454545453
65,Wong Ho Kit,Yuen Long District Sports Association Limited,12.0,108,9,5,4,13B,0.5555555555555556
66,Ho Sze Wing,X-Alpha 5,12.0,72,6,4,2,13B,0.6666666666666666
67,Ho Chun Lok,Energy Squash Club 1,12.0,84,7,2,5,13B,0.2857142857142857
68,Chung Hau Yi,Energy Squash Club 1,11.7,117,10,4,6,13B,0.4
69,Leung Yuk Ming,Electrify Squash Div 13,11.67,105,9,7,2,13B,0.7777777777777778
70,Leung Yuen Sum,Yuen Long District Sports Association Limited,11.62,93,8,4,4,13B,0.5
71,Lai Tongtong,HKIS Div 13,11.57,81,7,4,3,13B,0.5714285714285714
72,Lee Man Yi,Yuen Long District Sports Association Limited,11.45,126,11,5,6,13B,0.45454545454545453
72,Yuen Tsz Tang,i-Mask Advance Squash Club 5,11.45,126,11,5,6,13B,0.45454545454545453
74,Chan Sze Wing,SocGen Squash,11.4,57,5,3,2,13B,0.6
75,Li Kin,Sha Tin 6,10.8,162,15,6,9,13B,0.4
76,Lo Long Yue Alwina,Kinetic 4,10.8,54,5,1,4,13B,0.2
77,Cheng Chung Yan,X-Alpha 5,10.71,75,7,3,4,13B,0.42857142857142855
78,Chang Ka Hei,Sha Tin 6,10.65,213,20,12,8,13B,0.6
79,Lau Ho Long,Yuen Long District Sports Association Limited,10.5,105,10,6,4,13B,0.6
79,Cheung Hing Kin,Kinetic 4,10.5,84,8,6,2,13B,0.75
81,Jayasuriya Sanjaya,Kinetic 4,10.5,84,8,1,7,13B,0.125
82,Chau Ka Chung,Sha Tin 6,10.0,90,9,4,5,13B,0.4444444444444444
83,Li Siu Ting,Kinetic 4,9.9,99,10,2,8,13B,0.2
84,Fong Sze Yu Ella,Happy Squash 4,9.75,117,12,7,5,13B,0.5833333333333334
85,Leung Tsz Lam,Kinetic 4,9.67,87,9,3,6,13B,0.3333333333333333
86,Cheung Yu Pak,Happy Squash 4,9.4,141,15,3,12,13B,0.2
87,Koo Ching Yin Serene,Happy Squash 4,9.2,138,15,7,8,13B,0.4666666666666667
88,Chow Hiu Sing,Kinetic 4,8.62,69,8,3,5,13B,0.375
89,Cheung Lok Chi,Sha Tin 6,8.57,60,7,4,3,13B,0.5714285714285714
90,Xiang Anna,HKIS Div 13,8.25,66,8,1,7,13B,0.125
91,Lei Pui Wa,Yuen Long District Sports Association Limited,8.0,120,15,1,14,13B,0.06666666666666667
