Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Ng Adrian,27119,Hong Kong Football Club M3A,Ho Yiu Wah Hendry,29182,Kowloon Cricket Club M3,22/01/2026,Hong Kong Football Club,1,0-3,Loss,Home
Ho Yiu Wah Hendry,29182,Kowloon Cricket Club M3,Ng Adrian,27119,Hong Kong Football Club M3A,22/01/2026,Hong Kong Football Club,1,3-0,Win,Away
Hathiramani Dinesh,21930,Hong Kong Football Club M3A,Cheung Dickson Yuk Kuen,20318,Kowloon Cricket Club M3,22/01/2026,Hong Kong Football Club,2,3-1,Win,Home
Cheung Dickson Yuk Kuen,20318,Kowloon Cricket Club M3,Hathiramani Dinesh,21930,Hong Kong Football Club M3A,22/01/2026,Hong Kong Football Club,2,1-3,Loss,Away
Ladharam Sunesh,30483,Hong Kong Football Club M3A,Cheng Tak Kwong,17999,Kowloon Cricket Club M3,22/01/2026,Hong Kong Football Club,3,0-3,Loss,Home
Cheng Tak Kwong,17999,Kowloon Cricket Club M3,Ladharam Sunesh,30483,Hong Kong Football Club M3A,22/01/2026,Hong Kong Football Club,3,3-0,Win,Away
Thompson John,29507,Hong Kong Football Club M3A,Man Wing Ping Wilson,21900,Kowloon Cricket Club M3,22/01/2026,Hong Kong Football Club,4,3-0,Win,Home
Man Wing Ping Wilson,21900,Kowloon Cricket Club M3,Thompson John,29507,Hong Kong Football Club M3A,22/01/2026,Hong Kong Football Club,4,0-3,Loss,Away
Yeung Tak Keung,19143,Hong Kong Football Club M3A,Lai Tak Wai,20886,Kowloon Cricket Club M3,22/01/2026,Hong Kong Football Club,5,0-3,Loss,Home
Lai Tak Wai,20886,Kowloon Cricket Club M3,Yeung Tak Keung,19143,Hong Kong Football Club M3A,22/01/2026,Hong Kong Football Club,5,3-0,Win,Away
Freeman Neil,33713,Hong Kong Cricket Club M3,Tanner Julian,28057,Hong Kong Football Club M3B,22/01/2026,Hong Kong Cricket Club,1,2-3,Loss,Home
Tanner Julian,28057,Hong Kong Football Club M3B,Freeman Neil,33713,Hong Kong Cricket Club M3,22/01/2026,Hong Kong Cricket Club,1,3-2,Win,Away
Grewal Harpreet,35024,Hong Kong Cricket Club M3,Ho Simon Man Kai,29660,Hong Kong Football Club M3B,22/01/2026,Hong Kong Cricket Club,2,1-3,Loss,Home
Ho Simon Man Kai,29660,Hong Kong Football Club M3B,Grewal Harpreet,35024,Hong Kong Cricket Club M3,22/01/2026,Hong Kong Cricket Club,2,3-1,Win,Away
Bhammer Vishal,27832,Hong Kong Cricket Club M3,Mulchand Rajesh,30396,Hong Kong Football Club M3B,22/01/2026,Hong Kong Cricket Club,3,0-3,Loss,Home
Mulchand Rajesh,30396,Hong Kong Football Club M3B,Bhammer Vishal,27832,Hong Kong Cricket Club M3,22/01/2026,Hong Kong Cricket Club,3,3-0,Win,Away
Stearn Nicholas,29504,Hong Kong Cricket Club M3,Lulla Vikram,28609,Hong Kong Football Club M3B,22/01/2026,Hong Kong Cricket Club,4,3-1,Win,Home
Lulla Vikram,28609,Hong Kong Football Club M3B,Stearn Nicholas,29504,Hong Kong Cricket Club M3,22/01/2026,Hong Kong Cricket Club,4,1-3,Loss,Away
Olsen Sven,32493,Hong Kong Cricket Club M3,Schultz Nikolaj,28911,Hong Kong Football Club M3B,22/01/2026,Hong Kong Cricket Club,5,3-1,Win,Home
Schultz Nikolaj,28911,Hong Kong Football Club M3B,Olsen Sven,32493,Hong Kong Cricket Club M3,22/01/2026,Hong Kong Cricket Club,5,1-3,Loss,Away
Lau John,25495,Royal Hong Kong Yacht Club M3,Fu Ivan Fuk Cheong,27126,Titlows Squash Master,22/01/2026,Royal Hong Kong Yacht Club,1,1-3,Loss,Home
Fu Ivan Fuk Cheong,27126,Titlows Squash Master,Lau John,25495,Royal Hong Kong Yacht Club M3,22/01/2026,Royal Hong Kong Yacht Club,1,3-1,Win,Away
Lowth Simon,31970,Royal Hong Kong Yacht Club M3,Au Ming Chung Sampson,27153,Titlows Squash Master,22/01/2026,Royal Hong Kong Yacht Club,2,1-3,Loss,Home
Au Ming Chung Sampson,27153,Titlows Squash Master,Lowth Simon,31970,Royal Hong Kong Yacht Club M3,22/01/2026,Royal Hong Kong Yacht Club,2,3-1,Win,Away
Wong Shu Ho Jason,35176,Royal Hong Kong Yacht Club M3,Tang Terry Kin Ming,26179,Titlows Squash Master,22/01/2026,Royal Hong Kong Yacht Club,3,2-3,Loss,Home
Tang Terry Kin Ming,26179,Titlows Squash Master,Wong Shu Ho Jason,35176,Royal Hong Kong Yacht Club M3,22/01/2026,Royal Hong Kong Yacht Club,3,3-2,Win,Away
Longuepee Francis,27002,Royal Hong Kong Yacht Club M3,Lo Wai Kiu Bobby,23640,Titlows Squash Master,22/01/2026,Royal Hong Kong Yacht Club,4,0-3,Loss,Home
Lo Wai Kiu Bobby,23640,Titlows Squash Master,Longuepee Francis,27002,Royal Hong Kong Yacht Club M3,22/01/2026,Royal Hong Kong Yacht Club,4,3-0,Win,Away
Oei Chuen Shek Joseph,33696,Royal Hong Kong Yacht Club M3,Yung Kai Sing,32148,Titlows Squash Master,22/01/2026,Royal Hong Kong Yacht Club,5,3-0,Win,Home
Yung Kai Sing,32148,Titlows Squash Master,Oei Chuen Shek Joseph,33696,Royal Hong Kong Yacht Club M3,22/01/2026,Royal Hong Kong Yacht Club,5,0-3,Loss,Away
