Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Lau Tsz Kwan,28722,Hong Kong Football Club 1A,Au Lap Man Rex,30742,Kowloon Cricket Club 1B,20/11/2025,Hong Kong Football Club,1,3-0,Win,Home
Au Lap Man Rex,30742,Kowloon Cricket Club 1B,Lau Tsz Kwan,28722,Hong Kong Football Club 1A,20/11/2025,Hong Kong Football Club,1,0-3,Loss,Away
Ling To Yu,29264,Hong Kong Football Club 1A,Tam Tommy Tsz Shing,31712,Kowloon Cricket Club 1B,20/11/2025,Hong Kong Football Club,2,2-3,Loss,Home
Tam Tommy Tsz Shing,31712,Kowloon Cricket Club 1B,Ling To Yu,29264,Hong Kong Football Club 1A,20/11/2025,Hong Kong Football Club,2,3-2,Win,Away
Low Mark Chun Kit,33935,Hong Kong Football Club 1A,Man Tsz Wing,31426,Kowloon Cricket Club 1B,20/11/2025,Hong Kong Football Club,3,0-3,Loss,Home
Man Tsz Wing,31426,Kowloon Cricket Club 1B,Low Mark Chun Kit,33935,Hong Kong Football Club 1A,20/11/2025,Hong Kong Football Club,3,3-0,Win,Away
Ho Samuel Ka Hei,29856,FWD,Lam Matthew Shing Fung,30524,Kowloon Cricket Club 1A,20/11/2025,HK Squash Centre,1,3-2,Win,Home
Lam Matthew Shing Fung,30524,Kowloon Cricket Club 1A,Ho Samuel Ka Hei,29856,FWD,20/11/2025,HK Squash Centre,1,2-3,Loss,Away
Mak Tsun Hei,31616,FWD,Chan Linclon Wui Ki,30211,Kowloon Cricket Club 1A,20/11/2025,HK Squash Centre,2,1-3,Loss,Home
Chan Linclon Wui Ki,30211,Kowloon Cricket Club 1A,Mak Tsun Hei,31616,FWD,20/11/2025,HK Squash Centre,2,3-1,Win,Away
Wong Long Hin Larry,32542,FWD,Ho Ka On,30209,Kowloon Cricket Club 1A,20/11/2025,HK Squash Centre,3,3-1,Win,Home
Ho Ka On,30209,Kowloon Cricket Club 1A,Wong Long Hin Larry,32542,FWD,20/11/2025,HK Squash Centre,3,1-3,Loss,Away
Wong Chi Him,28658,Hong Kong Cricket Club D1,Leung Henry Chi Hin,28706,Hong Kong Football Club 1B,20/11/2025,Hong Kong Cricket Club,1,1-3,Loss,Home
Leung Henry Chi Hin,28706,Hong Kong Football Club 1B,Wong Chi Him,28658,Hong Kong Cricket Club D1,20/11/2025,Hong Kong Cricket Club,1,3-1,Win,Away
Lam Harley Yat Ting,29568,Hong Kong Cricket Club D1,Yip Tsz Fung,28146,Hong Kong Football Club 1B,20/11/2025,Hong Kong Cricket Club,2,3-0,Win,Home
Yip Tsz Fung,28146,Hong Kong Football Club 1B,Lam Harley Yat Ting,29568,Hong Kong Cricket Club D1,20/11/2025,Hong Kong Cricket Club,2,0-3,Loss,Away
Khan Faheem,21229,Hong Kong Cricket Club D1,Wong Anson,30552,Hong Kong Football Club 1B,20/11/2025,Hong Kong Cricket Club,3,0-3,Loss,Home
Wong Anson,30552,Hong Kong Football Club 1B,Khan Faheem,21229,Hong Kong Cricket Club D1,20/11/2025,Hong Kong Cricket Club,3,3-0,Win,Away
