Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Lau Hiu Wing,33470,JESSICA L3,Chung King Long Jacqueline,33463,Hong Kong Cricket Club L3,17/10/2025,HK Squash Centre,1,2-3,Loss,Home
Chung King Long Jacqueline,33463,Hong Kong Cricket Club L3,Lau Hiu Wing,33470,JESSICA L3,17/10/2025,HK Squash Centre,1,3-2,Win,Away
Chan Cheuk Yan,33312,JESSICA L3,Ho Helen Sin Man,27854,Hong Kong Cricket Club L3,17/10/2025,HK Squash Centre,2,3-2,Win,Home
Ho Helen Sin Man,27854,Hong Kong Cricket Club L3,Chan Cheuk Yan,33312,JESSICA L3,17/10/2025,HK Squash Centre,2,2-3,Loss,Away
Au Shuk Ting,31750,JESSICA L3,Tang Ching On,34009,Hong Kong Cricket Club L3,17/10/2025,HK Squash Centre,3,0-3,Loss,Home
Tang Ching On,34009,Hong Kong Cricket Club L3,Au Shuk Ting,31750,JESSICA L3,17/10/2025,HK Squash Centre,3,3-0,Win,Away
Lee Rachel Wing Yan,26973,JESSICA L3,Cheung Hiu Man,33793,Hong Kong Cricket Club L3,17/10/2025,HK Squash Centre,4,3-1,Win,Home
Cheung Hiu Man,33793,Hong Kong Cricket Club L3,Lee Rachel Wing Yan,26973,JESSICA L3,17/10/2025,HK Squash Centre,4,1-3,Loss,Away
Yang Sihan,33781,Hong Kong Football Club L3A,Chan Tsz Yan Joyce,34063,Hong Kong Football Club L3C,17/10/2025,Hong Kong Football Club,1,3-0,Win,Home
Chan Tsz Yan Joyce,34063,Hong Kong Football Club L3C,Yang Sihan,33781,Hong Kong Football Club L3A,17/10/2025,Hong Kong Football Club,1,0-3,Loss,Away
Chan Niki Sin Hok,30432,Hong Kong Football Club L3A,Lo Wing Man Veronica,31507,Hong Kong Football Club L3C,17/10/2025,Hong Kong Football Club,2,2-3,Loss,Home
Lo Wing Man Veronica,31507,Hong Kong Football Club L3C,Chan Niki Sin Hok,30432,Hong Kong Football Club L3A,17/10/2025,Hong Kong Football Club,2,3-2,Win,Away
Law Tsz Ting,34134,Hong Kong Football Club L3A,Man Angela Pui Kei,26243,Hong Kong Football Club L3C,17/10/2025,Hong Kong Football Club,3,3-0,Win,Home
Man Angela Pui Kei,26243,Hong Kong Football Club L3C,Law Tsz Ting,34134,Hong Kong Football Club L3A,17/10/2025,Hong Kong Football Club,3,0-3,Loss,Away
Wong Shuk Ting Ruby,32869,Hong Kong Football Club L3A,Tsang Lorita Yau Ching,26526,Hong Kong Football Club L3C,17/10/2025,Hong Kong Football Club,4,3-0,Win,Home
Tsang Lorita Yau Ching,26526,Hong Kong Football Club L3C,Wong Shuk Ting Ruby,32869,Hong Kong Football Club L3A,17/10/2025,Hong Kong Football Club,4,0-3,Loss,Away
