Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Kumar Raj,HKCC Tuesday Night Rockers,Ma Charles Chun Fung,Tuen Mun Squash Club,21/01/2025,Hong Kong Cricket Club,1,1-3,Loss,Home
Ma Charles Chun Fung,Tuen Mun Squash Club,Kumar Raj,HKCC Tuesday Night Rockers,21/01/2025,Hong Kong Cricket Club,1,3-1,Win,Away
Bernard Edwin,HKCC Tuesday Night Rockers,Ma Chun Wah,Tuen Mun Squash Club,21/01/2025,Hong Kong Cricket Club,2,3-0,Win,Home
Ma Chun Wah,Tuen Mun Squash Club,Bernard Edwin,HKCC Tuesday Night Rockers,21/01/2025,Hong Kong Cricket Club,2,0-3,Loss,Away
Bradbury Adrian,HKCC Tuesday Night Rockers,Cheng Chi Kin Austin,Tuen Mun Squash Club,21/01/2025,Hong Kong Cricket Club,3,3-0,Win,Home
Cheng Chi Kin Austin,Tuen Mun Squash Club,Bradbury Adrian,HKCC Tuesday Night Rockers,21/01/2025,Hong Kong Cricket Club,3,0-3,Loss,Away
Griffiths John David,HKCC Tuesday Night Rockers,Chan Paul Chiu Hung,Tuen Mun Squash Club,21/01/2025,Hong Kong Cricket Club,4,3-0,Win,Home
Chan Paul Chiu Hung,Tuen Mun Squash Club,Griffiths John David,HKCC Tuesday Night Rockers,21/01/2025,Hong Kong Cricket Club,4,0-3,Loss,Away
Poole-Wilson Michael,HKCC Tuesday Night Rockers,Chu Chun Yin,Tuen Mun Squash Club,21/01/2025,Hong Kong Cricket Club,5,3-0,Win,Home
Chu Chun Yin,Tuen Mun Squash Club,Poole-Wilson Michael,HKCC Tuesday Night Rockers,21/01/2025,Hong Kong Cricket Club,5,0-3,Loss,Away
Leung Kwok Wai,Star River 1,Tsoi Keith Tsz Fung,Sha Tin 5,21/01/2025,Cornwall Street Squash Centre,1,0-3,Loss,Home
Tsoi Keith Tsz Fung,Sha Tin 5,Leung Kwok Wai,Star River 1,21/01/2025,Cornwall Street Squash Centre,1,3-0,Win,Away
Pau Andy Chun Hung,Star River 1,Poon Raymond Wai Man,Sha Tin 5,21/01/2025,Cornwall Street Squash Centre,2,0-3,Loss,Home
Poon Raymond Wai Man,Sha Tin 5,Pau Andy Chun Hung,Star River 1,21/01/2025,Cornwall Street Squash Centre,2,3-0,Win,Away
Chan Connal Tak Kay,Star River 1,Fung Wing Hing,Sha Tin 5,21/01/2025,Cornwall Street Squash Centre,3,3-1,Win,Home
Fung Wing Hing,Sha Tin 5,Chan Connal Tak Kay,Star River 1,21/01/2025,Cornwall Street Squash Centre,3,1-3,Loss,Away
Pang Danny King Wai,Star River 1,Chan Pak Lun,Sha Tin 5,21/01/2025,Cornwall Street Squash Centre,4,0-3,Loss,Home
Chan Pak Lun,Sha Tin 5,Pang Danny King Wai,Star River 1,21/01/2025,Cornwall Street Squash Centre,4,3-0,Win,Away
Lai Herbert Chan Wah,Star River 1,Chan Penny Miu Kwan,Sha Tin 5,21/01/2025,Cornwall Street Squash Centre,5,2-3,Loss,Home
Chan Penny Miu Kwan,Sha Tin 5,Lai Herbert Chan Wah,Star River 1,21/01/2025,Cornwall Street Squash Centre,5,3-2,Win,Away
Ngan Wynn,The Squash Club 3,Law Hong Ting Kelvin,Global Squash 2,21/01/2025,Cornwall Street Squash Centre,1,0-3,Loss,Home
Law Hong Ting Kelvin,Global Squash 2,Ngan Wynn,The Squash Club 3,21/01/2025,Cornwall Street Squash Centre,1,3-0,Win,Away
Ngan Xyan,The Squash Club 3,Cheng Jonathan Yee Fung,Global Squash 2,21/01/2025,Cornwall Street Squash Centre,2,0-3,Loss,Home
Cheng Jonathan Yee Fung,Global Squash 2,Ngan Xyan,The Squash Club 3,21/01/2025,Cornwall Street Squash Centre,2,3-0,Win,Away
Lam Yan Yu Hayley,The Squash Club 3,Fan Da Jong,Global Squash 2,21/01/2025,Cornwall Street Squash Centre,3,3-0,Win,Home
Fan Da Jong,Global Squash 2,Lam Yan Yu Hayley,The Squash Club 3,21/01/2025,Cornwall Street Squash Centre,3,0-3,Loss,Away
Chung Tsam Yee,The Squash Club 3,Cheung Fung Yee Ida,Global Squash 2,21/01/2025,Cornwall Street Squash Centre,4,3-0,Win,Home
Cheung Fung Yee Ida,Global Squash 2,Chung Tsam Yee,The Squash Club 3,21/01/2025,Cornwall Street Squash Centre,4,0-3,Loss,Away
Chung Kwong Hei,The Squash Club 3,Kan Yu Hin,Global Squash 2,21/01/2025,Cornwall Street Squash Centre,5,3-0,Win,Home
Kan Yu Hin,Global Squash 2,Chung Kwong Hei,The Squash Club 3,21/01/2025,Cornwall Street Squash Centre,5,0-3,Loss,Away
Tang Keng Io,Kinetic 3,Brettell Dominic,Invader Squash,21/01/2025,HK Squash Centre,1,0-3,Loss,Home
Brettell Dominic,Invader Squash,Tang Keng Io,Kinetic 3,21/01/2025,HK Squash Centre,1,3-0,Win,Away
To Felix Ka Hei,Kinetic 3,Liu Vincent Wing Sang,Invader Squash,21/01/2025,HK Squash Centre,2,3-0,Win,Home
Liu Vincent Wing Sang,Invader Squash,To Felix Ka Hei,Kinetic 3,21/01/2025,HK Squash Centre,2,0-3,Loss,Away
Wan Man Fai,Kinetic 3,Poon Kings Kin Sun,Invader Squash,21/01/2025,HK Squash Centre,3,3-0,Win,Home
Poon Kings Kin Sun,Invader Squash,Wan Man Fai,Kinetic 3,21/01/2025,HK Squash Centre,3,0-3,Loss,Away
Tse Wai Hong,Kinetic 3,Leung Freddie Ping Wah,Invader Squash,21/01/2025,HK Squash Centre,4,1-3,Loss,Home
Leung Freddie Ping Wah,Invader Squash,Tse Wai Hong,Kinetic 3,21/01/2025,HK Squash Centre,4,3-1,Win,Away
Vaswani Arun,Kinetic 3,Wong Simpson Yau Shan,Invader Squash,21/01/2025,HK Squash Centre,5,3-2,Win,Home
Wong Simpson Yau Shan,Invader Squash,Vaswani Arun,Kinetic 3,21/01/2025,HK Squash Centre,5,2-3,Loss,Away
Yeung Leo Kin Lai,i-Mask Advance Squash Club 4,Chan Raymond Tsan Fai,7NT,21/01/2025,Cornwall Street Squash Centre,1,1-3,Loss,Home
Chan Raymond Tsan Fai,7NT,Yeung Leo Kin Lai,i-Mask Advance Squash Club 4,21/01/2025,Cornwall Street Squash Centre,1,3-1,Win,Away
Hui Man Fai,i-Mask Advance Squash Club 4,Ko Sze Chai Cedric,7NT,21/01/2025,Cornwall Street Squash Centre,2,2-3,Loss,Home
Ko Sze Chai Cedric,7NT,Hui Man Fai,i-Mask Advance Squash Club 4,21/01/2025,Cornwall Street Squash Centre,2,3-2,Win,Away
Chong Tin Hang,i-Mask Advance Squash Club 4,Yung Kai Sing,7NT,21/01/2025,Cornwall Street Squash Centre,3,3-2,Win,Home
Yung Kai Sing,7NT,Chong Tin Hang,i-Mask Advance Squash Club 4,21/01/2025,Cornwall Street Squash Centre,3,2-3,Loss,Away
Au Wai Keung,i-Mask Advance Squash Club 4,Man Hok Him,7NT,21/01/2025,Cornwall Street Squash Centre,4,3-0,Win,Home
Man Hok Him,7NT,Au Wai Keung,i-Mask Advance Squash Club 4,21/01/2025,Cornwall Street Squash Centre,4,0-3,Loss,Away
Cheng Kathy Ka Wai,i-Mask Advance Squash Club 4,Lui Danny Wai Kit,7NT,21/01/2025,Cornwall Street Squash Centre,5,3-0,Win,Home
Lui Danny Wai Kit,7NT,Cheng Kathy Ka Wai,i-Mask Advance Squash Club 4,21/01/2025,Cornwall Street Squash Centre,5,0-3,Loss,Away
